ParticipantID: P001
Time;PosX;PosZ;Speed;Steer;Throttle;BrakeF;TTC;PredCrashX;PredCrashZ;CrashAngle
16.902;-85.629;-79.967;13.56;0.000;1.000;0.000;5.404;-37.715;-78.609;48.8
16.912;-85.493;-79.963;13.58;0.000;1.000;0.000;5.399;-37.685;-78.608;48.9
16.922;-85.357;-79.959;13.60;0.000;1.000;0.000;5.389;-37.645;-78.607;49.1
16.932;-85.221;-79.955;13.62;0.000;1.000;0.000;5.380;-37.604;-78.606;49.2
16.942;-85.085;-79.951;13.64;0.000;1.000;0.000;5.374;-37.575;-78.605;49.3
16.952;-84.949;-79.947;13.66;0.000;1.000;0.000;5.365;-37.535;-78.604;49.4
16.962;-84.812;-79.944;13.68;0.000;1.000;0.000;5.360;-37.515;-78.603;49.5
16.972;-84.675;-79.940;13.70;0.000;1.000;0.000;5.350;-37.477;-78.602;49.6
16.982;-84.538;-79.936;13.72;0.000;1.000;0.000;5.345;-37.449;-78.601;49.7
16.992;-84.401;-79.932;13.74;0.000;1.000;0.000;5.333;-37.405;-78.600;49.8
17.002;-84.263;-79.928;13.76;0.000;1.000;0.000;5.327;-37.379;-78.599;49.9
17.012;-84.125;-79.924;13.78;0.000;1.000;0.000;5.321;-37.353;-78.599;50.0
17.022;-83.987;-79.920;13.80;0.000;1.000;0.000;5.315;-37.329;-78.598;50.1
17.032;-83.849;-79.916;13.82;0.022;1.000;0.000;5.302;-37.276;-78.602;50.3
17.042;-83.711;-79.913;13.84;0.022;1.000;0.000;5.296;-37.261;-78.606;50.3
17.052;-83.573;-79.909;13.86;0.022;1.000;0.000;5.289;-37.235;-78.611;50.4
17.062;-83.434;-79.905;13.88;0.022;1.000;0.000;5.275;-37.187;-78.622;50.5
17.072;-83.295;-79.901;13.90;0.022;1.000;0.000;5.267;-37.164;-78.628;50.6
17.082;-83.156;-79.897;13.92;0.022;1.000;0.000;5.259;-37.132;-78.636;50.6
17.092;-83.017;-79.894;13.94;0.022;1.000;0.000;5.251;-37.108;-78.644;50.7
17.102;-82.877;-79.890;13.96;0.022;1.000;0.000;5.243;-37.087;-78.652;50.7
17.112;-82.737;-79.886;13.98;0.022;1.000;0.000;5.227;-37.044;-78.670;50.8
17.122;-82.598;-79.883;14.00;0.022;1.000;0.000;5.220;-37.018;-78.679;50.8
17.132;-82.457;-79.879;14.02;0.022;1.000;0.000;5.212;-36.995;-78.690;50.9
17.142;-82.317;-79.875;14.04;0.022;1.000;0.000;5.200;-36.965;-78.707;50.9
17.152;-82.177;-79.872;14.06;0.022;1.000;0.000;5.193;-36.950;-78.715;51.0
17.162;-82.036;-79.868;14.08;0.022;1.000;0.000;5.179;-36.910;-78.737;51.0
17.172;-81.895;-79.865;14.10;0.022;1.000;0.000;5.171;-36.888;-78.751;51.1
17.182;-81.754;-79.862;14.12;0.022;1.000;0.000;5.157;-36.861;-78.771;51.1
17.192;-81.613;-79.858;14.14;0.022;1.000;0.000;5.150;-36.837;-78.786;51.2
17.202;-81.471;-79.855;14.16;0.022;1.000;0.000;5.136;-36.808;-78.809;51.2
17.212;-81.330;-79.852;14.18;0.022;1.000;0.000;5.129;-36.795;-78.820;51.3
17.222;-81.188;-79.849;14.19;0.022;1.000;0.000;5.112;-36.752;-78.853;51.3
17.232;-81.046;-79.846;14.22;0.022;1.000;0.000;5.105;-36.739;-78.865;51.4
17.242;-80.904;-79.842;14.24;0.022;1.000;0.000;5.090;-36.713;-78.891;51.4
17.252;-80.761;-79.840;14.25;0.022;1.000;0.000;5.076;-36.687;-78.918;51.5
17.262;-80.619;-79.837;14.27;0.022;1.000;0.000;5.069;-36.674;-78.932;51.5
17.272;-80.476;-79.834;14.29;0.022;1.000;0.000;5.052;-36.642;-78.964;51.6
17.282;-80.333;-79.831;14.31;0.022;1.000;0.000;5.045;-36.630;-78.979;51.6
17.292;-80.190;-79.828;14.33;0.022;1.000;0.000;5.030;-36.604;-79.008;51.7
17.302;-80.046;-79.826;14.35;0.022;1.000;0.000;5.022;-36.582;-79.027;51.7
17.312;-79.903;-79.823;14.37;0.022;1.000;0.000;5.007;-36.560;-79.057;51.8
17.322;-79.759;-79.821;14.39;0.022;1.000;0.000;4.990;-36.541;-79.088;51.9
17.332;-79.615;-79.819;14.41;0.022;1.000;0.000;4.982;-36.519;-79.108;51.9
17.342;-79.471;-79.816;14.43;0.022;1.000;0.000;4.966;-36.500;-79.140;52.0
17.352;-79.326;-79.814;14.44;0.022;1.000;0.000;4.958;-36.490;-79.156;52.0
17.362;-79.182;-79.812;14.47;0.022;1.000;0.000;4.941;-36.460;-79.193;52.1
17.372;-79.037;-79.810;14.49;0.022;1.000;0.000;4.932;-36.454;-79.209;52.1
17.382;-78.892;-79.808;14.50;0.022;1.000;0.000;4.914;-36.431;-79.247;52.2
17.392;-78.747;-79.806;14.52;0.022;1.000;0.000;4.905;-36.413;-79.269;52.3
17.402;-78.601;-79.805;14.54;0.022;1.000;0.000;4.888;-36.399;-79.302;52.3
17.412;-78.456;-79.803;14.57;0.022;1.000;0.000;4.880;-36.391;-79.319;52.4
17.422;-78.310;-79.802;14.58;0.022;1.000;0.000;4.862;-36.365;-79.358;52.4
17.432;-78.164;-79.800;14.60;0.022;1.000;0.000;4.854;-36.357;-79.375;52.5
17.442;-78.018;-79.799;14.62;0.022;1.000;0.000;4.837;-36.343;-79.409;52.5
17.452;-77.872;-79.798;14.63;0.022;1.000;0.000;4.829;-36.336;-79.426;52.6
17.462;-77.725;-79.796;14.65;0.022;1.000;0.000;4.810;-36.315;-79.466;52.7
17.472;-77.579;-79.795;14.67;0.022;1.000;0.000;4.800;-36.302;-79.489;52.7
17.482;-77.432;-79.794;14.69;0.022;1.000;0.000;4.782;-36.281;-79.529;52.8
17.492;-77.285;-79.794;14.71;0.022;1.000;0.000;4.772;-36.279;-79.546;52.8
17.502;-77.138;-79.793;14.73;0.022;1.000;0.000;4.755;-36.269;-79.581;52.9
17.512;-76.990;-79.792;14.75;0.022;1.000;0.000;4.745;-36.255;-79.604;53.0
17.522;-76.843;-79.792;14.77;0.022;1.000;0.000;4.727;-36.248;-79.639;53.0
17.532;-76.695;-79.791;14.79;0.022;1.000;0.000;4.719;-36.242;-79.656;53.1
17.542;-76.547;-79.791;14.80;0.000;0.930;0.000;4.701;-36.223;-79.693;53.2
17.552;-76.399;-79.791;14.82;0.000;0.930;0.000;4.684;-36.216;-79.721;53.3
17.562;-76.251;-79.791;14.84;0.000;0.930;0.000;4.677;-36.210;-79.735;53.3
17.572;-76.102;-79.791;14.86;0.000;0.930;0.000;4.657;-36.202;-79.766;53.5
17.582;-75.953;-79.791;14.88;0.000;0.930;0.000;4.649;-36.188;-79.784;53.6
17.592;-75.804;-79.791;14.90;0.000;0.930;0.000;4.632;-36.184;-79.809;53.7
17.602;-75.655;-79.791;14.92;0.000;0.930;0.000;4.624;-36.182;-79.821;53.8
17.612;-75.506;-79.791;14.93;0.000;0.930;0.000;4.609;-36.174;-79.844;53.9
17.622;-75.357;-79.791;14.95;0.000;0.930;0.000;4.594;-36.167;-79.866;54.1
17.632;-75.207;-79.791;14.97;0.022;0.000;0.000;4.586;-36.163;-79.877;54.2
17.642;-75.057;-79.792;14.98;0.022;0.000;0.000;4.567;-36.158;-79.903;54.3
17.652;-74.907;-79.792;15.00;0.022;0.000;0.000;4.547;-36.159;-79.928;54.4
17.662;-74.757;-79.793;15.02;0.022;0.000;0.000;4.537;-36.147;-79.944;54.5
17.672;-74.607;-79.794;15.05;0.022;0.000;0.000;4.513;-36.154;-79.968;54.7
17.682;-74.456;-79.794;15.09;0.022;0.000;0.000;4.502;-36.151;-79.980;54.7
17.692;-74.305;-79.795;15.15;0.022;0.000;0.000;4.471;-36.140;-80.009;54.9
17.702;-74.153;-79.796;15.14;0.022;0.000;0.000;4.465;-36.139;-80.020;54.9
17.712;-74.002;-79.797;15.11;0.022;0.000;0.000;4.462;-36.138;-80.041;55.0
17.722;-73.851;-79.798;15.08;0.022;0.000;0.000;4.459;-36.141;-80.062;55.1
17.732;-73.701;-79.799;15.06;-0.022;0.000;0.000;4.458;-36.139;-80.072;55.2
17.742;-73.550;-79.800;15.03;-0.022;0.000;0.000;4.458;-36.140;-80.081;55.3
17.752;-73.400;-79.801;15.01;-0.022;0.000;0.000;4.457;-36.145;-80.090;55.4
17.762;-73.250;-79.803;14.99;-0.022;0.000;0.000;4.457;-36.148;-80.094;55.5
17.772;-73.100;-79.804;14.97;-0.022;0.000;0.000;4.458;-36.147;-80.103;55.7
17.782;-72.951;-79.805;14.95;-0.022;0.000;0.000;4.458;-36.147;-80.106;55.8
17.792;-72.801;-79.806;14.93;-0.022;0.000;0.000;4.458;-36.151;-80.112;56.0
17.802;-72.652;-79.807;14.91;-0.022;0.000;0.000;4.457;-36.161;-80.116;56.2
17.812;-72.503;-79.809;14.89;-0.022;0.000;0.000;4.457;-36.165;-80.118;56.3
17.822;-72.355;-79.810;14.87;-0.022;0.000;0.000;4.460;-36.164;-80.121;56.6
17.832;-72.206;-79.811;14.85;-0.022;0.000;0.000;4.460;-36.169;-80.121;56.7
17.842;-72.058;-79.812;14.83;-0.022;0.000;0.000;4.459;-36.183;-80.121;56.9
17.852;-71.909;-79.813;14.81;-0.022;0.000;0.000;4.459;-36.193;-80.119;57.1
17.862;-71.761;-79.815;14.79;-0.022;0.000;0.000;4.460;-36.198;-80.118;57.2
17.872;-71.614;-79.816;14.77;-0.022;0.000;0.000;4.463;-36.203;-80.114;57.5
17.882;-71.466;-79.817;14.76;-0.022;0.000;0.000;4.462;-36.214;-80.111;57.6
17.892;-71.319;-79.818;14.74;-0.022;0.000;0.000;4.463;-36.226;-80.105;57.8
17.902;-71.171;-79.819;14.72;-0.022;0.000;0.000;4.465;-36.236;-80.098;58.0
17.912;-71.024;-79.820;14.70;-0.022;0.000;0.000;4.466;-36.243;-80.094;58.2
17.922;-70.877;-79.822;14.68;-0.022;0.000;0.000;4.467;-36.260;-80.085;58.4
17.932;-70.731;-79.823;14.66;-0.022;0.000;0.000;4.469;-36.274;-80.074;58.6
17.942;-70.584;-79.824;14.64;-0.022;0.000;0.000;4.475;-36.271;-80.066;58.8
17.952;-70.438;-79.824;14.63;-0.022;0.000;0.000;4.475;-36.293;-80.054;59.0
17.962;-70.292;-79.825;14.61;-0.022;0.000;0.000;4.477;-36.301;-80.047;59.1
17.972;-70.146;-79.826;14.59;-0.022;0.000;0.000;4.478;-36.324;-80.033;59.3
17.982;-70.000;-79.827;14.57;-0.022;0.000;0.000;4.479;-36.335;-80.025;59.5
17.992;-69.854;-79.828;14.55;-0.022;0.000;0.000;4.485;-36.349;-80.006;59.7
18.002;-69.709;-79.828;14.53;-0.022;0.000;0.000;4.486;-36.376;-79.989;60.0
18.012;-69.564;-79.829;14.51;-0.022;0.000;0.000;4.492;-36.376;-79.976;60.1
18.022;-69.419;-79.830;14.50;-0.022;0.000;0.000;4.495;-36.399;-79.957;60.4
18.032;-69.274;-79.830;14.48;-0.022;0.000;0.000;4.497;-36.410;-79.947;60.5
18.042;-69.129;-79.830;14.46;-0.044;0.000;0.000;4.502;-36.432;-79.924;60.7
18.052;-68.985;-79.831;14.44;-0.044;0.000;0.000;4.507;-36.459;-79.896;61.0
18.062;-68.841;-79.831;14.42;-0.044;0.000;0.000;4.510;-36.471;-79.881;61.1
18.072;-68.696;-79.831;14.40;-0.044;0.000;0.000;4.515;-36.500;-79.852;61.4
18.082;-68.553;-79.831;14.38;-0.044;0.000;0.000;4.524;-36.501;-79.831;61.6
18.092;-68.409;-79.830;14.37;-0.044;0.000;0.000;4.531;-36.530;-79.798;61.9
18.102;-68.265;-79.830;14.34;-0.044;0.000;0.000;4.540;-36.552;-79.764;62.2
18.112;-68.122;-79.830;14.32;-0.044;0.000;0.000;4.544;-36.567;-79.746;62.3
18.122;-67.979;-79.829;14.31;-0.044;0.000;0.000;4.554;-36.591;-79.710;62.7
18.132;-67.836;-79.828;14.29;-0.044;0.000;0.000;4.557;-36.632;-79.678;62.9
18.142;-67.693;-79.827;14.27;-0.044;0.000;0.000;4.568;-36.656;-79.638;63.2
18.152;-67.551;-79.826;14.25;-0.044;0.000;0.000;4.574;-36.668;-79.617;63.4
18.162;-67.408;-79.825;14.23;-0.044;0.000;0.000;4.592;-36.690;-79.567;63.8
18.172;-67.266;-79.823;14.21;-0.044;0.000;0.000;4.596;-36.712;-79.545;63.9
18.182;-67.124;-79.822;14.20;-0.044;0.000;0.000;4.607;-36.747;-79.500;64.3
18.192;-66.982;-79.820;14.17;-0.044;0.000;0.000;4.619;-36.784;-79.453;64.6
18.202;-66.841;-79.818;14.15;-0.044;0.000;0.000;4.626;-36.799;-79.430;64.8
18.212;-66.699;-79.816;14.14;-0.044;0.000;0.000;4.640;-36.834;-79.381;65.1
18.222;-66.558;-79.814;14.12;-0.044;0.000;0.000;4.656;-36.867;-79.331;65.4
18.232;-66.417;-79.811;14.10;-0.044;0.000;0.000;4.665;-36.881;-79.305;65.6
18.242;-66.276;-79.808;14.08;-0.044;0.000;0.000;4.681;-36.919;-79.254;65.9
18.252;-66.136;-79.806;14.06;-0.044;0.000;0.000;4.698;-36.956;-79.201;66.2
18.262;-65.995;-79.802;14.04;-0.044;0.000;0.000;4.706;-36.976;-79.174;66.4
18.272;-65.855;-79.799;14.02;-0.044;0.000;0.000;4.732;-37.009;-79.110;66.8
18.282;-65.715;-79.795;14.00;-0.044;0.000;0.000;4.741;-37.033;-79.082;67.0
18.292;-65.575;-79.792;13.98;-0.044;0.000;0.000;4.762;-37.070;-79.026;67.3
18.302;-65.435;-79.788;13.96;-0.044;0.000;0.000;4.771;-37.093;-78.998;67.5
18.312;-65.296;-79.783;13.94;-0.044;0.000;0.000;4.801;-37.128;-78.931;67.9
18.322;-65.157;-79.779;13.92;-0.044;0.000;0.000;4.823;-37.171;-78.873;68.2
18.332;-65.018;-79.774;13.91;-0.044;0.000;0.000;4.833;-37.199;-78.844;68.4
18.342;-64.879;-79.769;13.82;-0.044;0.000;0.560;4.884;-37.231;-78.781;68.8
18.352;-64.742;-79.764;13.67;-0.044;0.000;0.560;4.916;-37.258;-78.760;68.9
18.362;-64.606;-79.759;13.52;-0.044;0.000;0.560;4.986;-37.302;-78.717;69.3
18.372;-64.472;-79.753;13.38;-0.044;0.000;0.560;5.022;-37.324;-78.695;69.4
18.382;-64.339;-79.748;13.24;-0.044;0.000;0.560;5.102;-37.389;-78.643;69.9
18.392;-64.208;-79.742;13.12;-0.044;0.000;0.560;5.137;-37.417;-78.619;70.0
18.402;-64.077;-79.736;13.01;-0.044;0.000;0.560;5.220;-37.465;-78.559;70.5
18.412;-63.948;-79.730;12.91;-0.044;0.000;0.560;5.285;-37.525;-78.506;70.9
18.422;-63.819;-79.724;12.81;-0.044;0.000;0.560;5.340;-37.542;-78.468;71.2
18.432;-63.692;-79.717;12.70;-0.044;0.000;0.560;5.411;-37.601;-78.411;71.7
18.442;-63.566;-79.711;12.59;-0.044;0.000;1.000;5.447;-37.634;-78.382;71.9
18.452;-63.441;-79.704;12.48;-0.044;0.000;1.000;5.524;-37.701;-78.324;72.3
18.462;-63.317;-79.697;12.40;-0.044;0.000;1.000;5.583;-37.722;-78.279;72.6
18.472;-63.194;-79.690;12.32;-0.044;0.000;1.000;5.651;-37.797;-78.210;73.1
18.482;-63.071;-79.682;12.24;-0.044;0.000;1.000;5.731;-37.859;-78.137;73.5
18.492;-62.949;-79.674;12.15;-0.044;0.000;1.000;5.772;-37.892;-78.100;73.8
18.502;-62.829;-79.666;12.07;-0.044;0.000;1.000;5.881;-37.952;-78.010;74.3
18.512;-62.709;-79.658;11.99;-0.044;0.000;1.000;5.929;-37.981;-77.971;74.6
18.522;-62.590;-79.649;11.91;-0.044;0.000;1.000;6.022;-38.049;-77.891;75.0
18.532;-62.471;-79.640;11.83;-0.044;0.000;1.000;6.073;-38.079;-77.850;75.3
18.542;-62.354;-79.631;11.74;0.000;0.000;1.000;6.201;-38.147;-77.752;75.8
18.552;-62.237;-79.622;11.66;0.000;0.000;1.000;6.300;-38.215;-77.681;76.3
18.562;-62.122;-79.612;11.58;0.000;0.000;1.000;6.351;-38.250;-77.645;76.5
18.572;-62.007;-79.602;11.49;0.000;0.000;1.000;6.484;-38.319;-77.559;76.9
18.582;-61.893;-79.592;11.41;0.000;0.000;1.000;6.538;-38.357;-77.522;77.1
18.592;-61.780;-79.582;11.33;0.000;0.000;1.000;6.688;-38.420;-77.434;77.5
18.602;-61.667;-79.571;11.25;0.000;0.000;1.000;6.748;-38.456;-77.397;77.6
18.612;-61.556;-79.560;11.16;0.000;0.000;1.000;6.906;-38.523;-77.310;78.0
18.622;-61.445;-79.549;11.08;0.000;0.000;1.000;6.969;-38.561;-77.274;78.1
18.632;-61.336;-79.538;11.00;0.000;0.000;1.000;7.103;-38.634;-77.202;78.4
18.642;-61.227;-79.526;10.91;0.067;0.000;1.000;7.243;-38.706;-77.131;78.7
18.652;-61.119;-79.515;10.83;0.067;0.000;1.000;7.305;-38.739;-77.106;78.8
18.662;-61.012;-79.503;10.75;0.067;0.000;1.000;7.466;-38.803;-77.046;79.1
18.672;-60.905;-79.491;10.67;0.067;0.000;1.000;7.535;-38.832;-77.022;79.2
18.682;-60.800;-79.479;10.59;0.067;0.000;1.000;7.667;-38.901;-76.975;79.3
18.692;-60.695;-79.467;10.51;0.067;0.000;1.000;7.796;-38.976;-76.931;79.4
18.702;-60.591;-79.455;10.43;0.067;0.000;1.000;7.863;-39.012;-76.910;79.4
18.712;-60.488;-79.442;10.35;0.067;0.000;1.000;8.041;-39.074;-76.862;79.5
18.722;-60.386;-79.430;10.27;0.067;0.000;1.000;8.108;-39.110;-76.843;79.5
18.732;-60.284;-79.418;10.19;0.067;0.000;1.000;8.245;-39.181;-76.809;79.6
18.742;-60.184;-79.405;10.11;0.156;0.000;1.000;8.388;-39.248;-76.778;79.6
18.752;-60.084;-79.393;10.03;0.156;0.000;1.000;8.439;-39.280;-76.775;79.6
18.762;-59.985;-79.381;9.95;0.156;0.000;1.000;8.543;-39.343;-76.772;79.5
18.772;-59.886;-79.368;9.87;0.156;0.000;1.000;8.650;-39.403;-76.772;79.4
18.782;-59.789;-79.356;9.80;0.156;0.000;1.000;8.687;-39.444;-76.774;79.3
18.792;-59.692;-79.344;9.72;0.156;0.000;1.000;8.788;-39.504;-76.780;79.1
18.802;-59.596;-79.332;9.64;0.156;0.000;1.000;8.877;-39.568;-76.790;78.9
18.812;-59.501;-79.320;9.56;0.156;0.000;1.000;8.922;-39.598;-76.797;78.8
18.822;-59.407;-79.309;9.48;0.156;0.000;1.000;8.997;-39.665;-76.814;78.6
18.832;-59.313;-79.297;9.40;0.156;0.000;1.000;9.065;-39.733;-76.836;78.3
18.842;-59.220;-79.286;9.33;0.156;0.000;1.000;9.098;-39.764;-76.848;78.2
18.852;-59.128;-79.275;9.25;0.222;0.000;1.000;9.134;-39.829;-76.888;77.9
18.862;-59.037;-79.264;9.17;0.222;0.000;1.000;9.135;-39.896;-76.942;77.5
18.872;-58.946;-79.254;9.09;0.222;0.000;1.000;9.139;-39.924;-76.970;77.3
18.882;-58.856;-79.243;9.01;0.222;0.000;1.000;9.114;-39.999;-77.033;76.8
18.892;-58.767;-79.234;8.93;0.222;0.000;1.000;9.124;-40.023;-77.076;76.5
18.902;-58.679;-79.224;8.85;0.222;0.000;1.000;9.073;-40.099;-77.149;76.0
18.912;-58.591;-79.215;8.77;0.222;0.000;1.000;9.011;-40.174;-77.229;75.4
18.922;-58.505;-79.206;8.68;0.222;0.000;1.000;8.978;-40.208;-77.272;75.2
18.932;-58.419;-79.198;8.60;0.222;0.000;1.000;8.917;-40.267;-77.374;74.6
18.942;-58.333;-79.190;8.52;0.222;0.000;1.000;8.861;-40.312;-77.423;74.3
18.952;-58.249;-79.182;8.44;0.267;0.000;1.000;8.778;-40.373;-77.522;73.7
18.962;-58.166;-79.176;8.35;0.267;0.000;1.000;8.647;-40.442;-77.642;73.1
18.972;-58.083;-79.169;8.27;0.267;0.000;1.000;8.578;-40.477;-77.704;72.8
18.982;-58.001;-79.163;8.18;0.267;0.000;1.000;8.430;-40.553;-77.832;72.2
18.992;-57.920;-79.158;8.10;0.267;0.000;1.000;8.280;-40.626;-77.966;71.5
19.002;-57.839;-79.153;8.01;0.267;0.000;1.000;8.201;-40.665;-78.034;71.1
19.012;-57.760;-79.149;7.93;0.267;0.000;1.000;8.040;-40.744;-78.175;70.4
19.022;-57.681;-79.146;7.84;0.267;0.000;1.000;7.878;-40.823;-78.321;69.7
19.032;-57.603;-79.143;7.75;0.267;0.000;1.000;7.793;-40.866;-78.396;69.4
19.042;-57.527;-79.140;7.66;0.267;0.000;1.000;7.607;-40.967;-78.549;68.6
19.052;-57.451;-79.139;7.57;0.311;0.000;1.000;7.439;-41.054;-78.705;67.9
19.062;-57.375;-79.138;7.48;0.311;0.000;1.000;7.347;-41.097;-78.791;67.5
19.072;-57.301;-79.137;7.38;0.311;0.000;1.000;7.164;-41.190;-78.964;66.7
19.082;-57.228;-79.137;7.29;0.311;0.000;1.000;7.065;-41.232;-79.080;66.2
19.092;-57.155;-79.138;7.20;0.311;0.000;1.000;6.879;-41.340;-79.257;65.4
19.102;-57.084;-79.140;7.11;0.311;0.000;1.000;6.702;-41.446;-79.436;64.6
19.112;-57.014;-79.142;7.01;0.311;0.000;1.000;6.618;-41.497;-79.526;64.1
19.122;-56.944;-79.145;6.92;0.311;0.000;1.000;6.452;-41.604;-79.707;63.3
19.132;-56.876;-79.149;6.82;0.311;0.000;1.000;6.289;-41.717;-79.890;62.4
19.142;-56.808;-79.153;6.73;0.311;0.000;1.000;6.204;-41.781;-79.982;62.0
19.152;-56.742;-79.158;6.63;0.356;0.000;1.000;6.050;-41.897;-80.166;61.2
19.162;-56.676;-79.164;6.53;0.356;0.000;1.000;5.893;-42.023;-80.358;60.3
19.172;-56.612;-79.170;6.44;0.356;0.000;1.000;5.819;-42.085;-80.454;59.8
19.182;-56.548;-79.177;6.34;0.356;0.000;1.000;5.672;-42.219;-80.641;58.9
19.192;-56.486;-79.185;6.24;0.356;0.000;1.000;5.593;-42.290;-80.768;58.2
19.202;-56.425;-79.193;6.15;0.356;0.000;1.000;5.426;-42.467;-80.980;57.1
19.212;-56.364;-79.202;6.05;0.356;0.000;1.000;5.344;-42.557;-81.102;56.4
19.222;-56.305;-79.211;5.95;0.356;0.000;1.000;5.274;-42.635;-81.225;55.7
19.232;-56.247;-79.221;5.86;0.356;0.000;1.000;5.147;-42.794;-81.402;54.7
19.242;-56.190;-79.231;5.76;0.356;0.000;1.000;5.030;-42.952;-81.577;53.6
19.252;-56.134;-79.242;5.66;0.378;0.000;1.000;4.974;-43.031;-81.664;53.1
19.262;-56.079;-79.254;5.56;0.378;0.000;1.000;4.861;-43.198;-81.873;51.9
19.272;-56.026;-79.266;5.47;0.378;0.000;1.000;4.809;-43.282;-81.959;51.3
19.282;-55.973;-79.278;5.37;0.378;0.000;1.000;4.706;-43.456;-82.127;50.2
19.292;-55.921;-79.291;5.27;0.378;0.000;1.000;4.658;-43.542;-82.210;49.6
19.302;-55.871;-79.305;5.17;0.378;0.000;1.000;4.555;-43.740;-82.402;48.3
19.312;-55.822;-79.319;5.07;0.378;0.000;1.000;4.470;-43.917;-82.562;47.1
19.322;-55.774;-79.333;4.98;0.378;0.000;1.000;4.427;-44.009;-82.639;46.5
19.332;-55.727;-79.347;4.88;0.378;0.000;1.000;4.349;-44.193;-82.791;45.3
19.342;-55.681;-79.362;4.78;0.378;0.000;1.000;4.310;-44.288;-82.866;44.7
19.352;-55.636;-79.378;4.68;0.400;0.000;1.000;4.231;-44.499;-83.042;43.4
19.362;-55.593;-79.393;4.58;0.400;0.000;1.000;4.161;-44.698;-83.189;42.1
19.372;-55.551;-79.409;4.48;0.400;0.000;1.000;4.129;-44.796;-83.261;41.5
19.382;-55.509;-79.425;4.38;0.400;0.000;1.000;4.100;-44.907;-83.363;40.8
19.392;-55.469;-79.441;4.28;0.400;0.000;1.000;4.029;-45.147;-83.522;39.3
19.402;-55.431;-79.458;4.18;0.400;0.000;1.000;3.996;-45.259;-83.585;38.7
19.412;-55.393;-79.475;4.08;0.400;0.000;1.000;3.944;-45.485;-83.744;37.3
19.422;-55.356;-79.492;3.98;0.400;0.000;1.000;3.896;-45.697;-83.870;36.0
19.432;-55.321;-79.509;3.89;0.400;0.000;1.000;3.872;-45.807;-83.931;35.4
19.442;-55.287;-79.526;3.79;0.400;0.000;1.000;3.831;-46.021;-84.053;34.2
19.452;-55.254;-79.543;3.69;0.400;0.000;1.000;3.789;-46.219;-84.144;33.2
19.462;-55.222;-79.561;3.59;0.400;0.000;1.000;3.754;-46.441;-84.260;32.1
19.472;-55.191;-79.578;3.50;0.400;0.000;1.000;3.743;-46.572;-84.346;31.3
19.482;-55.162;-79.596;3.40;0.400;0.000;1.000;3.710;-46.806;-84.455;30.2
19.492;-55.133;-79.613;3.31;0.400;0.000;1.000;3.693;-46.927;-84.507;29.6
19.502;-55.106;-79.631;3.21;0.400;0.000;1.000;3.661;-47.173;-84.609;28.5
19.512;-55.080;-79.648;3.12;0.400;0.000;1.000;3.634;-47.421;-84.710;27.5
19.522;-55.055;-79.666;3.03;0.400;0.000;1.000;3.632;-47.566;-84.792;26.9
19.532;-55.031;-79.683;2.93;0.400;0.000;1.000;3.611;-47.824;-84.890;25.9
19.542;-55.008;-79.701;2.84;0.400;0.000;1.000;3.606;-47.950;-84.942;25.4
19.552;-54.986;-79.718;2.75;0.400;0.000;1.000;3.587;-48.181;-85.013;24.6
19.562;-54.965;-79.736;2.66;0.400;0.000;0.910;3.588;-48.436;-85.114;23.8
