# Participant=P001, Scenario=C1A, Modality=Audio
Time;PosX;PosZ;Speed;Steer;Throttle;Brake;TTC;PredCrashX;PredCrashZ;CrashAngle
77.056;-108.101;-80.371;13.36;0.022;0.000;0.000;Infinity;0.000;0.000;0.0
77.066;-107.968;-80.359;13.34;0.022;0.000;0.000;Infinity;0.000;0.000;0.0
77.076;-107.836;-80.348;13.32;0.022;0.000;0.000;Infinity;0.000;0.000;0.0
77.086;-107.703;-80.336;13.30;0.022;0.000;0.000;Infinity;0.000;0.000;0.0
77.096;-107.571;-80.325;13.28;0.022;0.000;0.000;Infinity;0.000;0.000;0.0
77.106;-107.439;-80.313;13.26;0.022;0.000;0.000;Infinity;0.000;0.000;0.0
77.116;-107.306;-80.301;13.25;0.022;0.000;0.000;Infinity;0.000;0.000;0.0
77.126;-107.175;-80.289;13.23;0.022;0.000;0.000;Infinity;0.000;0.000;0.0
77.136;-107.043;-80.277;13.22;0.022;0.000;0.000;Infinity;0.000;0.000;0.0
77.146;-106.911;-80.266;13.19;0.022;0.000;0.000;Infinity;0.000;0.000;0.0
77.156;-106.780;-80.254;13.18;0.022;0.000;0.000;Infinity;0.000;0.000;0.0
77.166;-106.649;-80.242;13.16;0.022;0.000;0.000;Infinity;0.000;0.000;0.0
77.176;-106.518;-80.230;13.15;0.022;0.000;0.000;Infinity;0.000;0.000;0.0
77.186;-106.387;-80.218;13.13;0.022;0.000;0.000;Infinity;0.000;0.000;0.0
77.196;-106.256;-80.206;13.12;0.022;0.000;0.000;Infinity;0.000;0.000;0.0
77.206;-106.126;-80.194;13.09;0.022;0.000;0.000;Infinity;0.000;0.000;0.0
77.216;-105.996;-80.183;13.08;0.022;0.000;0.000;Infinity;0.000;0.000;0.0
77.226;-105.865;-80.171;13.06;0.022;0.000;0.000;Infinity;0.000;0.000;0.0
77.236;-105.735;-80.159;13.05;0.022;0.000;0.000;Infinity;0.000;0.000;0.0
77.246;-105.606;-80.147;13.03;0.022;0.000;0.000;Infinity;0.000;0.000;0.0
77.256;-105.476;-80.135;13.02;0.022;0.000;0.000;Infinity;0.000;0.000;0.0
77.266;-105.346;-80.124;12.99;0.022;0.000;0.000;Infinity;0.000;0.000;0.0
77.276;-105.217;-80.112;12.98;0.022;0.000;0.000;Infinity;0.000;0.000;0.0
77.286;-105.088;-80.100;12.96;0.022;0.000;0.000;Infinity;0.000;0.000;0.0
77.296;-104.959;-80.089;12.95;0.022;0.000;0.000;Infinity;0.000;0.000;0.0
77.306;-104.830;-80.077;12.93;0.044;0.000;0.000;Infinity;0.000;0.000;0.0
77.316;-104.701;-80.066;12.91;0.044;0.000;0.000;Infinity;0.000;0.000;0.0
77.326;-104.573;-80.055;12.90;0.044;0.000;0.000;Infinity;0.000;0.000;0.0
77.336;-104.445;-80.043;12.88;0.044;0.000;0.000;Infinity;0.000;0.000;0.0
77.346;-104.316;-80.032;12.86;0.044;0.000;0.000;Infinity;0.000;0.000;0.0
77.356;-104.188;-80.021;12.85;0.044;0.000;0.000;Infinity;0.000;0.000;0.0
77.366;-104.060;-80.010;12.83;0.044;0.000;0.000;Infinity;0.000;0.000;0.0
77.376;-103.933;-79.999;12.81;0.044;0.000;0.000;Infinity;0.000;0.000;0.0
