ParticipantID: P001
Time;PosX;PosZ;Speed;Steer;Throttle;BrakeF;TTC;PredCrashX;PredCrashZ;CrashAngle
15.810;-60.992;-80.513;12.30;-0.022;0.000;0.000;1.245;-49.611;-80.268;43.0
15.820;-60.869;-80.511;12.28;-0.022;0.000;0.000;1.221;-49.680;-80.258;42.9
15.830;-60.746;-80.508;12.26;-0.022;0.000;0.000;1.210;-49.712;-80.253;42.8
15.840;-60.624;-80.505;12.25;-0.022;0.000;0.000;1.188;-49.773;-80.243;42.8
15.850;-60.502;-80.502;12.23;-0.022;0.000;0.000;1.168;-49.832;-80.234;42.7
15.860;-60.379;-80.498;12.22;-0.022;0.000;0.000;1.146;-49.898;-80.227;42.5
15.870;-60.257;-80.495;12.20;-0.022;0.000;0.000;1.125;-49.954;-80.217;42.5
15.880;-60.135;-80.492;12.18;-0.022;0.000;0.000;1.104;-50.016;-80.209;42.4
15.890;-60.014;-80.488;12.17;-0.022;0.000;0.000;1.093;-50.045;-80.204;42.3
15.900;-59.892;-80.485;12.15;-0.022;0.000;0.000;1.067;-50.119;-80.195;42.2
15.910;-59.771;-80.481;12.08;-0.022;0.000;1.000;1.050;-50.176;-80.187;42.1
15.920;-59.651;-80.477;11.96;-0.022;0.000;1.000;1.035;-50.242;-80.182;41.9
15.930;-59.532;-80.473;11.87;-0.022;0.000;1.000;1.020;-50.300;-80.176;41.7
15.940;-59.414;-80.469;11.79;-0.022;0.000;1.000;1.013;-50.326;-80.172;41.7
15.950;-59.297;-80.465;11.70;-0.022;0.000;1.000;0.996;-50.387;-80.165;41.5
15.960;-59.180;-80.461;11.62;-0.022;0.000;1.000;0.981;-50.443;-80.159;41.3
15.970;-59.065;-80.457;11.54;-0.022;0.000;1.000;0.963;-50.510;-80.153;41.1
15.980;-58.950;-80.453;11.46;-0.022;0.000;1.000;0.947;-50.566;-80.146;40.9
15.990;-58.836;-80.449;11.38;-0.022;0.000;1.000;0.939;-50.596;-80.142;40.9
16.000;-58.722;-80.444;11.30;-0.022;0.000;1.000;0.921;-50.661;-80.137;40.6
16.010;-58.610;-80.440;11.22;-0.022;0.000;1.000;0.904;-50.717;-80.129;40.4
16.020;-58.498;-80.435;11.14;-0.022;0.000;1.000;0.888;-50.774;-80.124;40.1
16.030;-58.388;-80.431;11.06;-0.022;0.000;1.000;0.870;-50.836;-80.118;39.8
16.040;-58.278;-80.426;10.98;-0.022;0.000;1.000;0.854;-50.889;-80.111;39.6
16.050;-58.169;-80.421;10.90;-0.022;0.000;1.000;0.837;-50.947;-80.105;39.2
16.060;-58.060;-80.416;10.82;-0.022;0.000;1.000;0.819;-51.007;-80.099;38.9
16.070;-57.953;-80.411;10.74;-0.022;0.000;1.000;0.810;-51.036;-80.096;38.7
16.080;-57.846;-80.406;10.66;-0.022;0.000;1.000;0.791;-51.094;-80.089;38.3
16.090;-57.740;-80.401;10.58;-0.022;0.000;1.000;0.773;-51.154;-80.083;37.9
16.100;-57.635;-80.396;10.50;-0.022;0.000;1.000;0.756;-51.208;-80.078;37.4
16.110;-57.530;-80.390;10.42;-0.022;0.000;1.000;0.739;-51.259;-80.070;37.1
16.120;-57.427;-80.385;10.34;-0.022;0.000;1.000;0.720;-51.317;-80.065;36.5
16.130;-57.324;-80.379;10.26;-0.022;0.000;1.000;0.712;-51.341;-80.062;36.3
16.140;-57.222;-80.374;10.18;-0.022;0.000;1.000;0.693;-51.397;-80.056;35.7
16.150;-57.121;-80.368;10.10;-0.022;0.000;1.000;0.676;-51.444;-80.049;35.2
16.160;-57.020;-80.362;10.03;-0.022;0.000;1.000;0.660;-51.490;-80.044;34.7
16.170;-56.921;-80.356;9.94;-0.022;0.000;1.000;0.643;-51.538;-80.039;34.0
16.180;-56.822;-80.350;9.87;-0.022;0.000;1.000;0.626;-51.586;-80.032;33.3
16.190;-56.724;-80.344;9.78;-0.022;0.000;1.000;0.610;-51.627;-80.027;32.7
16.200;-56.627;-80.338;9.71;-0.022;0.000;1.000;0.596;-51.664;-80.021;32.1
16.210;-56.530;-80.332;9.63;-0.022;0.000;1.000;0.588;-51.680;-80.018;31.9
16.220;-56.435;-80.325;9.55;-0.022;0.000;1.000;0.574;-51.716;-80.013;31.2
16.230;-56.340;-80.319;9.47;-0.022;0.000;1.000;0.559;-51.751;-80.006;30.5
16.240;-56.246;-80.312;9.39;-0.022;0.000;1.000;0.543;-51.784;-79.999;29.8
16.250;-56.153;-80.306;9.31;-0.022;0.000;1.000;0.531;-51.811;-79.994;29.2
16.260;-56.060;-80.299;9.24;-0.022;0.000;1.000;0.517;-51.840;-79.989;28.4
16.270;-55.969;-80.292;9.16;-0.022;0.000;1.000;0.511;-51.851;-79.986;28.2
16.280;-55.878;-80.285;9.08;-0.022;0.000;1.000;0.498;-51.879;-79.981;27.3
16.290;-55.788;-80.278;9.00;-0.022;0.000;1.000;0.485;-51.898;-79.974;26.7
16.300;-55.699;-80.271;8.92;-0.022;0.000;1.000;0.474;-51.918;-79.969;26.0
16.310;-55.610;-80.263;8.84;-0.022;0.000;1.000;0.462;-51.939;-79.964;25.1
16.320;-55.522;-80.256;8.77;-0.022;0.000;1.000;0.450;-51.954;-79.957;24.4
16.330;-55.435;-80.249;8.69;-0.022;0.000;1.000;0.440;-51.968;-79.952;23.7
16.340;-55.349;-80.241;8.61;-0.022;0.000;1.000;0.430;-51.981;-79.947;22.9
16.350;-55.264;-80.234;8.53;-0.022;0.000;1.000;0.420;-51.993;-79.942;22.0
16.360;-55.180;-80.226;8.46;-0.022;0.000;1.000;0.411;-52.002;-79.937;21.3
16.370;-55.096;-80.218;8.38;-0.022;0.000;1.000;0.406;-52.005;-79.934;21.0
16.380;-55.013;-80.210;8.30;-0.022;0.000;1.000;0.396;-52.014;-79.929;20.1
16.390;-54.931;-80.202;8.22;-0.022;0.000;1.000;0.387;-52.019;-79.923;19.4
16.400;-54.849;-80.194;8.14;-0.022;0.000;1.000;0.378;-52.024;-79.918;18.6
16.410;-54.769;-80.186;8.07;-0.022;0.000;1.000;0.370;-52.028;-79.913;17.8
16.420;-54.689;-80.178;7.99;-0.022;0.000;1.000;0.362;-52.030;-79.908;17.0
16.430;-54.610;-80.170;7.91;-0.022;0.000;1.000;0.354;-52.030;-79.902;16.3
16.440;-54.532;-80.162;7.84;-0.022;0.000;1.000;0.351;-52.031;-79.900;15.9
16.450;-54.454;-80.153;7.76;-0.022;0.000;1.000;0.343;-52.030;-79.894;15.1
16.460;-54.378;-80.145;7.68;-0.022;0.000;1.000;0.334;-52.028;-79.888;14.2
16.470;-54.302;-80.137;7.60;-0.022;0.000;1.000;0.328;-52.025;-79.884;13.4
16.480;-54.227;-80.128;7.53;-0.022;0.000;1.000;0.321;-52.020;-79.878;12.7
16.490;-54.152;-80.119;7.45;-0.022;0.000;1.000;0.315;-52.016;-79.873;12.0
16.500;-54.079;-80.111;7.38;-0.022;0.000;1.000;0.311;-52.013;-79.870;11.8
16.510;-54.006;-80.102;7.30;-0.022;0.000;1.000;0.305;-52.006;-79.865;11.0
16.520;-53.934;-80.093;7.22;-0.022;0.000;1.000;0.300;-51.999;-79.860;10.5
16.530;-53.863;-80.085;7.15;-0.022;0.000;1.000;0.295;-51.992;-79.856;10.0
16.540;-53.792;-80.076;7.07;-0.022;0.000;1.000;0.290;-51.985;-79.851;9.5
16.550;-53.723;-80.067;7.00;-0.022;0.000;1.000;0.285;-51.977;-79.847;9.0
16.560;-53.654;-80.058;6.92;-0.022;0.000;1.000;0.280;-51.966;-79.841;8.7
16.570;-53.586;-80.049;6.84;-0.022;0.000;1.000;0.278;-51.961;-79.839;8.5
16.580;-53.518;-80.040;6.77;-0.022;0.000;1.000;0.274;-51.949;-79.833;8.3
16.590;-53.452;-80.031;6.69;-0.022;0.000;1.000;0.270;-51.937;-79.828;8.3
16.600;-53.386;-80.023;6.62;-0.022;0.000;1.000;0.268;-51.931;-79.826;8.3
16.610;-53.321;-80.014;6.54;-0.022;0.000;1.000;0.266;-51.917;-79.820;8.8
16.620;-53.256;-80.005;6.46;-0.022;0.000;1.000;0.265;-51.910;-79.818;9.0
16.630;-53.193;-79.996;6.39;-0.022;0.000;1.000;0.264;-51.892;-79.812;9.8
16.640;-53.130;-79.987;6.31;-0.022;0.000;1.000;0.264;-51.875;-79.806;10.5
16.650;-53.075;-79.975;5.10;-0.022;0.000;1.000;0.784;-52.010;-79.599;10.4
16.660;-53.058;-79.960;2.29;-0.022;0.000;1.000;0.784;-52.010;-79.599;10.4
16.670;-53.049;-79.947;1.91;-0.022;0.000;1.000;0.784;-52.010;-79.599;10.4
16.680;-53.044;-79.935;1.17;-0.022;0.000;1.000;0.784;-52.010;-79.599;10.4
16.690;-53.045;-79.925;1.03;-0.022;0.000;1.000;0.784;-52.010;-79.599;10.4
16.700;-53.046;-79.916;0.92;-0.022;0.000;1.000;0.784;-52.010;-79.599;10.4
16.710;-53.046;-79.908;0.80;-0.022;0.000;1.000;0.784;-52.010;-79.599;10.4
16.720;-53.047;-79.900;0.68;-0.022;0.000;1.000;0.784;-52.010;-79.599;10.4
16.730;-53.047;-79.894;0.56;-0.022;0.000;1.000;0.784;-52.010;-79.599;10.4
16.740;-53.047;-79.889;0.46;-0.022;0.000;1.000;382.888;-52.951;-78.650;7.5
16.750;-53.047;-79.886;0.31;-0.022;0.000;1.000;25.486;-52.922;-78.667;7.3
16.760;-53.047;-79.883;0.18;-0.022;0.000;1.000;13.605;-52.770;-78.753;7.0
16.770;-53.047;-79.882;0.07;-0.022;0.000;1.000;44.386;-52.758;-78.722;6.8
16.780;-53.048;-79.882;0.04;-0.022;0.000;1.000;467.234;-52.747;-78.673;6.7
16.790;-53.048;-79.882;0.03;-0.022;0.000;1.000;467.234;-52.747;-78.673;6.7
16.800;-53.048;-79.881;0.03;-0.022;0.000;1.000;467.234;-52.747;-78.673;6.7
16.810;-53.048;-79.881;0.02;-0.022;0.000;1.000;467.234;-52.747;-78.673;6.7
16.820;-53.048;-79.881;0.02;-0.022;0.000;1.000;467.234;-52.747;-78.673;6.7
16.830;-53.048;-79.881;0.02;-0.022;0.000;1.000;467.234;-52.747;-78.673;6.7
16.840;-53.048;-79.881;0.02;-0.022;0.000;1.000;467.234;-52.747;-78.673;6.7
16.850;-53.048;-79.880;0.02;-0.022;0.000;1.000;467.234;-52.747;-78.673;6.7
16.860;-53.048;-79.880;0.02;-0.022;0.000;1.000;467.234;-52.747;-78.673;6.7
16.870;-53.048;-79.880;0.02;-0.022;0.000;1.000;3370.303;-52.765;-78.669;6.3
16.880;-53.048;-79.880;0.01;-0.022;0.000;1.000;954.422;-52.667;-78.697;6.2
16.890;-53.049;-79.880;0.01;-0.022;0.000;1.000;463.728;-52.645;-78.706;6.2
16.900;-53.049;-79.880;0.02;-0.022;0.000;1.000;463.728;-52.645;-78.706;6.2
16.910;-53.049;-79.880;0.01;-0.022;0.000;1.000;463.728;-52.645;-78.706;6.2
16.920;-53.049;-79.880;0.01;-0.022;0.000;1.000;463.728;-52.645;-78.706;6.2
16.930;-53.049;-79.880;0.01;-0.022;0.000;1.000;463.728;-52.645;-78.706;6.2
16.940;-53.049;-79.880;0.01;-0.022;0.000;1.000;463.728;-52.645;-78.706;6.2
16.950;-53.049;-79.880;0.01;-0.022;0.000;1.000;463.728;-52.645;-78.706;6.2
16.960;-53.049;-79.880;0.01;-0.022;0.000;1.000;463.728;-52.645;-78.706;6.2
16.970;-53.049;-79.880;0.01;-0.022;0.000;1.000;463.728;-52.645;-78.706;6.2
16.980;-53.049;-79.880;0.01;-0.022;0.000;1.000;463.728;-52.645;-78.706;6.2
16.990;-53.049;-79.880;0.01;-0.022;0.000;1.000;463.728;-52.645;-78.706;6.2
17.000;-53.049;-79.880;0.01;-0.022;0.000;1.000;29297.770;-53.070;-81.128;6.1
17.010;-53.050;-79.880;0.01;-0.022;0.000;1.000;29297.770;-53.070;-81.128;6.1
17.020;-53.050;-79.880;0.01;-0.022;0.000;1.000;731.945;-53.205;-80.008;6.1
17.030;-53.050;-79.880;0.01;-0.022;0.000;1.000;4245.762;-52.159;-80.030;6.1
17.040;-53.050;-79.880;0.03;-0.022;0.000;1.000;66.187;-52.781;-79.921;6.1
17.050;-53.050;-79.880;0.05;0.000;0.000;0.240;33.930;-53.004;-79.899;6.1
17.060;-53.050;-79.880;0.06;0.000;0.000;0.240;22.671;-52.970;-79.905;6.1
17.070;-53.050;-79.880;0.06;0.000;0.000;0.240;25.359;-53.032;-79.886;6.1
17.080;-53.050;-79.880;0.05;0.000;0.000;0.240;32.685;-53.064;-79.889;6.1
17.090;-53.050;-79.880;0.05;0.000;0.000;0.240;23.716;-53.031;-79.883;6.1
17.100;-53.050;-79.880;0.08;0.000;0.000;0.240;20.841;-53.035;-79.886;6.1
17.110;-53.050;-79.880;0.06;0.000;0.000;0.240;29.405;-53.043;-79.884;6.1
17.120;-53.050;-79.880;0.06;0.000;0.000;0.240;26.918;-53.048;-79.901;6.1
17.130;-53.050;-79.880;0.09;0.000;0.000;0.240;18.631;-53.026;-79.887;6.1
17.140;-53.050;-79.880;0.07;0.000;0.000;0.240;20.853;-52.991;-79.913;6.1
17.150;-53.050;-79.880;0.06;0.022;0.000;0.000;28.010;-53.062;-79.906;6.1
17.160;-53.050;-79.880;0.06;0.022;0.000;0.000;24.278;-53.016;-79.898;6.1
17.170;-53.050;-79.880;0.08;0.022;0.000;0.000;19.700;-53.029;-79.893;6.1
17.180;-53.050;-79.880;0.11;0.022;0.000;0.000;15.854;-53.039;-79.884;6.1
17.190;-53.050;-79.880;0.13;0.022;0.000;0.000;14.221;-53.040;-79.881;6.1
17.200;-53.050;-79.880;0.14;0.022;0.000;0.000;12.535;-53.040;-79.879;6.1
17.210;-53.050;-79.880;0.15;0.022;0.000;0.000;11.266;-53.039;-79.877;6.1
17.220;-53.050;-79.880;0.17;0.022;0.000;0.000;10.506;-53.041;-79.877;6.1
17.230;-53.050;-79.880;0.17;0.022;0.000;0.000;10.072;-53.042;-79.876;6.1
17.240;-53.050;-79.880;0.18;0.022;0.000;0.000;9.725;-53.040;-79.876;6.1
17.250;-53.050;-79.880;0.18;0.044;0.000;0.000;9.597;-53.042;-79.876;6.1
17.260;-53.050;-79.880;0.18;0.044;0.000;0.000;9.582;-53.042;-79.875;6.1
17.270;-53.050;-79.880;0.18;0.044;0.000;0.000;9.614;-53.043;-79.875;6.1
17.280;-53.050;-79.880;0.18;0.044;0.000;0.000;9.777;-53.042;-79.874;6.1
17.290;-53.050;-79.880;0.17;0.044;0.000;0.000;9.951;-53.042;-79.874;6.1
17.300;-53.050;-79.880;0.17;0.044;0.000;0.000;10.295;-53.042;-79.874;6.1
17.310;-53.050;-79.880;0.16;0.044;0.000;0.000;10.558;-53.042;-79.874;6.1
17.320;-53.050;-79.880;0.15;0.044;0.000;0.000;10.882;-53.041;-79.873;6.1
17.330;-53.050;-79.880;0.14;0.044;0.000;0.000;11.706;-53.035;-79.873;6.1
17.340;-53.050;-79.880;0.13;0.044;0.000;0.000;12.641;-53.040;-79.873;6.1
17.350;-53.050;-79.880;0.12;0.044;0.000;0.000;13.163;-53.039;-79.872;6.1
17.360;-53.050;-79.880;0.11;0.044;0.000;0.000;14.627;-53.035;-79.871;6.1
17.370;-53.050;-79.880;0.10;0.044;0.000;0.000;15.558;-53.037;-79.871;6.1
17.380;-53.050;-79.880;0.10;0.044;0.000;0.000;17.446;-53.034;-79.869;6.1
17.390;-53.050;-79.880;0.08;0.044;0.000;0.000;19.018;-53.023;-79.868;6.1
17.400;-53.050;-79.880;0.07;0.044;0.000;0.000;21.470;-53.025;-79.867;6.1
17.410;-53.050;-79.880;0.07;0.044;0.000;0.000;24.208;-53.027;-79.865;6.1
17.420;-53.050;-79.880;0.06;0.044;0.000;0.000;26.050;-53.028;-79.863;6.1
17.430;-53.050;-79.880;0.05;0.044;0.000;0.000;31.882;-53.002;-79.864;6.1
17.440;-53.050;-79.880;0.04;0.044;0.000;0.000;37.326;-53.018;-79.860;6.1
17.450;-53.050;-79.880;0.03;0.044;0.000;0.000;46.001;-53.011;-79.852;6.1
17.460;-53.050;-79.880;0.02;0.044;0.000;0.000;57.479;-53.002;-79.841;6.1
17.470;-53.050;-79.880;0.02;0.044;0.000;0.000;72.226;-52.991;-79.826;6.1
17.480;-53.050;-79.880;0.01;0.044;0.000;0.000;87.633;-52.968;-79.809;6.1
17.490;-53.050;-79.880;0.01;0.044;0.000;0.000;132.376;-52.935;-79.752;6.1
17.500;-53.050;-79.880;0.01;0.044;0.000;0.000;211.879;-52.861;-79.715;6.1
17.510;-53.050;-79.880;0.00;0.044;0.000;0.000;662.414;-52.333;-79.696;6.1
17.520;-53.050;-79.880;0.01;0.044;0.000;0.000;3103.325;-52.009;-79.705;6.1
17.530;-53.050;-79.880;0.01;0.044;0.000;0.000;3103.325;-52.009;-79.705;6.1
17.540;-53.050;-79.880;0.01;0.044;0.000;0.000;3103.325;-52.009;-79.705;6.1
17.550;-53.050;-79.880;0.01;0.044;0.000;0.000;3103.325;-52.009;-79.705;6.1
17.560;-53.050;-79.880;0.01;0.044;0.000;0.000;3103.325;-52.009;-79.705;6.1
17.570;-53.050;-79.880;0.01;0.044;0.000;0.000;3103.325;-52.009;-79.705;6.1
17.580;-53.050;-79.880;0.01;0.044;0.000;0.000;3103.325;-52.009;-79.705;6.1
17.590;-53.050;-79.880;0.01;0.044;0.000;0.000;3103.325;-52.009;-79.705;6.1
17.600;-53.050;-79.880;0.01;0.044;0.000;0.000;3103.325;-52.009;-79.705;6.1
17.610;-53.050;-79.880;0.01;0.044;0.000;0.000;32148.250;-52.222;-79.952;6.1
17.620;-53.050;-79.880;0.01;0.044;0.000;0.000;32148.250;-52.222;-79.952;6.1
17.630;-53.050;-79.880;0.01;0.044;0.000;0.000;6063.090;-52.204;-79.935;6.1
17.640;-53.050;-79.880;0.01;0.044;0.000;0.000;6063.090;-52.204;-79.935;6.1
17.650;-53.050;-79.880;0.01;0.044;0.000;0.000;6063.090;-52.204;-79.935;6.1
17.660;-53.050;-79.880;0.01;0.044;0.000;0.000;6063.090;-52.204;-79.935;6.1
17.670;-53.050;-79.880;0.01;0.044;0.000;0.000;6063.090;-52.204;-79.935;6.1
17.680;-53.050;-79.880;0.01;0.044;0.000;0.000;6063.090;-52.204;-79.935;6.1
17.690;-53.050;-79.880;0.01;0.044;0.000;0.000;6063.090;-52.204;-79.935;6.1
17.700;-53.050;-79.880;0.01;0.044;0.000;0.000;6063.090;-52.204;-79.935;6.1
17.710;-53.050;-79.880;0.01;0.044;0.000;0.000;6063.090;-52.204;-79.935;6.1
17.720;-53.050;-79.880;0.01;0.044;0.000;0.000;6063.090;-52.204;-79.935;6.1
17.730;-53.050;-79.880;0.01;0.044;0.000;0.000;2984.469;-52.159;-79.897;6.1
17.740;-53.050;-79.880;0.01;0.044;0.000;0.000;2984.469;-52.159;-79.897;6.1
17.750;-53.050;-79.880;0.01;0.044;0.000;0.000;2984.469;-52.159;-79.897;6.1
17.760;-53.050;-79.880;0.01;0.044;0.000;0.000;2984.469;-52.159;-79.897;6.1
17.770;-53.050;-79.880;0.01;0.044;0.000;0.000;48208.890;-52.203;-79.831;6.1
17.780;-53.050;-79.880;0.01;0.044;0.000;0.000;48208.890;-52.203;-79.831;6.1
17.790;-53.050;-79.880;0.01;0.044;0.000;0.000;48208.890;-52.203;-79.831;6.1
17.800;-53.050;-79.880;0.01;0.044;0.000;0.000;48208.890;-52.203;-79.831;6.1
17.810;-53.050;-79.880;0.01;0.044;0.000;0.000;48208.890;-52.203;-79.831;6.1
17.820;-53.050;-79.880;0.01;0.044;0.000;0.000;48208.890;-52.203;-79.831;6.1
17.830;-53.050;-79.880;0.01;0.044;0.000;0.000;48208.890;-52.203;-79.831;6.1
17.840;-53.050;-79.880;0.01;0.044;0.000;0.000;48208.890;-52.203;-79.831;6.1
17.850;-53.050;-79.880;0.01;0.044;0.000;0.000;48208.890;-52.203;-79.831;6.1
17.860;-53.050;-79.880;0.01;0.044;0.000;0.000;48208.890;-52.203;-79.831;6.1
17.870;-53.050;-79.880;0.01;0.044;0.000;0.000;48208.890;-52.203;-79.831;6.1
17.880;-53.050;-79.880;0.01;0.044;0.000;0.000;48208.890;-52.203;-79.831;6.1
17.890;-53.050;-79.880;0.01;0.044;0.000;0.000;48208.890;-52.203;-79.831;6.1
17.900;-53.050;-79.880;0.01;0.044;0.000;0.000;48208.890;-52.203;-79.831;6.1
17.910;-53.050;-79.880;0.01;0.044;0.000;0.000;2054.972;-52.061;-80.164;6.1
17.920;-53.050;-79.880;0.01;0.044;0.000;0.000;846.203;-52.046;-80.152;6.1
17.930;-53.050;-79.880;0.01;0.044;0.000;0.000;846.203;-52.046;-80.152;6.1
17.940;-53.050;-79.880;0.01;0.044;0.000;0.000;846.203;-52.046;-80.152;6.1
17.950;-53.050;-79.880;0.01;0.044;0.000;0.000;846.203;-52.046;-80.152;6.1
17.960;-53.050;-79.880;0.01;0.044;0.000;0.000;846.203;-52.046;-80.152;6.1
17.970;-53.050;-79.880;0.01;0.044;0.000;0.000;846.203;-52.046;-80.152;6.1
17.980;-53.050;-79.880;0.01;0.044;0.000;0.000;846.203;-52.046;-80.152;6.1
17.990;-53.050;-79.880;0.01;0.044;0.000;0.000;846.203;-52.046;-80.152;6.1
18.000;-53.050;-79.880;0.01;0.044;0.000;0.000;846.203;-52.046;-80.152;6.1
18.010;-53.050;-79.880;0.01;0.044;0.000;0.000;846.203;-52.046;-80.152;6.1
18.020;-53.050;-79.880;0.01;0.044;0.000;0.000;846.203;-52.046;-80.152;6.1
18.030;-53.050;-79.880;0.01;0.044;0.000;0.000;846.203;-52.046;-80.152;6.1
18.040;-53.050;-79.880;0.01;0.044;0.000;0.000;846.203;-52.046;-80.152;6.1
18.050;-53.050;-79.880;0.01;0.044;0.000;0.000;846.203;-52.046;-80.152;6.1
18.060;-53.050;-79.880;0.01;0.044;0.000;0.000;846.203;-52.046;-80.152;6.1
18.070;-53.050;-79.880;0.01;0.044;0.000;0.000;846.203;-52.046;-80.152;6.1
18.080;-53.050;-79.880;0.01;0.044;0.000;0.000;846.203;-52.046;-80.152;6.1
18.090;-53.050;-79.880;0.01;0.044;0.000;0.000;846.203;-52.046;-80.152;6.1
18.100;-53.050;-79.880;0.01;0.044;0.000;0.000;846.203;-52.046;-80.152;6.1
18.110;-53.050;-79.880;0.01;0.044;0.000;0.000;13830.140;-52.215;-80.052;6.1
18.120;-53.050;-79.880;0.01;0.044;0.000;0.000;12262.670;-52.179;-80.012;6.1
18.130;-53.050;-79.880;0.01;0.044;0.000;0.000;751.403;-51.925;-80.127;6.1
18.140;-53.050;-79.880;0.01;0.044;0.000;0.000;630.206;-51.869;-80.166;6.1
18.150;-53.050;-79.880;0.01;0.044;0.000;0.000;578.555;-51.895;-80.218;6.1
18.160;-53.050;-79.880;0.01;0.044;0.000;0.000;431.164;-52.144;-80.156;6.1
18.170;-53.050;-79.880;0.00;0.044;0.000;0.000;352.790;-52.509;-79.979;6.1
18.180;-53.050;-79.880;0.00;0.044;0.000;0.000;282.771;-52.686;-79.948;6.1
18.190;-53.050;-79.880;0.00;0.044;0.000;0.000;392.080;-51.923;-80.188;6.1
18.200;-53.050;-79.880;0.00;0.044;0.000;0.000;257.061;-52.773;-79.917;6.1
18.210;-53.050;-79.880;0.00;0.044;0.000;0.000;234.520;-52.639;-80.050;6.1
18.220;-53.050;-79.880;0.01;0.044;0.000;0.000;217.363;-52.677;-80.067;6.1
18.230;-53.050;-79.880;0.00;0.044;0.000;0.000;238.512;-52.534;-80.012;6.1
18.240;-53.050;-79.880;0.01;0.044;0.000;0.000;437.188;-51.851;-80.029;6.1
18.250;-53.050;-79.880;0.00;0.044;0.000;0.000;408.733;-52.620;-79.917;6.1
18.260;-53.050;-79.880;0.00;0.044;0.000;0.000;281.380;-52.664;-79.936;6.1
18.270;-53.050;-79.880;0.00;0.044;0.000;0.000;245.629;-52.641;-79.952;6.1
18.280;-53.050;-79.880;0.00;0.044;0.000;0.000;174.845;-52.714;-80.044;6.1
18.290;-53.050;-79.880;0.00;0.044;0.000;0.000;162.525;-52.884;-80.089;6.1
18.300;-53.050;-79.880;0.01;0.044;0.000;0.000;141.482;-52.936;-79.987;6.1
18.310;-53.050;-79.880;0.01;0.044;0.000;0.000;137.413;-52.938;-79.965;6.1
18.320;-53.050;-79.880;0.01;0.044;0.000;0.000;137.925;-52.918;-79.943;6.1
18.330;-53.050;-79.880;0.01;0.044;0.000;0.000;125.283;-52.940;-79.931;6.1
18.340;-53.050;-79.880;0.00;0.044;0.000;0.000;186.323;-52.883;-79.943;6.1
18.350;-53.050;-79.880;0.00;0.044;0.000;0.000;183.473;-52.882;-79.950;6.1
18.360;-53.050;-79.880;0.00;0.044;0.000;0.000;159.756;-52.879;-80.028;6.1
18.370;-53.050;-79.880;0.00;0.044;0.000;0.000;152.155;-52.922;-79.983;6.1
18.380;-53.050;-79.880;0.01;0.044;0.000;0.000;149.637;-52.924;-79.962;6.1
18.390;-53.050;-79.880;0.01;0.044;0.000;0.000;138.360;-52.930;-79.940;6.1
18.400;-53.050;-79.880;0.01;0.044;0.000;0.000;124.224;-52.945;-79.927;6.1
18.410;-53.050;-79.880;0.00;0.044;0.000;0.000;135.102;-52.939;-79.927;6.1
18.420;-53.050;-79.880;0.01;0.044;0.000;0.000;124.881;-52.947;-79.946;6.1
18.430;-53.050;-79.880;0.01;0.044;0.000;0.000;121.035;-52.946;-79.937;6.1
18.440;-53.050;-79.880;0.01;0.044;0.000;0.000;121.035;-52.946;-79.937;6.1
18.450;-53.050;-79.880;0.01;0.044;0.000;0.000;122.240;-52.944;-79.929;6.1
18.460;-53.050;-79.880;0.01;0.044;0.000;0.000;125.276;-52.936;-79.936;6.1
18.470;-53.050;-79.880;0.01;0.044;0.000;0.000;126.531;-52.950;-79.930;6.1
18.480;-53.050;-79.880;0.01;0.044;0.000;0.000;128.083;-52.942;-79.926;6.1
18.490;-53.050;-79.880;0.01;0.044;0.000;0.000;126.359;-52.949;-79.924;6.1
18.500;-53.050;-79.880;0.01;0.044;0.000;0.000;129.482;-52.942;-79.922;6.1
18.510;-53.050;-79.880;0.01;0.044;0.000;0.000;129.482;-52.942;-79.922;6.1
