# Participant=P001, Scenario=Unknown, Modality=Unknown
Time;PosX;PosZ;Speed;Steer;Throttle;Brake;TTC;PredCrashX;PredCrashZ;CrashAngle
63.442;-108.068;-80.142;14.67;-0.022;0.520;0.000;5.269;-42.805;-80.723;32.5
63.452;-107.921;-80.143;14.67;-0.022;0.520;0.000;5.261;-42.778;-80.697;32.6
63.462;-107.775;-80.144;14.68;-0.022;0.520;0.000;5.253;-42.752;-80.670;32.8
63.472;-107.628;-80.145;14.68;-0.022;0.520;0.000;5.249;-42.738;-80.655;32.9
63.482;-107.481;-80.146;14.69;-0.022;0.500;0.000;5.242;-42.717;-80.631;33.0
63.492;-107.334;-80.147;14.69;-0.022;0.500;0.000;5.235;-42.691;-80.599;33.1
63.502;-107.187;-80.148;14.69;-0.022;0.500;0.000;5.227;-42.666;-80.566;33.3
63.512;-107.040;-80.149;14.70;-0.022;0.500;0.000;5.221;-42.645;-80.538;33.4
63.522;-106.893;-80.150;14.70;-0.022;0.500;0.000;5.218;-42.633;-80.520;33.5
63.532;-106.746;-80.150;14.70;-0.022;0.500;0.000;5.209;-42.605;-80.477;33.7
63.542;-106.599;-80.151;14.71;-0.022;0.500;0.000;5.205;-42.593;-80.458;33.8
63.552;-106.452;-80.152;14.71;-0.022;0.500;0.000;5.198;-42.569;-80.419;33.9
63.562;-106.305;-80.152;14.71;-0.022;0.500;0.000;5.191;-42.546;-80.378;34.1
63.572;-106.158;-80.152;14.71;-0.022;0.500;0.000;5.187;-42.535;-80.358;34.1
63.582;-106.011;-80.153;14.72;-0.022;0.500;0.000;5.180;-42.512;-80.315;34.3
63.592;-105.863;-80.153;14.72;-0.022;0.500;0.000;5.173;-42.490;-80.271;34.5
63.602;-105.716;-80.153;14.73;-0.022;0.500;0.000;5.170;-42.479;-80.249;34.5
63.612;-105.569;-80.153;14.73;-0.022;0.500;0.000;5.162;-42.458;-80.203;34.7
63.622;-105.422;-80.153;14.74;-0.022;0.500;0.000;5.155;-42.437;-80.157;34.8
63.632;-105.274;-80.153;14.74;-0.022;0.500;0.000;5.152;-42.427;-80.133;34.9
63.642;-105.127;-80.153;14.74;-0.022;0.500;0.000;5.145;-42.406;-80.085;35.1
63.652;-104.979;-80.153;14.74;-0.022;0.500;0.000;5.138;-42.386;-80.035;35.2
63.662;-104.832;-80.152;14.75;-0.022;0.500;0.000;5.132;-42.372;-79.993;35.3
63.672;-104.684;-80.152;14.75;-0.022;0.500;0.000;5.128;-42.362;-79.968;35.4
63.682;-104.537;-80.151;14.75;-0.022;0.500;0.000;5.121;-42.343;-79.917;35.5
63.692;-104.389;-80.151;14.76;-0.022;0.500;0.000;5.114;-42.325;-79.864;35.7
63.702;-104.242;-80.150;14.76;-0.022;0.500;0.000;5.111;-42.316;-79.838;35.8
63.712;-104.094;-80.149;14.77;-0.022;0.500;0.000;5.105;-42.303;-79.794;35.9
63.722;-103.946;-80.148;14.77;-0.022;0.500;0.000;5.098;-42.284;-79.739;36.0
63.732;-103.799;-80.147;14.77;-0.022;0.500;0.000;5.091;-42.268;-79.685;36.2
63.742;-103.651;-80.145;14.77;-0.022;0.500;0.000;5.085;-42.256;-79.639;36.3
63.752;-103.503;-80.144;14.78;-0.022;0.500;0.000;5.081;-42.247;-79.611;36.4
63.762;-103.355;-80.143;14.78;-0.022;0.500;0.000;5.075;-42.230;-79.555;36.5
63.772;-103.208;-80.141;14.79;-0.022;0.500;0.000;5.068;-42.219;-79.508;36.6
63.782;-103.060;-80.139;14.79;-0.022;0.500;0.000;5.062;-42.204;-79.451;36.8
