# Participant=P001, Scenario=C1A, Modality=Audio
Time;PosX;PosZ;Speed;Steer;Throttle;Brake;TTC;PredCrashX;PredCrashZ;CrashAngle
46.636;-108.024;-80.683;20.20;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
46.646;-107.822;-80.679;20.17;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
46.656;-107.620;-80.675;20.15;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
46.666;-107.419;-80.671;20.12;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
46.676;-107.218;-80.668;20.10;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
46.686;-107.017;-80.664;20.07;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
46.696;-106.817;-80.660;20.04;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
46.706;-106.617;-80.656;20.02;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
46.716;-106.417;-80.652;19.99;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
46.726;-106.217;-80.648;19.97;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
46.736;-106.017;-80.644;19.94;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
46.746;-105.818;-80.641;19.92;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
46.756;-105.619;-80.637;19.89;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
46.766;-105.421;-80.633;19.86;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
46.776;-105.222;-80.629;19.84;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
46.786;-105.024;-80.625;19.81;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
46.796;-104.826;-80.621;19.79;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
46.806;-104.628;-80.618;19.74;0.000;0.000;0.290;Infinity;0.000;0.000;0.0
46.816;-104.431;-80.614;19.66;0.000;0.000;0.290;Infinity;0.000;0.000;0.0
46.826;-104.236;-80.610;19.55;0.000;0.000;0.290;Infinity;0.000;0.000;0.0
46.836;-104.041;-80.606;19.46;0.000;0.000;0.290;Infinity;0.000;0.000;0.0
46.846;-103.847;-80.602;19.37;0.000;0.000;0.290;Infinity;0.000;0.000;0.0
46.856;-103.654;-80.599;19.28;0.000;0.000;0.290;Infinity;0.000;0.000;0.0
46.866;-103.461;-80.595;19.19;0.000;0.000;0.290;Infinity;0.000;0.000;0.0
46.876;-103.270;-80.591;19.10;0.000;0.000;0.290;Infinity;0.000;0.000;0.0
46.886;-103.080;-80.588;19.01;0.000;0.000;0.290;Infinity;0.000;0.000;0.0
46.896;-102.890;-80.584;18.92;0.000;0.000;0.340;Infinity;0.000;0.000;0.0
46.906;-102.702;-80.580;18.83;0.000;0.000;0.340;Infinity;0.000;0.000;0.0
46.916;-102.514;-80.577;18.73;0.000;0.000;0.340;Infinity;0.000;0.000;0.0
46.926;-102.327;-80.573;18.63;0.000;0.000;0.340;Infinity;0.000;0.000;0.0
46.936;-102.142;-80.569;18.53;0.000;0.000;0.340;Infinity;0.000;0.000;0.0
46.946;-101.957;-80.566;18.44;0.000;0.000;0.340;Infinity;0.000;0.000;0.0
46.956;-101.773;-80.562;18.34;0.000;0.000;0.340;Infinity;0.000;0.000;0.0
46.966;-101.590;-80.559;18.24;0.000;0.000;0.340;Infinity;0.000;0.000;0.0
46.976;-101.409;-80.555;18.14;0.000;0.000;0.340;Infinity;0.000;0.000;0.0
46.986;-101.228;-80.552;18.05;0.000;0.000;0.340;Infinity;0.000;0.000;0.0
46.996;-101.048;-80.548;17.95;0.000;0.000;0.340;Infinity;0.000;0.000;0.0
47.006;-100.869;-80.545;17.85;0.000;0.000;0.340;Infinity;0.000;0.000;0.0
47.016;-100.691;-80.541;17.75;0.000;0.000;0.340;Infinity;0.000;0.000;0.0
47.026;-100.514;-80.538;17.66;0.000;0.000;0.340;Infinity;0.000;0.000;0.0
47.036;-100.338;-80.535;17.56;0.000;0.000;0.340;Infinity;0.000;0.000;0.0
47.046;-100.163;-80.531;17.47;0.000;0.000;0.340;Infinity;0.000;0.000;0.0
47.056;-99.989;-80.528;17.37;0.000;0.000;0.340;Infinity;0.000;0.000;0.0
47.066;-99.816;-80.524;17.28;0.000;0.000;0.340;Infinity;0.000;0.000;0.0
47.076;-99.644;-80.521;17.18;0.000;0.000;0.340;Infinity;0.000;0.000;0.0
47.086;-99.473;-80.518;17.09;0.000;0.000;0.340;Infinity;0.000;0.000;0.0
47.096;-99.303;-80.514;16.99;0.000;0.000;0.340;Infinity;0.000;0.000;0.0
47.106;-99.133;-80.511;16.89;0.000;0.000;0.340;Infinity;0.000;0.000;0.0
47.116;-98.965;-80.508;16.80;0.000;0.000;0.340;Infinity;0.000;0.000;0.0
47.126;-98.798;-80.505;16.70;0.000;0.000;0.340;Infinity;0.000;0.000;0.0
47.136;-98.631;-80.501;16.61;0.000;0.000;0.340;Infinity;0.000;0.000;0.0
47.146;-98.466;-80.498;16.51;0.000;0.000;0.340;Infinity;0.000;0.000;0.0
47.156;-98.301;-80.495;16.41;0.000;0.000;0.340;Infinity;0.000;0.000;0.0
