# Participant=P001, Scenario=UnknownA, Modality=Control
Time;PosX;PosZ;Speed;Steer;Throttle;Brake;TTC;PredCrashX;PredCrashZ;CrashAngle
24.954;-141.139;-144.161;19.43;-0.022;0.390;0.000;Infinity;0.000;0.000;0.0
24.964;-140.945;-144.166;19.42;-0.022;0.390;0.000;Infinity;0.000;0.000;0.0
24.974;-140.751;-144.170;19.41;-0.022;0.390;0.000;Infinity;0.000;0.000;0.0
24.984;-140.557;-144.175;19.41;-0.022;0.390;0.000;Infinity;0.000;0.000;0.0
24.994;-140.363;-144.179;19.40;-0.022;0.390;0.000;Infinity;0.000;0.000;0.0
25.004;-140.169;-144.183;19.39;-0.022;0.390;0.000;Infinity;0.000;0.000;0.0
25.014;-139.975;-144.187;19.38;-0.022;0.390;0.000;Infinity;0.000;0.000;0.0
25.024;-139.782;-144.191;19.37;-0.022;0.390;0.000;Infinity;0.000;0.000;0.0
25.034;-139.588;-144.195;19.37;-0.022;0.390;0.000;Infinity;0.000;0.000;0.0
25.044;-139.394;-144.198;19.36;-0.022;0.390;0.000;Infinity;0.000;0.000;0.0
25.054;-139.201;-144.202;19.35;-0.044;0.390;0.000;Infinity;0.000;0.000;0.0
25.064;-139.007;-144.206;19.34;-0.044;0.390;0.000;Infinity;0.000;0.000;0.0
25.074;-138.814;-144.209;19.34;-0.044;0.390;0.000;Infinity;0.000;0.000;0.0
25.084;-138.621;-144.212;19.33;-0.044;0.390;0.000;Infinity;0.000;0.000;0.0
25.094;-138.427;-144.215;19.32;-0.044;0.390;0.000;Infinity;0.000;0.000;0.0
25.104;-138.234;-144.218;19.31;-0.044;0.390;0.000;Infinity;0.000;0.000;0.0
25.114;-138.041;-144.221;19.30;-0.044;0.390;0.000;Infinity;0.000;0.000;0.0
25.124;-137.848;-144.224;19.30;-0.044;0.390;0.000;Infinity;0.000;0.000;0.0
25.134;-137.655;-144.226;19.29;-0.044;0.390;0.000;Infinity;0.000;0.000;0.0
25.144;-137.463;-144.229;19.27;-0.044;0.390;0.000;Infinity;0.000;0.000;0.0
25.154;-137.270;-144.231;19.27;-0.044;0.390;0.000;Infinity;0.000;0.000;0.0
25.164;-137.077;-144.233;19.26;-0.044;0.380;0.000;Infinity;0.000;0.000;0.0
25.174;-136.885;-144.235;19.25;-0.044;0.380;0.000;Infinity;0.000;0.000;0.0
25.184;-136.692;-144.236;19.24;-0.044;0.380;0.000;Infinity;0.000;0.000;0.0
25.194;-136.500;-144.238;19.23;-0.044;0.380;0.000;Infinity;0.000;0.000;0.0
25.204;-136.307;-144.239;19.23;-0.044;0.380;0.000;Infinity;0.000;0.000;0.0
25.214;-136.115;-144.240;19.23;-0.044;0.380;0.000;Infinity;0.000;0.000;0.0
25.224;-135.923;-144.241;19.21;-0.044;0.380;0.000;Infinity;0.000;0.000;0.0
25.234;-135.731;-144.242;19.21;-0.044;0.380;0.000;Infinity;0.000;0.000;0.0
25.244;-135.539;-144.242;19.20;-0.044;0.380;0.000;Infinity;0.000;0.000;0.0
25.254;-135.347;-144.243;19.20;-0.044;0.380;0.000;Infinity;0.000;0.000;0.0
25.264;-135.155;-144.243;19.17;-0.044;0.390;0.000;Infinity;0.000;0.000;0.0
25.274;-134.963;-144.242;19.17;-0.044;0.390;0.000;Infinity;0.000;0.000;0.0
25.284;-134.772;-144.242;19.17;-0.044;0.390;0.000;Infinity;0.000;0.000;0.0
25.294;-134.580;-144.241;19.16;-0.044;0.390;0.000;Infinity;0.000;0.000;0.0
25.304;-134.389;-144.240;19.15;-0.044;0.390;0.000;Infinity;0.000;0.000;0.0
25.314;-134.197;-144.239;19.14;-0.044;0.390;0.000;Infinity;0.000;0.000;0.0
25.324;-134.006;-144.238;19.14;-0.044;0.390;0.000;Infinity;0.000;0.000;0.0
25.334;-133.815;-144.236;19.13;-0.044;0.390;0.000;Infinity;0.000;0.000;0.0
25.344;-133.624;-144.234;19.12;-0.044;0.390;0.000;Infinity;0.000;0.000;0.0
25.354;-133.433;-144.232;19.11;-0.044;0.390;0.000;Infinity;0.000;0.000;0.0
25.364;-133.242;-144.230;19.09;-0.044;0.390;0.000;Infinity;0.000;0.000;0.0
25.374;-133.051;-144.227;19.09;-0.044;0.390;0.000;Infinity;0.000;0.000;0.0
25.384;-132.860;-144.224;19.08;-0.044;0.390;0.000;Infinity;0.000;0.000;0.0
25.394;-132.669;-144.221;19.08;-0.044;0.390;0.000;Infinity;0.000;0.000;0.0
25.404;-132.479;-144.217;19.07;-0.044;0.390;0.000;Infinity;0.000;0.000;0.0
25.414;-132.288;-144.214;19.05;-0.044;0.390;0.000;Infinity;0.000;0.000;0.0
25.424;-132.098;-144.210;19.05;-0.044;0.390;0.000;Infinity;0.000;0.000;0.0
25.434;-131.907;-144.205;19.03;-0.044;0.390;0.000;Infinity;0.000;0.000;0.0
25.444;-131.717;-144.201;19.03;-0.044;0.390;0.000;Infinity;0.000;0.000;0.0
25.454;-131.527;-144.196;19.02;-0.044;0.390;0.000;Infinity;0.000;0.000;0.0
25.464;-131.337;-144.190;19.01;-0.044;0.390;0.000;Infinity;0.000;0.000;0.0
25.474;-131.147;-144.185;19.01;-0.044;0.390;0.000;Infinity;0.000;0.000;0.0
25.484;-130.957;-144.179;18.99;-0.044;0.390;0.000;Infinity;0.000;0.000;0.0
25.494;-130.767;-144.173;18.98;-0.044;0.390;0.000;Infinity;0.000;0.000;0.0
25.504;-130.577;-144.166;18.98;-0.044;0.390;0.000;Infinity;0.000;0.000;0.0
25.514;-130.388;-144.160;18.96;-0.044;0.390;0.000;Infinity;0.000;0.000;0.0
25.524;-130.198;-144.153;18.96;-0.044;0.390;0.000;Infinity;0.000;0.000;0.0
25.534;-130.009;-144.145;18.94;-0.044;0.390;0.000;Infinity;0.000;0.000;0.0
25.544;-129.820;-144.138;18.94;-0.044;0.390;0.000;Infinity;0.000;0.000;0.0
25.554;-129.631;-144.130;18.92;-0.044;0.390;0.000;Infinity;0.000;0.000;0.0
25.564;-129.442;-144.121;18.92;-0.044;0.380;0.000;Infinity;0.000;0.000;0.0
25.574;-129.253;-144.113;18.92;-0.044;0.380;0.000;Infinity;0.000;0.000;0.0
25.584;-129.064;-144.104;18.90;-0.044;0.380;0.000;Infinity;0.000;0.000;0.0
25.594;-128.875;-144.095;18.89;-0.044;0.380;0.000;Infinity;0.000;0.000;0.0
25.604;-128.686;-144.085;18.88;-0.044;0.380;0.000;Infinity;0.000;0.000;0.0
25.614;-128.498;-144.075;18.87;-0.044;0.380;0.000;Infinity;0.000;0.000;0.0
25.624;-128.310;-144.065;18.86;-0.044;0.380;0.000;Infinity;0.000;0.000;0.0
25.634;-128.121;-144.055;18.86;-0.044;0.380;0.000;Infinity;0.000;0.000;0.0
25.644;-127.933;-144.044;18.84;-0.044;0.380;0.000;Infinity;0.000;0.000;0.0
25.654;-127.745;-144.033;18.84;-0.044;0.380;0.000;Infinity;0.000;0.000;0.0
25.664;-127.557;-144.021;18.83;-0.044;0.380;0.000;Infinity;0.000;0.000;0.0
25.674;-127.369;-144.009;18.82;-0.022;0.380;0.000;Infinity;0.000;0.000;0.0
25.684;-127.182;-143.997;18.81;-0.022;0.380;0.000;Infinity;0.000;0.000;0.0
25.694;-126.994;-143.985;18.80;-0.022;0.380;0.000;Infinity;0.000;0.000;0.0
25.704;-126.807;-143.972;18.79;-0.022;0.380;0.000;Infinity;0.000;0.000;0.0
25.714;-126.619;-143.959;18.78;-0.022;0.380;0.000;Infinity;0.000;0.000;0.0
25.724;-126.432;-143.946;18.77;-0.022;0.380;0.000;Infinity;0.000;0.000;0.0
25.734;-126.245;-143.932;18.76;-0.022;0.380;0.000;Infinity;0.000;0.000;0.0
25.744;-126.058;-143.918;18.76;-0.022;0.380;0.000;Infinity;0.000;0.000;0.0
25.754;-125.871;-143.904;18.74;-0.022;0.380;0.000;Infinity;0.000;0.000;0.0
25.764;-125.684;-143.890;18.74;-0.022;0.380;0.000;Infinity;0.000;0.000;0.0
25.774;-125.497;-143.875;18.73;-0.022;0.370;0.000;Infinity;0.000;0.000;0.0
25.784;-125.311;-143.860;18.72;-0.022;0.370;0.000;Infinity;0.000;0.000;0.0
25.794;-125.124;-143.845;18.71;-0.022;0.370;0.000;Infinity;0.000;0.000;0.0
25.804;-124.938;-143.829;18.70;-0.022;0.370;0.000;Infinity;0.000;0.000;0.0
25.814;-124.752;-143.813;18.69;-0.022;0.370;0.000;Infinity;0.000;0.000;0.0
25.824;-124.565;-143.797;18.68;-0.022;0.370;0.000;Infinity;0.000;0.000;0.0
25.834;-124.379;-143.781;18.67;-0.022;0.370;0.000;Infinity;0.000;0.000;0.0
25.844;-124.194;-143.764;18.66;-0.022;0.370;0.000;Infinity;0.000;0.000;0.0
25.854;-124.008;-143.747;18.65;-0.022;0.370;0.000;Infinity;0.000;0.000;0.0
25.864;-123.822;-143.730;18.65;-0.022;0.370;0.000;Infinity;0.000;0.000;0.0
25.874;-123.636;-143.713;18.64;0.000;0.300;0.000;Infinity;0.000;0.000;0.0
25.884;-123.451;-143.695;18.62;0.000;0.300;0.000;Infinity;0.000;0.000;0.0
25.894;-123.266;-143.677;18.61;0.000;0.300;0.000;Infinity;0.000;0.000;0.0
25.904;-123.081;-143.659;18.60;0.000;0.300;0.000;Infinity;0.000;0.000;0.0
25.914;-122.896;-143.641;18.58;0.000;0.300;0.000;Infinity;0.000;0.000;0.0
25.924;-122.711;-143.623;18.57;0.000;0.300;0.000;Infinity;0.000;0.000;0.0
25.934;-122.526;-143.604;18.56;0.000;0.300;0.000;Infinity;0.000;0.000;0.0
25.944;-122.342;-143.585;18.55;0.000;0.300;0.000;Infinity;0.000;0.000;0.0
25.954;-122.157;-143.566;18.54;0.000;0.300;0.000;Infinity;0.000;0.000;0.0
25.964;-121.973;-143.547;18.53;0.000;0.230;0.000;Infinity;0.000;0.000;0.0
25.974;-121.789;-143.528;18.51;0.000;0.230;0.000;Infinity;0.000;0.000;0.0
25.984;-121.605;-143.508;18.50;0.000;0.230;0.000;Infinity;0.000;0.000;0.0
25.994;-121.421;-143.488;18.49;0.000;0.230;0.000;Infinity;0.000;0.000;0.0
26.004;-121.237;-143.468;18.47;0.000;0.230;0.000;Infinity;0.000;0.000;0.0
26.014;-121.054;-143.448;18.45;0.000;0.230;0.000;Infinity;0.000;0.000;0.0
26.024;-120.871;-143.428;18.44;0.000;0.230;0.000;Infinity;0.000;0.000;0.0
26.034;-120.687;-143.408;18.42;0.000;0.230;0.000;Infinity;0.000;0.000;0.0
26.044;-120.504;-143.388;18.41;0.000;0.230;0.000;Infinity;0.000;0.000;0.0
26.054;-120.322;-143.367;18.40;0.000;0.230;0.000;Infinity;0.000;0.000;0.0
26.064;-120.139;-143.346;18.38;0.000;0.230;0.000;Infinity;0.000;0.000;0.0
26.074;-119.956;-143.326;18.37;0.000;0.220;0.000;Infinity;0.000;0.000;0.0
26.084;-119.774;-143.305;18.35;0.000;0.220;0.000;Infinity;0.000;0.000;0.0
26.094;-119.592;-143.284;18.34;0.000;0.220;0.000;Infinity;0.000;0.000;0.0
26.104;-119.410;-143.262;18.33;0.000;0.220;0.000;Infinity;0.000;0.000;0.0
26.114;-119.228;-143.241;18.31;0.000;0.220;0.000;Infinity;0.000;0.000;0.0
26.124;-119.046;-143.220;18.29;0.000;0.220;0.000;Infinity;0.000;0.000;0.0
26.134;-118.865;-143.198;18.28;0.000;0.220;0.000;Infinity;0.000;0.000;0.0
26.144;-118.683;-143.177;18.27;0.000;0.220;0.000;Infinity;0.000;0.000;0.0
26.154;-118.502;-143.155;18.25;0.000;0.220;0.000;Infinity;0.000;0.000;0.0
26.164;-118.321;-143.133;18.24;0.000;0.220;0.000;Infinity;0.000;0.000;0.0
26.174;-118.140;-143.112;18.23;0.000;0.210;0.000;Infinity;0.000;0.000;0.0
26.184;-117.959;-143.090;18.22;0.000;0.210;0.000;Infinity;0.000;0.000;0.0
26.194;-117.778;-143.068;18.20;0.000;0.210;0.000;Infinity;0.000;0.000;0.0
26.204;-117.598;-143.046;18.19;0.000;0.210;0.000;Infinity;0.000;0.000;0.0
26.214;-117.417;-143.024;18.17;0.000;0.210;0.000;Infinity;0.000;0.000;0.0
26.224;-117.237;-143.001;18.16;0.000;0.210;0.000;Infinity;0.000;0.000;0.0
26.234;-117.057;-142.979;18.15;0.000;0.210;0.000;Infinity;0.000;0.000;0.0
26.244;-116.877;-142.957;18.13;0.000;0.210;0.000;Infinity;0.000;0.000;0.0
26.254;-116.697;-142.934;18.11;0.000;0.210;0.000;Infinity;0.000;0.000;0.0
26.264;-116.518;-142.912;18.10;0.000;0.210;0.000;Infinity;0.000;0.000;0.0
26.274;-116.338;-142.889;18.08;0.000;0.210;0.000;Infinity;0.000;0.000;0.0
26.284;-116.159;-142.867;18.07;0.000;0.190;0.000;Infinity;0.000;0.000;0.0
26.294;-115.979;-142.844;18.06;0.000;0.190;0.000;Infinity;0.000;0.000;0.0
26.304;-115.800;-142.821;18.04;0.000;0.190;0.000;Infinity;0.000;0.000;0.0
26.314;-115.622;-142.799;18.03;0.000;0.190;0.000;Infinity;0.000;0.000;0.0
26.324;-115.443;-142.776;18.01;0.000;0.190;0.000;Infinity;0.000;0.000;0.0
26.334;-115.264;-142.753;18.00;0.000;0.190;0.000;Infinity;0.000;0.000;0.0
26.344;-115.086;-142.730;17.98;0.000;0.190;0.000;Infinity;0.000;0.000;0.0
26.354;-114.908;-142.707;17.97;0.000;0.190;0.000;Infinity;0.000;0.000;0.0
26.364;-114.730;-142.684;17.95;0.000;0.190;0.000;Infinity;0.000;0.000;0.0
26.374;-114.552;-142.661;17.94;0.000;0.180;0.000;Infinity;0.000;0.000;0.0
26.384;-114.374;-142.638;17.93;0.000;0.180;0.000;Infinity;0.000;0.000;0.0
26.394;-114.196;-142.615;17.91;0.000;0.180;0.000;Infinity;0.000;0.000;0.0
26.404;-114.019;-142.592;17.89;0.000;0.180;0.000;Infinity;0.000;0.000;0.0
26.414;-113.841;-142.569;17.88;0.000;0.180;0.000;Infinity;0.000;0.000;0.0
26.424;-113.664;-142.546;17.86;0.000;0.180;0.000;Infinity;0.000;0.000;0.0
26.434;-113.487;-142.522;17.85;0.000;0.180;0.000;Infinity;0.000;0.000;0.0
26.444;-113.310;-142.499;17.84;0.000;0.180;0.000;Infinity;0.000;0.000;0.0
26.454;-113.134;-142.476;17.82;0.000;0.180;0.000;Infinity;0.000;0.000;0.0
26.464;-112.957;-142.453;17.81;0.000;0.180;0.000;Infinity;0.000;0.000;0.0
26.474;-112.781;-142.429;17.79;0.000;0.180;0.000;Infinity;0.000;0.000;0.0
26.484;-112.605;-142.406;17.77;0.000;0.180;0.000;Infinity;0.000;0.000;0.0
26.494;-112.428;-142.383;17.76;0.000;0.180;0.000;Infinity;0.000;0.000;0.0
26.504;-112.253;-142.359;17.75;0.000;0.180;0.000;Infinity;0.000;0.000;0.0
26.514;-112.077;-142.336;17.73;0.000;0.180;0.000;Infinity;0.000;0.000;0.0
26.524;-111.901;-142.312;17.72;0.000;0.180;0.000;Infinity;0.000;0.000;0.0
26.534;-111.726;-142.289;17.70;0.000;0.180;0.000;Infinity;0.000;0.000;0.0
26.544;-111.550;-142.265;17.69;0.000;0.180;0.000;Infinity;0.000;0.000;0.0
26.554;-111.375;-142.242;17.67;0.000;0.180;0.000;Infinity;0.000;0.000;0.0
26.564;-111.200;-142.218;17.65;0.000;0.180;0.000;Infinity;0.000;0.000;0.0
26.574;-111.025;-142.195;17.64;0.000;0.180;0.000;Infinity;0.000;0.000;0.0
26.584;-110.851;-142.171;17.63;0.000;0.180;0.000;Infinity;0.000;0.000;0.0
26.594;-110.676;-142.148;17.61;0.000;0.180;0.000;Infinity;0.000;0.000;0.0
26.604;-110.502;-142.124;17.60;0.000;0.180;0.000;Infinity;0.000;0.000;0.0
26.614;-110.327;-142.100;17.58;0.000;0.180;0.000;Infinity;0.000;0.000;0.0
26.624;-110.153;-142.077;17.57;0.000;0.180;0.000;Infinity;0.000;0.000;0.0
26.634;-109.979;-142.053;17.56;0.000;0.180;0.000;Infinity;0.000;0.000;0.0
26.644;-109.805;-142.029;17.54;0.000;0.180;0.000;Infinity;0.000;0.000;0.0
26.654;-109.632;-142.006;17.52;0.000;0.180;0.000;Infinity;0.000;0.000;0.0
26.664;-109.458;-141.982;17.51;0.000;0.180;0.000;Infinity;0.000;0.000;0.0
26.674;-109.285;-141.959;17.49;0.000;0.180;0.000;Infinity;0.000;0.000;0.0
26.684;-109.111;-141.935;17.49;0.022;0.200;0.000;Infinity;0.000;0.000;0.0
26.694;-108.938;-141.911;17.47;0.022;0.200;0.000;Infinity;0.000;0.000;0.0
26.704;-108.765;-141.888;17.46;0.022;0.200;0.000;Infinity;0.000;0.000;0.0
26.714;-108.592;-141.864;17.44;0.022;0.200;0.000;Infinity;0.000;0.000;0.0
26.724;-108.420;-141.840;17.43;0.022;0.200;0.000;Infinity;0.000;0.000;0.0
26.734;-108.247;-141.817;17.42;0.022;0.200;0.000;Infinity;0.000;0.000;0.0
26.744;-108.075;-141.793;17.41;0.022;0.200;0.000;Infinity;0.000;0.000;0.0
26.754;-107.902;-141.770;17.39;0.022;0.200;0.000;Infinity;0.000;0.000;0.0
26.764;-107.730;-141.746;17.38;0.022;0.200;0.000;Infinity;0.000;0.000;0.0
26.774;-107.558;-141.723;17.37;0.044;0.200;0.000;Infinity;0.000;0.000;0.0
26.784;-107.386;-141.700;17.35;0.044;0.200;0.000;Infinity;0.000;0.000;0.0
26.794;-107.214;-141.676;17.34;0.044;0.200;0.000;Infinity;0.000;0.000;0.0
26.804;-107.042;-141.653;17.33;0.044;0.200;0.000;Infinity;0.000;0.000;0.0
26.814;-106.871;-141.630;17.31;0.044;0.200;0.000;Infinity;0.000;0.000;0.0
26.824;-106.699;-141.607;17.30;0.044;0.200;0.000;Infinity;0.000;0.000;0.0
26.834;-106.528;-141.584;17.29;0.044;0.200;0.000;Infinity;0.000;0.000;0.0
26.844;-106.357;-141.561;17.27;0.044;0.200;0.000;Infinity;0.000;0.000;0.0
26.854;-106.186;-141.538;17.26;0.044;0.200;0.000;Infinity;0.000;0.000;0.0
