# Participant=P001, Scenario=C1A, Modality=Control
Time;PosX;PosZ;Speed;Steer;Throttle;Brake;TTC;PredCrashX;PredCrashZ;CrashAngle
14.498;-108.090;-79.972;14.71;0.000;0.010;0.000;Infinity;0.000;0.000;0.0
14.508;-107.943;-79.969;14.69;0.000;0.010;0.000;Infinity;0.000;0.000;0.0
14.518;-107.797;-79.966;14.67;0.000;0.010;0.000;Infinity;0.000;0.000;0.0
14.528;-107.650;-79.963;14.66;0.000;0.010;0.000;Infinity;0.000;0.000;0.0
14.538;-107.504;-79.960;14.63;0.000;0.010;0.000;Infinity;0.000;0.000;0.0
14.548;-107.358;-79.957;14.62;0.000;0.010;0.000;Infinity;0.000;0.000;0.0
14.558;-107.212;-79.953;14.59;0.000;0.010;0.000;Infinity;0.000;0.000;0.0
14.568;-107.066;-79.950;14.58;0.000;0.010;0.000;Infinity;0.000;0.000;0.0
14.578;-106.920;-79.947;14.56;0.000;0.010;0.000;Infinity;0.000;0.000;0.0
14.588;-106.775;-79.944;14.54;0.000;0.010;0.000;Infinity;0.000;0.000;0.0
14.598;-106.629;-79.941;14.52;0.000;0.010;0.000;Infinity;0.000;0.000;0.0
14.608;-106.484;-79.938;14.50;0.000;0.010;0.000;Infinity;0.000;0.000;0.0
14.618;-106.339;-79.935;14.48;0.000;0.010;0.000;Infinity;0.000;0.000;0.0
14.628;-106.195;-79.932;14.46;0.000;0.010;0.000;Infinity;0.000;0.000;0.0
14.638;-106.050;-79.929;14.45;0.000;0.010;0.000;Infinity;0.000;0.000;0.0
14.648;-105.906;-79.926;14.43;0.000;0.010;0.000;Infinity;0.000;0.000;0.0
14.658;-105.762;-79.923;14.41;0.000;0.010;0.000;Infinity;0.000;0.000;0.0
14.668;-105.618;-79.920;14.39;0.000;0.010;0.000;Infinity;0.000;0.000;0.0
14.678;-105.474;-79.917;14.38;0.000;0.010;0.000;Infinity;0.000;0.000;0.0
14.688;-105.330;-79.914;14.35;0.000;0.010;0.000;Infinity;0.000;0.000;0.0
14.698;-105.187;-79.911;14.34;0.000;0.010;0.000;Infinity;0.000;0.000;0.0
14.708;-105.044;-79.908;14.32;0.000;0.010;0.000;Infinity;0.000;0.000;0.0
14.718;-104.901;-79.905;14.30;0.000;0.010;0.000;Infinity;0.000;0.000;0.0
14.728;-104.758;-79.902;14.29;0.000;0.010;0.000;Infinity;0.000;0.000;0.0
14.738;-104.615;-79.899;14.27;0.000;0.010;0.000;Infinity;0.000;0.000;0.0
14.748;-104.473;-79.896;14.24;0.000;0.010;0.000;Infinity;0.000;0.000;0.0
14.758;-104.330;-79.893;14.22;0.000;0.010;0.000;Infinity;0.000;0.000;0.0
14.768;-104.188;-79.890;14.21;0.000;0.010;0.000;Infinity;0.000;0.000;0.0
14.778;-104.046;-79.887;14.19;0.000;0.010;0.000;Infinity;0.000;0.000;0.0
14.788;-103.904;-79.884;14.17;0.000;0.010;0.000;Infinity;0.000;0.000;0.0
14.798;-103.763;-79.881;14.15;0.000;0.020;0.000;Infinity;0.000;0.000;0.0
14.808;-103.621;-79.878;14.14;0.000;0.020;0.000;Infinity;0.000;0.000;0.0
14.818;-103.480;-79.875;14.12;0.000;0.020;0.000;Infinity;0.000;0.000;0.0
14.828;-103.339;-79.872;14.10;0.000;0.020;0.000;Infinity;0.000;0.000;0.0
14.838;-103.198;-79.869;14.08;0.000;0.020;0.000;Infinity;0.000;0.000;0.0
14.848;-103.058;-79.866;14.06;0.000;0.020;0.000;Infinity;0.000;0.000;0.0
14.858;-102.917;-79.863;14.05;0.000;0.020;0.000;Infinity;0.000;0.000;0.0
14.868;-102.777;-79.860;14.03;0.000;0.020;0.000;Infinity;0.000;0.000;0.0
14.878;-102.637;-79.857;14.01;0.000;0.020;0.000;Infinity;0.000;0.000;0.0
14.888;-102.497;-79.854;13.99;0.000;0.020;0.000;Infinity;0.000;0.000;0.0
14.898;-102.357;-79.851;13.98;0.000;0.030;0.000;Infinity;0.000;0.000;0.0
14.908;-102.217;-79.848;13.96;0.000;0.030;0.000;Infinity;0.000;0.000;0.0
14.918;-102.078;-79.845;13.94;0.000;0.030;0.000;Infinity;0.000;0.000;0.0
14.928;-101.939;-79.842;13.92;0.000;0.030;0.000;Infinity;0.000;0.000;0.0
14.938;-101.800;-79.839;13.90;0.000;0.030;0.000;Infinity;0.000;0.000;0.0
14.948;-101.661;-79.836;13.88;0.000;0.030;0.000;Infinity;0.000;0.000;0.0
14.958;-101.522;-79.833;13.87;0.000;0.030;0.000;Infinity;0.000;0.000;0.0
14.968;-101.384;-79.831;13.85;0.000;0.030;0.000;Infinity;0.000;0.000;0.0
14.978;-101.245;-79.828;13.83;0.000;0.030;0.000;Infinity;0.000;0.000;0.0
14.988;-101.107;-79.825;13.82;0.000;0.030;0.000;Infinity;0.000;0.000;0.0
14.998;-100.969;-79.822;13.80;0.000;0.040;0.000;Infinity;0.000;0.000;0.0
15.008;-100.831;-79.819;13.78;0.000;0.040;0.000;Infinity;0.000;0.000;0.0
15.018;-100.694;-79.816;13.76;0.000;0.040;0.000;Infinity;0.000;0.000;0.0
15.028;-100.556;-79.813;13.74;0.000;0.040;0.000;Infinity;0.000;0.000;0.0
15.038;-100.419;-79.810;13.72;0.000;0.040;0.000;Infinity;0.000;0.000;0.0
15.048;-100.282;-79.807;13.71;0.000;0.040;0.000;Infinity;0.000;0.000;0.0
15.058;-100.145;-79.804;13.69;0.000;0.040;0.000;Infinity;0.000;0.000;0.0
15.068;-100.008;-79.801;13.67;0.000;0.040;0.000;Infinity;0.000;0.000;0.0
15.078;-99.871;-79.798;13.66;0.000;0.040;0.000;Infinity;0.000;0.000;0.0
15.088;-99.735;-79.796;13.64;0.000;0.040;0.000;Infinity;0.000;0.000;0.0
15.098;-99.599;-79.793;13.63;0.000;0.040;0.000;Infinity;0.000;0.000;0.0
15.108;-99.463;-79.790;13.60;0.000;0.040;0.000;Infinity;0.000;0.000;0.0
15.118;-99.327;-79.787;13.59;0.000;0.040;0.000;Infinity;0.000;0.000;0.0
15.128;-99.191;-79.784;13.57;0.000;0.040;0.000;Infinity;0.000;0.000;0.0
15.138;-99.055;-79.781;13.55;0.000;0.040;0.000;Infinity;0.000;0.000;0.0
15.148;-98.920;-79.778;13.53;0.000;0.040;0.000;Infinity;0.000;0.000;0.0
15.158;-98.785;-79.775;13.51;0.000;0.040;0.000;Infinity;0.000;0.000;0.0
15.168;-98.650;-79.773;13.50;0.000;0.040;0.000;Infinity;0.000;0.000;0.0
15.178;-98.515;-79.770;13.48;0.000;0.040;0.000;Infinity;0.000;0.000;0.0
15.188;-98.380;-79.767;13.47;0.000;0.040;0.000;Infinity;0.000;0.000;0.0
15.198;-98.246;-79.764;13.45;0.000;0.040;0.000;Infinity;0.000;0.000;0.0
15.208;-98.111;-79.761;13.43;0.000;0.040;0.000;Infinity;0.000;0.000;0.0
15.218;-97.977;-79.758;13.41;0.000;0.040;0.000;Infinity;0.000;0.000;0.0
15.228;-97.843;-79.756;13.40;0.000;0.040;0.000;Infinity;0.000;0.000;0.0
15.238;-97.709;-79.753;13.38;0.000;0.040;0.000;Infinity;0.000;0.000;0.0
15.248;-97.576;-79.750;13.36;0.000;0.040;0.000;Infinity;0.000;0.000;0.0
15.258;-97.442;-79.747;13.35;0.000;0.040;0.000;Infinity;0.000;0.000;0.0
15.268;-97.309;-79.744;13.33;0.000;0.040;0.000;Infinity;0.000;0.000;0.0
15.278;-97.176;-79.742;13.31;0.000;0.040;0.000;Infinity;0.000;0.000;0.0
15.288;-97.043;-79.739;13.29;0.000;0.040;0.000;Infinity;0.000;0.000;0.0
15.298;-96.910;-79.736;13.27;0.000;0.040;0.000;Infinity;0.000;0.000;0.0
15.308;-96.778;-79.733;13.26;0.000;0.050;0.000;Infinity;0.000;0.000;0.0
15.318;-96.645;-79.730;13.24;0.000;0.050;0.000;Infinity;0.000;0.000;0.0
15.328;-96.513;-79.728;13.23;0.000;0.050;0.000;Infinity;0.000;0.000;0.0
15.338;-96.381;-79.725;13.21;0.000;0.050;0.000;Infinity;0.000;0.000;0.0
15.348;-96.249;-79.722;13.19;0.000;0.050;0.000;Infinity;0.000;0.000;0.0
15.358;-96.117;-79.719;13.17;0.000;0.050;0.000;Infinity;0.000;0.000;0.0
15.368;-95.985;-79.716;13.16;0.000;0.050;0.000;Infinity;0.000;0.000;0.0
15.378;-95.854;-79.713;13.14;0.000;0.050;0.000;Infinity;0.000;0.000;0.0
15.388;-95.723;-79.711;13.12;0.000;0.050;0.000;Infinity;0.000;0.000;0.0
15.398;-95.592;-79.708;13.11;0.000;0.050;0.000;Infinity;0.000;0.000;0.0
15.408;-95.461;-79.705;13.09;0.000;0.070;0.000;Infinity;0.000;0.000;0.0
15.418;-95.330;-79.702;13.08;0.000;0.070;0.000;Infinity;0.000;0.000;0.0
15.428;-95.199;-79.700;13.06;0.000;0.070;0.000;Infinity;0.000;0.000;0.0
15.438;-95.069;-79.697;13.05;0.000;0.070;0.000;Infinity;0.000;0.000;0.0
15.448;-94.938;-79.694;13.04;0.000;0.070;0.000;Infinity;0.000;0.000;0.0
15.458;-94.808;-79.691;13.03;0.000;0.070;0.000;Infinity;0.000;0.000;0.0
15.468;-94.678;-79.688;13.01;0.000;0.070;0.000;Infinity;0.000;0.000;0.0
15.478;-94.548;-79.686;13.00;0.000;0.070;0.000;Infinity;0.000;0.000;0.0
15.488;-94.418;-79.683;12.98;0.000;0.070;0.000;Infinity;0.000;0.000;0.0
15.498;-94.288;-79.680;12.97;0.000;0.070;0.000;Infinity;0.000;0.000;0.0
15.508;-94.159;-79.677;12.96;0.000;0.070;0.000;Infinity;0.000;0.000;0.0
15.518;-94.029;-79.674;12.94;0.000;0.070;0.000;Infinity;0.000;0.000;0.0
15.528;-93.900;-79.672;12.93;0.000;0.070;0.000;Infinity;0.000;0.000;0.0
15.538;-93.771;-79.669;12.92;0.000;0.070;0.000;Infinity;0.000;0.000;0.0
15.548;-93.642;-79.666;12.90;0.000;0.070;0.000;Infinity;0.000;0.000;0.0
15.558;-93.513;-79.663;12.89;0.000;0.070;0.000;Infinity;0.000;0.000;0.0
15.568;-93.384;-79.661;12.88;0.000;0.070;0.000;Infinity;0.000;0.000;0.0
15.578;-93.255;-79.658;12.86;0.000;0.070;0.000;Infinity;0.000;0.000;0.0
15.588;-93.127;-79.655;12.85;0.000;0.070;0.000;Infinity;0.000;0.000;0.0
15.598;-92.998;-79.652;12.84;0.000;0.070;0.000;Infinity;0.000;0.000;0.0
15.608;-92.870;-79.650;12.82;0.000;0.080;0.000;Infinity;0.000;0.000;0.0
15.618;-92.742;-79.647;12.81;0.000;0.080;0.000;Infinity;0.000;0.000;0.0
15.628;-92.614;-79.644;12.80;0.000;0.080;0.000;Infinity;0.000;0.000;0.0
15.638;-92.486;-79.641;12.79;0.000;0.080;0.000;Infinity;0.000;0.000;0.0
15.648;-92.358;-79.639;12.77;0.000;0.080;0.000;Infinity;0.000;0.000;0.0
15.658;-92.231;-79.636;12.76;0.000;0.080;0.000;Infinity;0.000;0.000;0.0
15.668;-92.103;-79.633;12.75;0.000;0.080;0.000;Infinity;0.000;0.000;0.0
15.678;-91.976;-79.630;12.74;0.000;0.080;0.000;Infinity;0.000;0.000;0.0
15.688;-91.848;-79.628;12.72;0.000;0.080;0.000;Infinity;0.000;0.000;0.0
15.698;-91.721;-79.625;12.71;0.000;0.080;0.000;Infinity;0.000;0.000;0.0
15.708;-91.594;-79.622;12.70;0.000;0.080;0.000;Infinity;0.000;0.000;0.0
15.718;-91.467;-79.620;12.69;0.000;0.090;0.000;Infinity;0.000;0.000;0.0
15.728;-91.341;-79.617;12.68;0.000;0.090;0.000;Infinity;0.000;0.000;0.0
15.738;-91.214;-79.614;12.66;0.000;0.090;0.000;Infinity;0.000;0.000;0.0
15.748;-91.088;-79.612;12.65;0.000;0.090;0.000;Infinity;0.000;0.000;0.0
15.758;-90.961;-79.609;12.63;0.000;0.090;0.000;Infinity;0.000;0.000;0.0
15.768;-90.835;-79.606;12.63;0.000;0.090;0.000;Infinity;0.000;0.000;0.0
15.778;-90.709;-79.603;12.61;0.000;0.090;0.000;Infinity;0.000;0.000;0.0
15.788;-90.583;-79.601;12.60;0.000;0.090;0.000;Infinity;0.000;0.000;0.0
15.798;-90.457;-79.598;12.59;0.000;0.090;0.000;Infinity;0.000;0.000;0.0
15.808;-90.331;-79.595;12.57;0.000;0.100;0.000;Infinity;0.000;0.000;0.0
15.818;-90.205;-79.593;12.56;0.000;0.100;0.000;Infinity;0.000;0.000;0.0
15.828;-90.080;-79.590;12.55;0.000;0.100;0.000;Infinity;0.000;0.000;0.0
15.838;-89.955;-79.587;12.54;0.000;0.100;0.000;Infinity;0.000;0.000;0.0
15.848;-89.829;-79.584;12.53;0.000;0.100;0.000;Infinity;0.000;0.000;0.0
15.858;-89.704;-79.582;12.52;0.000;0.100;0.000;Infinity;0.000;0.000;0.0
15.868;-89.579;-79.579;12.51;0.000;0.100;0.000;Infinity;0.000;0.000;0.0
15.878;-89.454;-79.576;12.49;0.000;0.100;0.000;Infinity;0.000;0.000;0.0
15.888;-89.329;-79.574;12.48;0.000;0.100;0.000;Infinity;0.000;0.000;0.0
15.898;-89.204;-79.571;12.47;0.000;0.100;0.000;Infinity;0.000;0.000;0.0
15.908;-89.080;-79.568;12.46;0.000;0.100;0.000;Infinity;0.000;0.000;0.0
15.918;-88.955;-79.566;12.45;0.000;0.100;0.000;Infinity;0.000;0.000;0.0
15.928;-88.831;-79.563;12.44;0.000;0.100;0.000;Infinity;0.000;0.000;0.0
15.938;-88.707;-79.560;12.43;0.000;0.100;0.000;Infinity;0.000;0.000;0.0
15.948;-88.582;-79.558;12.42;0.000;0.100;0.000;Infinity;0.000;0.000;0.0
15.958;-88.458;-79.555;12.40;0.000;0.100;0.000;Infinity;0.000;0.000;0.0
15.968;-88.334;-79.552;12.39;0.000;0.100;0.000;Infinity;0.000;0.000;0.0
15.978;-88.211;-79.550;12.38;0.000;0.100;0.000;Infinity;0.000;0.000;0.0
15.988;-88.087;-79.547;12.37;0.000;0.100;0.000;Infinity;0.000;0.000;0.0
15.998;-87.963;-79.544;12.36;0.000;0.100;0.000;Infinity;0.000;0.000;0.0
16.008;-87.840;-79.542;12.35;0.000;0.100;0.000;Infinity;0.000;0.000;0.0
16.018;-87.716;-79.539;12.34;0.000;0.110;0.000;Infinity;0.000;0.000;0.0
16.028;-87.593;-79.536;12.32;0.000;0.110;0.000;Infinity;0.000;0.000;0.0
16.038;-87.470;-79.534;12.31;0.000;0.110;0.000;Infinity;0.000;0.000;0.0
16.048;-87.347;-79.531;12.30;0.000;0.110;0.000;Infinity;0.000;0.000;0.0
16.058;-87.224;-79.529;12.29;0.000;0.110;0.000;Infinity;0.000;0.000;0.0
16.068;-87.101;-79.526;12.28;0.000;0.110;0.000;Infinity;0.000;0.000;0.0
16.078;-86.979;-79.523;12.27;0.000;0.110;0.000;Infinity;0.000;0.000;0.0
16.088;-86.856;-79.521;12.26;0.000;0.110;0.000;Infinity;0.000;0.000;0.0
16.098;-86.733;-79.518;12.25;0.000;0.110;0.000;Infinity;0.000;0.000;0.0
16.108;-86.611;-79.515;12.24;0.000;0.110;0.000;Infinity;0.000;0.000;0.0
16.118;-86.489;-79.513;12.23;0.000;0.140;0.000;Infinity;0.000;0.000;0.0
16.128;-86.367;-79.510;12.22;0.000;0.140;0.000;Infinity;0.000;0.000;0.0
16.138;-86.244;-79.508;12.21;0.000;0.140;0.000;Infinity;0.000;0.000;0.0
16.148;-86.122;-79.505;12.20;0.000;0.140;0.000;Infinity;0.000;0.000;0.0
16.158;-86.000;-79.502;12.19;0.000;0.140;0.000;Infinity;0.000;0.000;0.0
16.168;-85.879;-79.500;12.18;0.000;0.140;0.000;Infinity;0.000;0.000;0.0
16.178;-85.757;-79.497;12.18;0.000;0.140;0.000;Infinity;0.000;0.000;0.0
16.188;-85.635;-79.494;12.16;0.000;0.140;0.000;Infinity;0.000;0.000;0.0
