# Participant=P001, Scenario=UnknownA, Modality=Control
Time;PosX;PosZ;Speed;Steer;Throttle;Brake;TTC;PredCrashX;PredCrashZ;CrashAngle
40.086;-88.285;-79.984;14.76;0.000;0.360;0.000;Infinity;0.000;0.000;0.0
40.096;-88.138;-79.984;14.76;0.000;0.360;0.000;Infinity;0.000;0.000;0.0
40.106;-87.990;-79.984;14.76;0.000;0.360;0.000;Infinity;0.000;0.000;0.0
40.116;-87.843;-79.984;14.75;0.000;0.360;0.000;Infinity;0.000;0.000;0.0
40.126;-87.695;-79.984;14.75;0.000;0.360;0.000;Infinity;0.000;0.000;0.0
40.136;-87.548;-79.984;14.74;0.000;0.360;0.000;Infinity;0.000;0.000;0.0
40.146;-87.400;-79.984;14.74;0.000;0.360;0.000;Infinity;0.000;0.000;0.0
40.156;-87.253;-79.984;14.75;0.000;0.360;0.000;Infinity;0.000;0.000;0.0
40.166;-87.105;-79.984;14.74;0.000;0.360;0.000;Infinity;0.000;0.000;0.0
40.176;-86.958;-79.983;14.74;0.000;0.360;0.000;Infinity;0.000;0.000;0.0
40.186;-86.811;-79.983;14.74;0.000;0.360;0.000;Infinity;0.000;0.000;0.0
40.196;-86.663;-79.983;14.73;0.000;0.360;0.000;Infinity;0.000;0.000;0.0
40.206;-86.516;-79.983;14.72;0.000;0.360;0.000;Infinity;0.000;0.000;0.0
40.216;-86.369;-79.983;14.72;0.000;0.360;0.000;Infinity;0.000;0.000;0.0
40.226;-86.222;-79.983;14.72;0.000;0.360;0.000;Infinity;0.000;0.000;0.0
40.236;-86.075;-79.983;14.72;0.000;0.360;0.000;Infinity;0.000;0.000;0.0
40.246;-85.927;-79.983;14.72;0.000;0.360;0.000;Infinity;0.000;0.000;0.0
40.256;-85.780;-79.983;14.71;0.000;0.360;0.000;Infinity;0.000;0.000;0.0
40.266;-85.633;-79.982;14.71;0.000;0.360;0.000;Infinity;0.000;0.000;0.0
40.276;-85.486;-79.982;14.71;0.000;0.360;0.000;Infinity;0.000;0.000;0.0
40.286;-85.339;-79.982;14.71;0.000;0.360;0.000;Infinity;0.000;0.000;0.0
40.296;-85.192;-79.982;14.70;0.000;0.350;0.000;Infinity;0.000;0.000;0.0
40.306;-85.045;-79.982;14.70;0.000;0.350;0.000;Infinity;0.000;0.000;0.0
40.316;-84.898;-79.982;14.70;0.000;0.350;0.000;Infinity;0.000;0.000;0.0
40.326;-84.751;-79.982;14.69;0.000;0.350;0.000;Infinity;0.000;0.000;0.0
40.336;-84.604;-79.982;14.69;0.000;0.350;0.000;Infinity;0.000;0.000;0.0
40.346;-84.457;-79.981;14.69;0.000;0.350;0.000;Infinity;0.000;0.000;0.0
40.356;-84.310;-79.981;14.68;0.000;0.350;0.000;Infinity;0.000;0.000;0.0
40.366;-84.163;-79.981;14.68;0.000;0.350;0.000;Infinity;0.000;0.000;0.0
40.376;-84.017;-79.981;14.68;0.000;0.350;0.000;Infinity;0.000;0.000;0.0
40.386;-83.870;-79.981;14.68;0.000;0.350;0.000;Infinity;0.000;0.000;0.0
40.396;-83.723;-79.981;14.67;0.000;0.320;0.000;Infinity;0.000;0.000;0.0
40.406;-83.576;-79.981;14.67;0.000;0.320;0.000;Infinity;0.000;0.000;0.0
40.416;-83.430;-79.981;14.66;0.000;0.320;0.000;Infinity;0.000;0.000;0.0
40.426;-83.283;-79.981;14.66;0.000;0.320;0.000;Infinity;0.000;0.000;0.0
40.436;-83.137;-79.980;14.65;0.000;0.320;0.000;Infinity;0.000;0.000;0.0
40.446;-82.990;-79.980;14.64;0.000;0.320;0.000;Infinity;0.000;0.000;0.0
40.456;-82.844;-79.980;14.64;0.000;0.320;0.000;Infinity;0.000;0.000;0.0
40.466;-82.697;-79.980;14.64;0.000;0.320;0.000;Infinity;0.000;0.000;0.0
40.476;-82.551;-79.980;14.64;0.000;0.320;0.000;Infinity;0.000;0.000;0.0
40.486;-82.405;-79.980;14.63;0.000;0.320;0.000;Infinity;0.000;0.000;0.0
40.496;-82.258;-79.980;14.63;0.000;0.290;0.000;Infinity;0.000;0.000;0.0
40.506;-82.112;-79.980;14.62;0.000;0.290;0.000;Infinity;0.000;0.000;0.0
40.516;-81.966;-79.980;14.61;0.000;0.290;0.000;Infinity;0.000;0.000;0.0
40.526;-81.820;-79.979;14.61;0.000;0.290;0.000;Infinity;0.000;0.000;0.0
40.536;-81.674;-79.979;14.60;0.000;0.290;0.000;Infinity;0.000;0.000;0.0
40.546;-81.528;-79.979;14.60;0.000;0.290;0.000;Infinity;0.000;0.000;0.0
40.556;-81.382;-79.979;14.59;0.000;0.290;0.000;Infinity;0.000;0.000;0.0
40.566;-81.236;-79.979;14.58;0.000;0.290;0.000;Infinity;0.000;0.000;0.0
40.576;-81.091;-79.979;14.58;0.000;0.290;0.000;Infinity;0.000;0.000;0.0
40.586;-80.945;-79.979;14.57;0.000;0.290;0.000;Infinity;0.000;0.000;0.0
40.596;-80.799;-79.979;14.57;0.000;0.270;0.000;Infinity;0.000;0.000;0.0
40.606;-80.654;-79.978;14.56;0.000;0.270;0.000;Infinity;0.000;0.000;0.0
40.616;-80.508;-79.978;14.55;0.000;0.270;0.000;Infinity;0.000;0.000;0.0
40.626;-80.362;-79.978;14.55;0.000;0.270;0.000;Infinity;0.000;0.000;0.0
40.636;-80.217;-79.978;14.54;0.000;0.270;0.000;Infinity;0.000;0.000;0.0
40.646;-80.072;-79.978;14.53;0.000;0.270;0.000;Infinity;0.000;0.000;0.0
40.656;-79.926;-79.978;14.52;0.000;0.270;0.000;Infinity;0.000;0.000;0.0
40.666;-79.781;-79.978;14.52;0.000;0.270;0.000;Infinity;0.000;0.000;0.0
40.676;-79.636;-79.978;14.51;0.000;0.270;0.000;Infinity;0.000;0.000;0.0
40.686;-79.491;-79.978;14.50;0.000;0.270;0.000;Infinity;0.000;0.000;0.0
40.696;-79.346;-79.977;14.50;0.000;0.260;0.000;Infinity;0.000;0.000;0.0
40.706;-79.201;-79.977;14.49;0.000;0.260;0.000;Infinity;0.000;0.000;0.0
