ParticipantID: P001
Time;PosX;PosZ;Speed;Steer;Throttle;BrakeF;TTC;PredCrashX;PredCrashZ;CrashAngle
7.072;100.387;-379.554;16.64;0.022;0.630;0.000;Infinity;0.000;0.000;0.0
7.082;100.553;-379.548;16.65;0.022;0.630;0.000;Infinity;0.000;0.000;0.0
7.092;100.719;-379.543;16.66;0.022;0.630;0.000;Infinity;0.000;0.000;0.0
7.102;100.886;-379.538;16.66;0.022;0.630;0.000;Infinity;0.000;0.000;0.0
7.112;101.052;-379.533;16.67;0.022;0.630;0.000;Infinity;0.000;0.000;0.0
7.122;101.219;-379.528;16.67;0.022;0.630;0.000;Infinity;0.000;0.000;0.0
7.132;101.386;-379.523;16.68;0.000;0.550;0.000;Infinity;0.000;0.000;0.0
7.142;101.553;-379.519;16.68;0.000;0.550;0.000;Infinity;0.000;0.000;0.0
7.152;101.719;-379.514;16.68;0.000;0.550;0.000;Infinity;0.000;0.000;0.0
7.162;101.886;-379.510;16.68;0.000;0.550;0.000;Infinity;0.000;0.000;0.0
7.172;102.053;-379.505;16.69;0.000;0.550;0.000;Infinity;0.000;0.000;0.0
7.182;102.220;-379.501;16.69;0.000;0.550;0.000;Infinity;0.000;0.000;0.0
7.192;102.387;-379.497;16.69;0.000;0.550;0.000;Infinity;0.000;0.000;0.0
7.202;102.554;-379.492;16.70;0.000;0.550;0.000;Infinity;0.000;0.000;0.0
7.212;102.720;-379.488;16.70;0.000;0.550;0.000;Infinity;0.000;0.000;0.0
7.222;102.887;-379.484;16.70;0.000;0.550;0.000;Infinity;0.000;0.000;0.0
7.232;103.054;-379.480;16.71;0.000;0.500;0.000;Infinity;0.000;0.000;0.0
7.242;103.221;-379.477;16.71;0.000;0.500;0.000;Infinity;0.000;0.000;0.0
7.252;103.388;-379.473;16.71;0.000;0.500;0.000;Infinity;0.000;0.000;0.0
7.262;103.555;-379.469;16.71;0.000;0.500;0.000;Infinity;0.000;0.000;0.0
7.272;103.723;-379.465;16.71;0.000;0.500;0.000;Infinity;0.000;0.000;0.0
7.282;103.890;-379.462;16.70;0.000;0.500;0.000;Infinity;0.000;0.000;0.0
7.292;104.057;-379.458;16.70;0.000;0.500;0.000;Infinity;0.000;0.000;0.0
7.302;104.224;-379.455;16.71;0.000;0.500;0.000;Infinity;0.000;0.000;0.0
7.312;104.391;-379.451;16.71;0.000;0.500;0.000;Infinity;0.000;0.000;0.0
7.322;104.558;-379.448;16.71;0.000;0.500;0.000;Infinity;0.000;0.000;0.0
7.332;104.725;-379.445;16.71;0.000;0.430;0.000;Infinity;0.000;0.000;0.0
7.342;104.892;-379.441;16.71;0.000;0.430;0.000;Infinity;0.000;0.000;0.0
7.352;105.059;-379.438;16.71;0.000;0.430;0.000;Infinity;0.000;0.000;0.0
7.362;105.226;-379.435;16.70;0.000;0.430;0.000;Infinity;0.000;0.000;0.0
7.372;105.393;-379.432;16.70;0.000;0.430;0.000;Infinity;0.000;0.000;0.0
7.382;105.560;-379.429;16.70;0.000;0.430;0.000;Infinity;0.000;0.000;0.0
7.392;105.727;-379.426;16.70;0.000;0.430;0.000;Infinity;0.000;0.000;0.0
7.402;105.894;-379.423;16.69;0.000;0.430;0.000;Infinity;0.000;0.000;0.0
7.412;106.061;-379.420;16.69;0.000;0.430;0.000;Infinity;0.000;0.000;0.0
7.422;106.227;-379.417;16.68;0.000;0.430;0.000;Infinity;0.000;0.000;0.0
7.432;106.394;-379.414;16.69;0.000;0.360;0.000;Infinity;0.000;0.000;0.0
7.442;106.561;-379.411;16.68;0.000;0.360;0.000;Infinity;0.000;0.000;0.0
7.452;106.728;-379.409;16.67;0.000;0.360;0.000;Infinity;0.000;0.000;0.0
7.462;106.894;-379.406;16.67;0.000;0.360;0.000;Infinity;0.000;0.000;0.0
7.472;107.061;-379.403;16.66;0.000;0.360;0.000;Infinity;0.000;0.000;0.0
7.482;107.227;-379.400;16.65;0.000;0.360;0.000;Infinity;0.000;0.000;0.0
7.492;107.394;-379.398;16.65;0.000;0.360;0.000;Infinity;0.000;0.000;0.0
7.502;107.560;-379.395;16.64;0.000;0.360;0.000;Infinity;0.000;0.000;0.0
7.512;107.727;-379.393;16.64;0.000;0.360;0.000;Infinity;0.000;0.000;0.0
7.522;107.893;-379.390;16.63;0.000;0.360;0.000;Infinity;0.000;0.000;0.0
7.532;108.059;-379.387;16.63;0.000;0.310;0.000;Infinity;0.000;0.000;0.0
7.542;108.226;-379.385;16.62;0.000;0.310;0.000;Infinity;0.000;0.000;0.0
7.552;108.392;-379.382;16.61;0.000;0.310;0.000;Infinity;0.000;0.000;0.0
7.562;108.558;-379.380;16.60;0.000;0.310;0.000;Infinity;0.000;0.000;0.0
7.572;108.724;-379.377;16.60;0.000;0.310;0.000;Infinity;0.000;0.000;0.0
7.582;108.889;-379.375;16.59;0.000;0.310;0.000;Infinity;0.000;0.000;0.0
7.592;109.055;-379.373;16.58;0.000;0.310;0.000;Infinity;0.000;0.000;0.0
7.602;109.221;-379.370;16.57;0.000;0.310;0.000;Infinity;0.000;0.000;0.0
7.612;109.387;-379.368;16.57;0.000;0.310;0.000;Infinity;0.000;0.000;0.0
7.622;109.552;-379.365;16.56;0.000;0.310;0.000;Infinity;0.000;0.000;0.0
7.632;109.718;-379.363;16.55;0.000;0.310;0.000;Infinity;0.000;0.000;0.0
7.642;109.883;-379.361;16.55;0.000;0.260;0.000;Infinity;0.000;0.000;0.0
7.652;110.049;-379.359;16.53;0.000;0.260;0.000;Infinity;0.000;0.000;0.0
7.662;110.214;-379.356;16.52;0.000;0.260;0.000;Infinity;0.000;0.000;0.0
7.672;110.379;-379.354;16.51;0.000;0.260;0.000;Infinity;0.000;0.000;0.0
7.682;110.544;-379.352;16.50;0.000;0.260;0.000;Infinity;0.000;0.000;0.0
7.692;110.709;-379.349;16.49;0.000;0.260;0.000;Infinity;0.000;0.000;0.0
7.702;110.874;-379.347;16.48;0.000;0.260;0.000;Infinity;0.000;0.000;0.0
7.712;111.038;-379.345;16.47;0.000;0.260;0.000;Infinity;0.000;0.000;0.0
7.722;111.203;-379.343;16.46;0.000;0.260;0.000;Infinity;0.000;0.000;0.0
7.732;111.368;-379.341;16.46;0.000;0.260;0.000;Infinity;0.000;0.000;0.0
7.742;111.532;-379.339;16.44;0.000;0.180;0.000;Infinity;0.000;0.000;0.0
7.752;111.696;-379.337;16.43;0.000;0.180;0.000;Infinity;0.000;0.000;0.0
7.762;111.861;-379.334;16.42;0.000;0.180;0.000;Infinity;0.000;0.000;0.0
7.772;112.025;-379.332;16.40;0.000;0.180;0.000;Infinity;0.000;0.000;0.0
7.782;112.189;-379.330;16.39;0.000;0.180;0.000;Infinity;0.000;0.000;0.0
7.792;112.352;-379.328;16.37;0.000;0.180;0.000;Infinity;0.000;0.000;0.0
7.802;112.516;-379.326;16.36;0.000;0.180;0.000;Infinity;0.000;0.000;0.0
7.812;112.679;-379.324;16.35;0.000;0.180;0.000;Infinity;0.000;0.000;0.0
7.822;112.843;-379.322;16.33;0.000;0.180;0.000;Infinity;0.000;0.000;0.0
7.832;113.006;-379.320;16.32;0.000;0.180;0.000;Infinity;0.000;0.000;0.0
7.842;113.169;-379.318;16.31;0.000;0.160;0.000;Infinity;0.000;0.000;0.0
7.852;113.332;-379.316;16.30;0.000;0.160;0.000;Infinity;0.000;0.000;0.0
7.862;113.495;-379.314;16.28;0.000;0.160;0.000;Infinity;0.000;0.000;0.0
7.872;113.658;-379.312;16.27;0.000;0.160;0.000;Infinity;0.000;0.000;0.0
7.882;113.820;-379.310;16.25;0.000;0.160;0.000;Infinity;0.000;0.000;0.0
7.892;113.983;-379.308;16.24;0.000;0.160;0.000;Infinity;0.000;0.000;0.0
7.902;114.145;-379.306;16.23;0.000;0.160;0.000;Infinity;0.000;0.000;0.0
7.912;114.307;-379.304;16.21;0.000;0.160;0.000;Infinity;0.000;0.000;0.0
7.922;114.469;-379.302;16.20;0.000;0.160;0.000;Infinity;0.000;0.000;0.0
7.932;114.631;-379.300;16.18;0.000;0.160;0.000;Infinity;0.000;0.000;0.0
7.942;114.793;-379.298;16.17;0.000;0.120;0.000;Infinity;0.000;0.000;0.0
7.952;114.954;-379.296;16.16;0.000;0.120;0.000;Infinity;0.000;0.000;0.0
7.962;115.116;-379.294;16.14;0.000;0.120;0.000;Infinity;0.000;0.000;0.0
7.972;115.277;-379.292;16.13;0.000;0.120;0.000;Infinity;0.000;0.000;0.0
7.982;115.438;-379.290;16.11;0.000;0.120;0.000;Infinity;0.000;0.000;0.0
7.992;115.599;-379.288;16.10;0.000;0.120;0.000;Infinity;0.000;0.000;0.0
8.002;115.760;-379.287;16.08;0.000;0.120;0.000;Infinity;0.000;0.000;0.0
8.012;115.920;-379.285;16.06;0.000;0.120;0.000;Infinity;0.000;0.000;0.0
8.022;116.081;-379.283;16.05;0.000;0.120;0.000;Infinity;0.000;0.000;0.0
8.032;116.241;-379.281;16.03;0.000;0.120;0.000;Infinity;0.000;0.000;0.0
8.042;116.401;-379.279;16.02;0.000;0.090;0.000;Infinity;0.000;0.000;0.0
8.052;116.561;-379.277;16.00;0.000;0.090;0.000;Infinity;0.000;0.000;0.0
8.062;116.721;-379.276;15.98;0.000;0.090;0.000;Infinity;0.000;0.000;0.0
8.072;116.881;-379.274;15.97;0.000;0.090;0.000;Infinity;0.000;0.000;0.0
8.082;117.040;-379.272;15.95;0.000;0.090;0.000;Infinity;0.000;0.000;0.0
8.092;117.200;-379.270;15.94;0.000;0.090;0.000;Infinity;0.000;0.000;0.0
8.102;117.359;-379.268;15.91;0.000;0.090;0.000;Infinity;0.000;0.000;0.0
8.112;117.518;-379.266;15.90;0.000;0.090;0.000;Infinity;0.000;0.000;0.0
8.122;117.677;-379.265;15.88;0.000;0.090;0.000;Infinity;0.000;0.000;0.0
8.132;117.835;-379.263;15.87;0.000;0.090;0.000;Infinity;0.000;0.000;0.0
8.142;117.994;-379.261;15.85;0.000;0.080;0.000;Infinity;0.000;0.000;0.0
8.152;118.152;-379.259;15.84;0.000;0.080;0.000;Infinity;0.000;0.000;0.0
8.162;118.310;-379.257;15.81;0.000;0.080;0.000;Infinity;0.000;0.000;0.0
8.172;118.468;-379.255;15.80;0.000;0.080;0.000;Infinity;0.000;0.000;0.0
8.182;118.626;-379.254;15.78;0.000;0.080;0.000;Infinity;0.000;0.000;0.0
8.192;118.784;-379.252;15.77;0.000;0.080;0.000;Infinity;0.000;0.000;0.0
8.202;118.941;-379.250;15.75;0.000;0.080;0.000;Infinity;0.000;0.000;0.0
8.212;119.099;-379.249;15.74;0.000;0.080;0.000;Infinity;0.000;0.000;0.0
8.222;119.256;-379.247;15.71;0.000;0.080;0.000;Infinity;0.000;0.000;0.0
8.232;119.413;-379.245;15.70;0.000;0.080;0.000;Infinity;0.000;0.000;0.0
8.242;119.570;-379.244;15.69;0.000;0.060;0.000;Infinity;0.000;0.000;0.0
8.252;119.726;-379.242;15.66;0.000;0.060;0.000;Infinity;0.000;0.000;0.0
8.262;119.883;-379.240;15.65;0.000;0.060;0.000;Infinity;0.000;0.000;0.0
8.272;120.039;-379.239;15.63;0.000;0.060;0.000;Infinity;0.000;0.000;0.0
8.282;120.195;-379.237;15.61;0.000;0.060;0.000;Infinity;0.000;0.000;0.0
8.292;120.351;-379.235;15.59;0.000;0.060;0.000;Infinity;0.000;0.000;0.0
8.302;120.507;-379.233;15.58;0.000;0.060;0.000;Infinity;0.000;0.000;0.0
8.312;120.663;-379.232;15.56;0.000;0.060;0.000;Infinity;0.000;0.000;0.0
8.322;120.818;-379.230;15.54;0.000;0.060;0.000;Infinity;0.000;0.000;0.0
8.332;120.974;-379.228;15.53;0.000;0.060;0.000;Infinity;0.000;0.000;0.0
8.342;121.129;-379.227;15.51;0.000;0.030;0.000;Infinity;0.000;0.000;0.0
8.352;121.284;-379.225;15.49;0.000;0.030;0.000;Infinity;0.000;0.000;0.0
8.362;121.438;-379.223;15.47;0.000;0.030;0.000;Infinity;0.000;0.000;0.0
8.372;121.593;-379.222;15.45;0.000;0.030;0.000;Infinity;0.000;0.000;0.0
8.382;121.747;-379.220;15.43;0.000;0.030;0.000;Infinity;0.000;0.000;0.0
8.392;121.901;-379.218;15.41;0.000;0.030;0.000;Infinity;0.000;0.000;0.0
8.402;122.055;-379.217;15.39;0.000;0.030;0.000;Infinity;0.000;0.000;0.0
8.412;122.209;-379.215;15.37;0.000;0.030;0.000;Infinity;0.000;0.000;0.0
8.422;122.362;-379.213;15.34;0.000;0.030;0.000;Infinity;0.000;0.000;0.0
8.432;122.516;-379.212;15.33;0.000;0.030;0.000;Infinity;0.000;0.000;0.0
8.442;122.669;-379.210;15.31;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
8.452;122.822;-379.208;15.29;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
8.462;122.974;-379.207;15.27;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
8.472;123.127;-379.205;15.25;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
8.482;123.279;-379.203;15.23;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
8.492;123.431;-379.202;15.21;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
8.502;123.583;-379.200;15.19;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
8.512;123.735;-379.199;15.17;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
8.522;123.886;-379.197;15.15;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
8.532;124.038;-379.196;15.13;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
8.542;124.189;-379.194;15.11;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
8.552;124.340;-379.192;15.09;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
8.562;124.491;-379.191;15.07;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
8.572;124.641;-379.189;15.05;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
8.582;124.791;-379.188;15.03;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
8.592;124.942;-379.186;15.01;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
8.602;125.092;-379.185;14.99;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
8.612;125.241;-379.183;14.98;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
8.622;125.391;-379.182;14.95;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
8.632;125.540;-379.180;14.94;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
8.642;125.690;-379.179;14.92;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
8.652;125.839;-379.177;14.90;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
8.662;125.987;-379.176;14.88;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
8.672;126.136;-379.174;14.86;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
8.682;126.284;-379.173;14.84;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
8.692;126.433;-379.171;14.82;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
8.702;126.581;-379.170;14.81;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
8.712;126.729;-379.168;14.78;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
8.722;126.876;-379.167;14.76;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
8.732;127.024;-379.165;14.74;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
8.742;127.171;-379.163;14.73;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
8.752;127.318;-379.162;14.71;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
8.762;127.465;-379.160;14.69;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
8.772;127.612;-379.159;14.67;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
8.782;127.758;-379.157;14.65;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
8.792;127.905;-379.156;14.63;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
8.802;128.051;-379.154;14.61;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
8.812;128.197;-379.153;14.60;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
8.822;128.343;-379.151;14.58;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
8.832;128.488;-379.150;14.57;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
8.842;128.634;-379.148;14.54;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
8.852;128.779;-379.147;14.53;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
8.862;128.924;-379.145;14.50;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
8.872;129.069;-379.144;14.49;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
8.882;129.214;-379.142;14.47;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
8.892;129.359;-379.141;14.45;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
8.902;129.503;-379.139;14.44;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
8.912;129.647;-379.138;14.41;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
8.922;129.791;-379.136;14.40;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
8.932;129.935;-379.134;14.37;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
8.942;130.078;-379.133;14.36;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
8.952;130.222;-379.131;14.34;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
8.962;130.365;-379.130;14.31;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
8.972;130.508;-379.128;14.30;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
8.982;130.651;-379.127;14.28;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
8.992;130.793;-379.126;14.26;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
9.002;130.936;-379.124;14.24;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
9.012;131.078;-379.123;14.22;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
9.022;131.220;-379.122;14.21;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
9.032;131.362;-379.120;14.18;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
9.042;131.504;-379.119;14.17;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
9.052;131.645;-379.117;14.16;0.000;0.030;0.000;Infinity;0.000;0.000;0.0
9.062;131.787;-379.116;14.14;0.000;0.030;0.000;Infinity;0.000;0.000;0.0
9.072;131.928;-379.115;14.12;0.000;0.030;0.000;Infinity;0.000;0.000;0.0
9.082;132.069;-379.113;14.10;0.000;0.030;0.000;Infinity;0.000;0.000;0.0
9.092;132.210;-379.112;14.08;0.000;0.030;0.000;Infinity;0.000;0.000;0.0
9.102;132.350;-379.111;14.06;0.000;0.030;0.000;Infinity;0.000;0.000;0.0
9.112;132.491;-379.109;14.04;0.000;0.030;0.000;Infinity;0.000;0.000;0.0
9.122;132.631;-379.108;14.02;0.000;0.030;0.000;Infinity;0.000;0.000;0.0
9.132;132.771;-379.106;14.01;0.000;0.030;0.000;Infinity;0.000;0.000;0.0
9.142;132.911;-379.105;13.99;0.000;0.030;0.000;Infinity;0.000;0.000;0.0
9.152;133.051;-379.104;13.98;0.000;0.200;0.000;Infinity;0.000;0.000;0.0
9.162;133.191;-379.102;13.96;0.000;0.200;0.000;Infinity;0.000;0.000;0.0
9.172;133.330;-379.101;13.95;0.000;0.200;0.000;Infinity;0.000;0.000;0.0
9.182;133.470;-379.100;13.95;0.000;0.200;0.000;Infinity;0.000;0.000;0.0
9.192;133.609;-379.098;13.94;0.000;0.200;0.000;Infinity;0.000;0.000;0.0
9.202;133.748;-379.097;13.93;0.000;0.200;0.000;Infinity;0.000;0.000;0.0
9.212;133.888;-379.095;13.92;0.000;0.200;0.000;Infinity;0.000;0.000;0.0
9.222;134.027;-379.094;13.92;0.000;0.200;0.000;Infinity;0.000;0.000;0.0
9.232;134.166;-379.093;13.91;0.000;0.200;0.000;Infinity;0.000;0.000;0.0
9.242;134.305;-379.091;13.90;0.000;0.200;0.000;Infinity;0.000;0.000;0.0
9.252;134.444;-379.090;13.89;0.000;0.340;0.000;Infinity;0.000;0.000;0.0
9.262;134.583;-379.089;13.89;0.000;0.340;0.000;Infinity;0.000;0.000;0.0
9.272;134.722;-379.087;13.89;0.000;0.340;0.000;Infinity;0.000;0.000;0.0
9.282;134.861;-379.086;13.89;0.000;0.340;0.000;Infinity;0.000;0.000;0.0
9.292;135.000;-379.084;13.89;0.000;0.340;0.000;Infinity;0.000;0.000;0.0
9.302;135.139;-379.083;13.89;0.000;0.340;0.000;Infinity;0.000;0.000;0.0
9.312;135.277;-379.082;13.89;0.000;0.340;0.000;Infinity;0.000;0.000;0.0
9.322;135.416;-379.080;13.89;0.000;0.340;0.000;Infinity;0.000;0.000;0.0
9.332;135.555;-379.079;13.88;0.000;0.340;0.000;Infinity;0.000;0.000;0.0
9.342;135.694;-379.078;13.89;0.000;0.340;0.000;Infinity;0.000;0.000;0.0
9.352;135.833;-379.076;13.89;0.000;0.340;0.000;Infinity;0.000;0.000;0.0
9.362;135.971;-379.075;13.87;-0.022;0.430;0.000;Infinity;0.000;0.000;0.0
9.372;136.110;-379.073;13.89;-0.022;0.430;0.000;Infinity;0.000;0.000;0.0
9.382;136.249;-379.072;13.89;-0.022;0.430;0.000;Infinity;0.000;0.000;0.0
9.392;136.388;-379.070;13.89;-0.022;0.430;0.000;Infinity;0.000;0.000;0.0
9.402;136.527;-379.069;13.89;-0.022;0.430;0.000;Infinity;0.000;0.000;0.0
9.412;136.666;-379.067;13.89;-0.022;0.430;0.000;Infinity;0.000;0.000;0.0
9.422;136.805;-379.066;13.89;-0.022;0.430;0.000;Infinity;0.000;0.000;0.0
9.432;136.944;-379.064;13.90;-0.022;0.430;0.000;Infinity;0.000;0.000;0.0
9.442;137.083;-379.062;13.90;-0.022;0.430;0.000;Infinity;0.000;0.000;0.0
9.452;137.222;-379.061;13.90;-0.022;0.430;0.000;Infinity;0.000;0.000;0.0
9.462;137.361;-379.059;13.90;-0.022;0.500;0.000;Infinity;0.000;0.000;0.0
9.472;137.500;-379.057;13.91;-0.022;0.500;0.000;Infinity;0.000;0.000;0.0
9.482;137.639;-379.055;13.92;-0.022;0.500;0.000;Infinity;0.000;0.000;0.0
9.492;137.778;-379.053;13.92;-0.022;0.500;0.000;Infinity;0.000;0.000;0.0
9.502;137.917;-379.051;13.93;-0.022;0.500;0.000;Infinity;0.000;0.000;0.0
9.512;138.057;-379.049;13.93;-0.022;0.500;0.000;Infinity;0.000;0.000;0.0
9.522;138.196;-379.047;13.94;-0.022;0.500;0.000;Infinity;0.000;0.000;0.0
9.532;138.335;-379.045;13.94;-0.022;0.500;0.000;Infinity;0.000;0.000;0.0
9.542;138.475;-379.043;13.94;-0.022;0.500;0.000;Infinity;0.000;0.000;0.0
9.552;138.614;-379.041;13.97;-0.022;0.500;0.000;Infinity;0.000;0.000;0.0
9.562;138.754;-379.038;13.95;-0.022;0.530;0.000;Infinity;0.000;0.000;0.0
9.572;138.893;-379.036;13.96;-0.022;0.530;0.000;Infinity;0.000;0.000;0.0
9.582;139.033;-379.033;13.96;-0.022;0.530;0.000;Infinity;0.000;0.000;0.0
9.592;139.173;-379.031;13.98;-0.022;0.530;0.000;Infinity;0.000;0.000;0.0
9.602;139.312;-379.028;13.98;-0.022;0.530;0.000;Infinity;0.000;0.000;0.0
9.612;139.452;-379.025;13.99;-0.022;0.530;0.000;Infinity;0.000;0.000;0.0
9.622;139.592;-379.022;14.00;-0.022;0.530;0.000;Infinity;0.000;0.000;0.0
9.632;139.732;-379.019;14.00;-0.022;0.530;0.000;Infinity;0.000;0.000;0.0
9.642;139.872;-379.016;14.00;-0.022;0.530;0.000;Infinity;0.000;0.000;0.0
9.652;140.012;-379.013;14.01;-0.022;0.530;0.000;Infinity;0.000;0.000;0.0
9.662;140.152;-379.010;14.02;-0.022;0.530;0.000;Infinity;0.000;0.000;0.0
9.672;140.292;-379.007;14.02;-0.022;0.530;0.000;Infinity;0.000;0.000;0.0
9.682;140.432;-379.003;14.03;-0.022;0.530;0.000;Infinity;0.000;0.000;0.0
9.692;140.573;-379.000;14.04;-0.022;0.530;0.000;Infinity;0.000;0.000;0.0
9.702;140.713;-378.996;14.04;-0.022;0.530;0.000;Infinity;0.000;0.000;0.0
9.712;140.853;-378.992;14.04;-0.022;0.530;0.000;Infinity;0.000;0.000;0.0
9.722;140.994;-378.989;14.05;-0.022;0.530;0.000;Infinity;0.000;0.000;0.0
9.732;141.134;-378.985;14.06;-0.022;0.530;0.000;Infinity;0.000;0.000;0.0
9.742;141.275;-378.981;14.05;-0.022;0.530;0.000;Infinity;0.000;0.000;0.0
