# Participant=P001, Scenario=C1A, Modality=Multimodal
Time;PosX;PosZ;Speed;Steer;Throttle;Brake;TTC;PredCrashX;PredCrashZ;CrashAngle
26.678;-108.069;-79.680;14.78;0.000;0.480;0.000;Infinity;0.000;0.000;0.0
26.688;-107.921;-79.681;14.79;0.000;0.480;0.000;Infinity;0.000;0.000;0.0
26.698;-107.773;-79.682;14.79;0.000;0.480;0.000;Infinity;0.000;0.000;0.0
26.708;-107.625;-79.682;14.79;0.000;0.480;0.000;Infinity;0.000;0.000;0.0
26.718;-107.477;-79.683;14.79;0.000;0.480;0.000;Infinity;0.000;0.000;0.0
26.728;-107.329;-79.683;14.80;0.000;0.480;0.000;Infinity;0.000;0.000;0.0
26.738;-107.181;-79.684;14.80;0.000;0.480;0.000;Infinity;0.000;0.000;0.0
26.748;-107.033;-79.685;14.80;0.000;0.480;0.000;Infinity;0.000;0.000;0.0
26.758;-106.885;-79.685;14.80;0.000;0.450;0.000;Infinity;0.000;0.000;0.0
26.768;-106.737;-79.686;14.80;0.000;0.450;0.000;Infinity;0.000;0.000;0.0
26.778;-106.589;-79.686;14.81;0.000;0.450;0.000;Infinity;0.000;0.000;0.0
26.788;-106.441;-79.687;14.81;0.000;0.450;0.000;Infinity;0.000;0.000;0.0
26.798;-106.293;-79.688;14.81;0.000;0.450;0.000;Infinity;0.000;0.000;0.0
26.808;-106.145;-79.688;14.81;0.000;0.450;0.000;Infinity;0.000;0.000;0.0
26.818;-105.997;-79.689;14.81;0.000;0.450;0.000;Infinity;0.000;0.000;0.0
26.828;-105.849;-79.690;14.81;0.000;0.450;0.000;Infinity;0.000;0.000;0.0
26.838;-105.701;-79.690;14.81;0.000;0.450;0.000;Infinity;0.000;0.000;0.0
26.848;-105.553;-79.691;14.81;0.000;0.450;0.000;Infinity;0.000;0.000;0.0
26.858;-105.404;-79.691;14.81;0.000;0.450;0.000;Infinity;0.000;0.000;0.0
26.868;-105.256;-79.692;14.82;0.000;0.410;0.000;Infinity;0.000;0.000;0.0
26.878;-105.108;-79.693;14.82;0.000;0.410;0.000;Infinity;0.000;0.000;0.0
26.888;-104.960;-79.693;14.81;0.000;0.410;0.000;Infinity;0.000;0.000;0.0
