# Participant=P001, Scenario=C1A, Modality=Visual
Time;PosX;PosZ;Speed;Steer;Throttle;Brake;TTC;PredCrashX;PredCrashZ;CrashAngle
60.398;-108.062;-79.903;16.26;0.000;0.370;0.000;Infinity;0.000;0.000;0.0
60.408;-107.900;-79.900;16.26;0.000;0.370;0.000;Infinity;0.000;0.000;0.0
60.418;-107.737;-79.898;16.26;0.000;0.370;0.000;Infinity;0.000;0.000;0.0
60.428;-107.575;-79.896;16.25;0.000;0.370;0.000;Infinity;0.000;0.000;0.0
60.438;-107.412;-79.894;16.24;0.000;0.370;0.000;Infinity;0.000;0.000;0.0
60.448;-107.250;-79.892;16.24;0.000;0.370;0.000;Infinity;0.000;0.000;0.0
60.458;-107.088;-79.890;16.23;0.000;0.370;0.000;Infinity;0.000;0.000;0.0
60.468;-106.925;-79.888;16.23;0.000;0.370;0.000;Infinity;0.000;0.000;0.0
60.478;-106.763;-79.886;16.23;0.000;0.370;0.000;Infinity;0.000;0.000;0.0
60.488;-106.601;-79.884;16.22;0.000;0.370;0.000;Infinity;0.000;0.000;0.0
60.498;-106.439;-79.882;16.22;0.000;0.370;0.000;Infinity;0.000;0.000;0.0
60.508;-106.276;-79.879;16.21;0.000;0.370;0.000;Infinity;0.000;0.000;0.0
60.518;-106.114;-79.877;16.21;0.000;0.370;0.000;Infinity;0.000;0.000;0.0
60.528;-105.952;-79.875;16.21;0.000;0.370;0.000;Infinity;0.000;0.000;0.0
60.538;-105.790;-79.873;16.20;0.000;0.370;0.000;Infinity;0.000;0.000;0.0
60.548;-105.628;-79.871;16.20;0.000;0.370;0.000;Infinity;0.000;0.000;0.0
60.558;-105.466;-79.869;16.19;0.000;0.370;0.000;Infinity;0.000;0.000;0.0
60.568;-105.304;-79.867;16.19;0.000;0.370;0.000;Infinity;0.000;0.000;0.0
60.578;-105.143;-79.865;16.18;0.000;0.370;0.000;Infinity;0.000;0.000;0.0
60.588;-104.981;-79.863;16.18;0.000;0.370;0.000;Infinity;0.000;0.000;0.0
60.598;-104.819;-79.861;16.18;0.000;0.370;0.000;Infinity;0.000;0.000;0.0
