# Participant=P001, Scenario=C1A, Modality=Visual
Time;PosX;PosZ;Speed;Steer;Throttle;Brake;TTC;PredCrashX;PredCrashZ;CrashAngle
37.258;-108.080;-79.984;14.68;0.000;0.440;0.000;5.308;-42.720;-79.926;32.8
37.268;-107.933;-79.984;14.68;0.000;0.440;0.000;5.302;-42.697;-79.926;32.8
37.278;-107.786;-79.984;14.68;0.000;0.440;0.000;5.295;-42.669;-79.926;32.9
37.288;-107.640;-79.984;14.68;0.000;0.440;0.000;5.287;-42.642;-79.926;33.0
37.298;-107.493;-79.984;14.68;0.000;0.440;0.000;5.283;-42.629;-79.926;33.0
37.308;-107.346;-79.983;14.68;0.000;0.440;0.000;5.274;-42.598;-79.927;33.1
37.318;-107.199;-79.983;14.69;0.000;0.440;0.000;5.270;-42.585;-79.927;33.2
37.328;-107.052;-79.983;14.69;0.000;0.440;0.000;5.262;-42.559;-79.927;33.3
37.338;-106.905;-79.983;14.69;0.000;0.440;0.000;5.254;-42.534;-79.927;33.3
37.348;-106.758;-79.983;14.69;0.000;0.440;0.000;5.250;-42.521;-79.927;33.4
37.358;-106.612;-79.983;14.69;0.000;0.440;0.000;5.242;-42.497;-79.927;33.5
37.368;-106.465;-79.983;14.69;0.000;0.440;0.000;5.236;-42.477;-79.927;33.5
37.378;-106.318;-79.983;14.69;0.000;0.440;0.000;5.230;-42.461;-79.927;33.6
37.388;-106.171;-79.983;14.69;0.000;0.440;0.000;5.221;-42.434;-79.927;33.7
37.398;-106.024;-79.982;14.69;0.000;0.440;0.000;5.217;-42.423;-79.927;33.7
37.408;-105.877;-79.982;14.69;0.000;0.440;0.000;5.208;-42.401;-79.927;33.8
37.418;-105.730;-79.982;14.69;0.000;0.440;0.000;5.203;-42.385;-79.927;33.8
37.428;-105.583;-79.982;14.70;0.000;0.440;0.000;5.194;-42.364;-79.927;33.9
37.438;-105.436;-79.982;14.70;0.000;0.440;0.000;5.186;-42.343;-79.927;34.0
37.448;-105.289;-79.982;14.70;0.000;0.440;0.000;5.181;-42.333;-79.927;34.0
37.458;-105.142;-79.982;14.70;0.000;0.440;0.000;5.173;-42.313;-79.927;34.1
37.468;-104.995;-79.982;14.70;0.000;0.440;0.000;5.164;-42.293;-79.927;34.2
37.478;-104.848;-79.982;14.70;0.000;0.440;0.000;5.158;-42.279;-79.927;34.2
37.488;-104.701;-79.981;14.70;0.000;0.440;0.000;5.149;-42.260;-79.927;34.3
37.498;-104.554;-79.981;14.70;0.000;0.440;0.000;5.145;-42.251;-79.927;34.3
37.508;-104.407;-79.981;14.71;0.000;0.440;0.000;5.136;-42.233;-79.927;34.4
37.518;-104.260;-79.981;14.71;0.000;0.440;0.000;5.127;-42.216;-79.927;34.5
37.528;-104.113;-79.981;14.71;0.000;0.440;0.000;5.122;-42.207;-79.927;34.5
37.538;-103.966;-79.981;14.71;0.000;0.440;0.000;5.113;-42.190;-79.927;34.6
37.548;-103.819;-79.981;14.71;0.000;0.440;0.000;5.104;-42.174;-79.927;34.7
37.558;-103.672;-79.981;14.71;0.000;0.440;0.000;5.099;-42.166;-79.927;34.7
37.568;-103.525;-79.981;14.71;0.000;0.440;0.000;5.090;-42.151;-79.927;34.8
37.578;-103.377;-79.980;14.71;0.000;0.440;0.000;5.080;-42.136;-79.927;34.8
37.588;-103.230;-79.980;14.71;0.000;0.440;0.000;5.075;-42.128;-79.927;34.9
37.598;-103.083;-79.980;14.71;0.000;0.440;0.000;5.066;-42.114;-79.927;34.9
37.608;-102.936;-79.980;14.71;0.000;0.440;0.000;5.056;-42.100;-79.928;35.0
37.618;-102.789;-79.980;14.72;0.000;0.440;0.000;5.051;-42.093;-79.928;35.0
37.628;-102.642;-79.980;14.72;0.000;0.440;0.000;5.041;-42.081;-79.928;35.1
37.638;-102.495;-79.980;14.72;0.000;0.440;0.000;5.032;-42.068;-79.928;35.2
37.648;-102.347;-79.980;14.72;0.000;0.440;0.000;5.027;-42.062;-79.928;35.2
37.658;-102.200;-79.979;14.72;0.000;0.440;0.000;5.017;-42.050;-79.928;35.3
37.668;-102.053;-79.979;14.72;0.000;0.440;0.000;5.006;-42.040;-79.928;35.3
37.678;-101.906;-79.979;14.72;0.000;0.440;0.000;5.001;-42.035;-79.928;35.4
37.688;-101.759;-79.979;14.72;0.000;0.440;0.000;4.991;-42.025;-79.928;35.4
37.698;-101.611;-79.979;14.72;0.000;0.440;0.000;4.981;-42.015;-79.928;35.5
37.708;-101.464;-79.979;14.72;0.000;0.440;0.000;4.976;-42.011;-79.928;35.5
37.718;-101.317;-79.979;14.72;0.000;0.440;0.000;4.965;-42.002;-79.928;35.6
37.728;-101.170;-79.979;14.73;0.000;0.440;0.000;4.955;-41.995;-79.928;35.7
37.738;-101.022;-79.979;14.73;0.000;0.440;0.000;4.949;-41.991;-79.928;35.7
37.748;-100.875;-79.978;14.73;0.000;0.440;0.000;4.938;-41.984;-79.928;35.8
37.758;-100.728;-79.978;14.73;0.000;0.440;0.000;4.928;-41.976;-79.928;35.8
37.768;-100.580;-79.978;14.73;0.000;0.440;0.000;4.922;-41.973;-79.928;35.9
37.778;-100.433;-79.978;14.74;0.000;0.440;0.000;4.910;-41.965;-79.928;35.9
37.788;-100.286;-79.978;14.74;0.000;0.440;0.000;4.904;-41.964;-79.928;36.0
37.798;-100.138;-79.978;14.74;0.000;0.440;0.000;4.893;-41.959;-79.928;36.0
37.808;-99.991;-79.978;14.74;0.000;0.440;0.000;4.882;-41.955;-79.928;36.1
37.818;-99.843;-79.978;14.74;0.000;0.440;0.000;4.876;-41.953;-79.928;36.1
37.828;-99.696;-79.978;14.74;0.000;0.440;0.000;4.865;-41.950;-79.928;36.2
37.838;-99.549;-79.977;14.74;0.000;0.440;0.000;4.853;-41.948;-79.928;36.2
37.848;-99.401;-79.977;14.74;0.000;0.440;0.000;4.848;-41.947;-79.928;36.3
37.858;-99.254;-79.977;14.74;0.000;0.440;0.000;4.836;-41.944;-79.928;36.3
37.868;-99.106;-79.977;14.74;0.000;0.440;0.000;4.825;-41.942;-79.928;36.4
37.878;-98.959;-79.977;14.74;0.000;0.440;0.000;4.819;-41.942;-79.929;36.4
37.888;-98.812;-79.977;14.74;0.000;0.440;0.000;4.807;-41.942;-79.929;36.5
37.898;-98.664;-79.977;14.75;0.000;0.440;0.000;4.795;-41.941;-79.929;36.5
37.908;-98.517;-79.977;14.75;0.000;0.440;0.000;4.789;-41.940;-79.929;36.5
37.918;-98.369;-79.977;14.75;0.000;0.440;0.000;4.777;-41.942;-79.929;36.6
37.928;-98.222;-79.976;14.75;0.000;0.440;0.000;4.765;-41.944;-79.929;36.6
37.938;-98.074;-79.976;14.75;0.000;0.440;0.000;4.759;-41.945;-79.929;36.7
37.948;-97.927;-79.976;14.75;0.000;0.440;0.000;4.747;-41.946;-79.929;36.7
37.958;-97.779;-79.976;14.75;0.000;0.440;0.000;4.736;-41.954;-79.929;36.8
37.968;-97.632;-79.976;14.75;0.000;0.440;0.000;4.723;-41.958;-79.929;36.8
37.978;-97.484;-79.976;14.76;0.000;0.440;0.000;4.717;-41.960;-79.929;36.8
37.988;-97.336;-79.976;14.76;0.000;0.440;0.000;4.704;-41.965;-79.929;36.9
37.998;-97.189;-79.976;14.76;0.000;0.440;0.000;4.697;-41.962;-79.929;36.9
38.008;-97.041;-79.975;14.76;0.000;0.440;0.000;4.684;-41.969;-79.929;37.0
38.018;-96.894;-79.975;14.76;0.000;0.440;0.000;4.671;-41.974;-79.929;37.0
38.028;-96.746;-79.975;14.76;0.000;0.440;0.000;4.665;-41.978;-79.929;37.1
