# Participant=P001, Scenario=C1A, Modality=Visual
Time;PosX;PosZ;Speed;Steer;Throttle;Brake;TTC;PredCrashX;PredCrashZ;CrashAngle
34.256;-108.072;-79.293;14.30;0.000;0.410;0.000;Infinity;0.000;0.000;0.0
34.266;-107.929;-79.292;14.30;0.000;0.410;0.000;Infinity;0.000;0.000;0.0
34.276;-107.786;-79.292;14.30;0.000;0.410;0.000;Infinity;0.000;0.000;0.0
34.286;-107.643;-79.291;14.30;0.000;0.410;0.000;Infinity;0.000;0.000;0.0
34.296;-107.500;-79.290;14.30;0.000;0.410;0.000;Infinity;0.000;0.000;0.0
34.306;-107.357;-79.290;14.30;0.000;0.410;0.000;Infinity;0.000;0.000;0.0
34.316;-107.214;-79.289;14.30;0.000;0.410;0.000;Infinity;0.000;0.000;0.0
34.326;-107.071;-79.289;14.30;0.000;0.410;0.000;Infinity;0.000;0.000;0.0
34.336;-106.928;-79.288;14.30;0.000;0.410;0.000;Infinity;0.000;0.000;0.0
34.346;-106.785;-79.288;14.30;0.000;0.410;0.000;Infinity;0.000;0.000;0.0
34.356;-106.642;-79.287;14.30;0.000;0.410;0.000;Infinity;0.000;0.000;0.0
34.366;-106.499;-79.287;14.30;0.000;0.410;0.000;Infinity;0.000;0.000;0.0
34.376;-106.356;-79.286;14.31;0.000;0.410;0.000;Infinity;0.000;0.000;0.0
34.386;-106.213;-79.286;14.31;0.000;0.410;0.000;Infinity;0.000;0.000;0.0
34.396;-106.070;-79.285;14.31;0.000;0.400;0.000;Infinity;0.000;0.000;0.0
34.406;-105.927;-79.285;14.31;0.000;0.400;0.000;Infinity;0.000;0.000;0.0
34.416;-105.784;-79.284;14.30;0.000;0.400;0.000;Infinity;0.000;0.000;0.0
34.426;-105.641;-79.284;14.31;0.000;0.400;0.000;Infinity;0.000;0.000;0.0
34.436;-105.498;-79.283;14.30;0.000;0.400;0.000;Infinity;0.000;0.000;0.0
34.446;-105.355;-79.282;14.30;0.000;0.400;0.000;Infinity;0.000;0.000;0.0
34.456;-105.212;-79.282;14.30;0.000;0.400;0.000;Infinity;0.000;0.000;0.0
34.466;-105.069;-79.281;14.30;0.000;0.400;0.000;Infinity;0.000;0.000;0.0
34.476;-104.926;-79.281;14.30;0.000;0.400;0.000;Infinity;0.000;0.000;0.0
34.486;-104.783;-79.280;14.30;0.000;0.400;0.000;Infinity;0.000;0.000;0.0
34.496;-104.640;-79.280;14.30;0.000;0.400;0.000;Infinity;0.000;0.000;0.0
34.506;-104.496;-79.279;14.30;0.000;0.410;0.000;Infinity;0.000;0.000;0.0
34.516;-104.353;-79.279;14.30;0.000;0.410;0.000;Infinity;0.000;0.000;0.0
34.526;-104.210;-79.278;14.31;0.000;0.410;0.000;Infinity;0.000;0.000;0.0
34.536;-104.067;-79.278;14.30;0.000;0.410;0.000;Infinity;0.000;0.000;0.0
34.546;-103.924;-79.277;14.30;0.000;0.410;0.000;Infinity;0.000;0.000;0.0
34.556;-103.781;-79.277;14.30;0.000;0.410;0.000;Infinity;0.000;0.000;0.0
34.566;-103.638;-79.276;14.30;0.000;0.410;0.000;Infinity;0.000;0.000;0.0
34.576;-103.495;-79.276;14.30;0.000;0.410;0.000;Infinity;0.000;0.000;0.0
34.586;-103.352;-79.275;14.30;0.000;0.410;0.000;Infinity;0.000;0.000;0.0
34.596;-103.209;-79.274;14.31;0.000;0.410;0.000;Infinity;0.000;0.000;0.0
34.606;-103.066;-79.274;14.30;0.000;0.400;0.000;Infinity;0.000;0.000;0.0
34.616;-102.923;-79.273;14.31;0.000;0.400;0.000;Infinity;0.000;0.000;0.0
34.626;-102.780;-79.273;14.30;0.000;0.400;0.000;Infinity;0.000;0.000;0.0
34.636;-102.637;-79.272;14.30;0.000;0.400;0.000;Infinity;0.000;0.000;0.0
34.646;-102.494;-79.272;14.31;0.000;0.400;0.000;Infinity;0.000;0.000;0.0
34.656;-102.351;-79.271;14.31;0.000;0.400;0.000;Infinity;0.000;0.000;0.0
34.666;-102.208;-79.271;14.30;0.000;0.400;0.000;Infinity;0.000;0.000;0.0
34.676;-102.065;-79.270;14.30;0.000;0.400;0.000;Infinity;0.000;0.000;0.0
34.686;-101.922;-79.270;14.30;0.000;0.400;0.000;Infinity;0.000;0.000;0.0
34.696;-101.779;-79.269;14.30;0.000;0.410;0.000;Infinity;0.000;0.000;0.0
34.706;-101.636;-79.269;14.30;0.000;0.410;0.000;Infinity;0.000;0.000;0.0
34.716;-101.493;-79.268;14.30;0.000;0.410;0.000;Infinity;0.000;0.000;0.0
34.726;-101.350;-79.268;14.30;0.000;0.410;0.000;Infinity;0.000;0.000;0.0
34.736;-101.207;-79.267;14.31;0.000;0.410;0.000;Infinity;0.000;0.000;0.0
34.746;-101.064;-79.267;14.31;0.000;0.410;0.000;Infinity;0.000;0.000;0.0
34.756;-100.921;-79.266;14.31;0.000;0.410;0.000;Infinity;0.000;0.000;0.0
34.766;-100.778;-79.266;14.31;0.000;0.410;0.000;Infinity;0.000;0.000;0.0
34.776;-100.635;-79.265;14.30;0.000;0.410;0.000;Infinity;0.000;0.000;0.0
34.786;-100.492;-79.265;14.30;0.000;0.410;0.000;Infinity;0.000;0.000;0.0
34.796;-100.349;-79.264;14.30;0.000;0.410;0.000;Infinity;0.000;0.000;0.0
34.806;-100.206;-79.264;14.31;0.000;0.410;0.000;Infinity;0.000;0.000;0.0
34.816;-100.063;-79.263;14.31;0.000;0.410;0.000;Infinity;0.000;0.000;0.0
34.826;-99.920;-79.263;14.30;0.000;0.410;0.000;Infinity;0.000;0.000;0.0
34.836;-99.777;-79.262;14.30;0.000;0.410;0.000;Infinity;0.000;0.000;0.0
34.846;-99.634;-79.262;14.30;0.000;0.410;0.000;Infinity;0.000;0.000;0.0
34.856;-99.491;-79.261;14.30;0.000;0.410;0.000;Infinity;0.000;0.000;0.0
34.866;-99.348;-79.261;14.31;0.000;0.410;0.000;Infinity;0.000;0.000;0.0
34.876;-99.204;-79.260;14.31;0.000;0.410;0.000;Infinity;0.000;0.000;0.0
34.886;-99.061;-79.260;14.31;0.000;0.410;0.000;Infinity;0.000;0.000;0.0
34.896;-98.918;-79.259;14.30;0.000;0.410;0.000;Infinity;0.000;0.000;0.0
34.906;-98.775;-79.259;14.30;0.000;0.410;0.000;Infinity;0.000;0.000;0.0
34.916;-98.632;-79.258;14.30;0.000;0.410;0.000;Infinity;0.000;0.000;0.0
34.926;-98.489;-79.258;14.30;0.000;0.410;0.000;Infinity;0.000;0.000;0.0
34.936;-98.346;-79.257;14.30;0.000;0.410;0.000;Infinity;0.000;0.000;0.0
34.946;-98.203;-79.257;14.31;0.000;0.410;0.000;Infinity;0.000;0.000;0.0
34.956;-98.060;-79.256;14.31;0.000;0.410;0.000;Infinity;0.000;0.000;0.0
34.966;-97.917;-79.256;14.31;0.000;0.410;0.000;Infinity;0.000;0.000;0.0
34.976;-97.774;-79.255;14.31;0.000;0.410;0.000;Infinity;0.000;0.000;0.0
34.986;-97.631;-79.255;14.31;0.000;0.410;0.000;Infinity;0.000;0.000;0.0
34.996;-97.488;-79.254;14.31;0.000;0.410;0.000;Infinity;0.000;0.000;0.0
35.006;-97.345;-79.254;14.31;0.000;0.400;0.000;Infinity;0.000;0.000;0.0
35.016;-97.202;-79.253;14.31;0.000;0.400;0.000;Infinity;0.000;0.000;0.0
35.026;-97.059;-79.253;14.31;0.000;0.400;0.000;Infinity;0.000;0.000;0.0
35.036;-96.916;-79.252;14.31;0.000;0.400;0.000;Infinity;0.000;0.000;0.0
35.046;-96.773;-79.252;14.30;0.000;0.400;0.000;Infinity;0.000;0.000;0.0
35.056;-96.630;-79.251;14.30;0.000;0.400;0.000;Infinity;0.000;0.000;0.0
35.066;-96.487;-79.251;14.30;0.000;0.400;0.000;Infinity;0.000;0.000;0.0
35.076;-96.343;-79.250;14.31;0.000;0.400;0.000;Infinity;0.000;0.000;0.0
35.086;-96.200;-79.250;14.30;0.000;0.400;0.000;Infinity;0.000;0.000;0.0
35.096;-96.057;-79.249;14.30;0.000;0.400;0.000;Infinity;0.000;0.000;0.0
35.106;-95.914;-79.249;14.30;0.000;0.410;0.000;Infinity;0.000;0.000;0.0
35.116;-95.771;-79.248;14.30;0.000;0.410;0.000;Infinity;0.000;0.000;0.0
35.126;-95.628;-79.248;14.30;0.000;0.410;0.000;Infinity;0.000;0.000;0.0
35.136;-95.485;-79.247;14.30;0.000;0.410;0.000;Infinity;0.000;0.000;0.0
35.146;-95.342;-79.247;14.30;0.000;0.410;0.000;Infinity;0.000;0.000;0.0
35.156;-95.199;-79.246;14.30;0.000;0.410;0.000;Infinity;0.000;0.000;0.0
35.166;-95.056;-79.246;14.30;0.000;0.410;0.000;Infinity;0.000;0.000;0.0
35.176;-94.913;-79.245;14.30;0.000;0.410;0.000;Infinity;0.000;0.000;0.0
35.186;-94.770;-79.245;14.30;0.000;0.410;0.000;Infinity;0.000;0.000;0.0
35.196;-94.627;-79.244;14.31;0.000;0.410;0.000;Infinity;0.000;0.000;0.0
35.206;-94.484;-79.244;14.31;0.000;0.410;0.000;Infinity;0.000;0.000;0.0
35.216;-94.341;-79.243;14.31;0.000;0.410;0.000;Infinity;0.000;0.000;0.0
35.226;-94.198;-79.243;14.31;0.000;0.410;0.000;Infinity;0.000;0.000;0.0
35.236;-94.055;-79.242;14.31;0.000;0.410;0.000;Infinity;0.000;0.000;0.0
35.246;-93.912;-79.242;14.31;0.000;0.410;0.000;Infinity;0.000;0.000;0.0
35.256;-93.769;-79.241;14.31;0.000;0.410;0.000;Infinity;0.000;0.000;0.0
35.266;-93.626;-79.241;14.31;0.000;0.410;0.000;Infinity;0.000;0.000;0.0
35.276;-93.483;-79.240;14.31;0.000;0.410;0.000;Infinity;0.000;0.000;0.0
35.286;-93.340;-79.240;14.31;0.000;0.410;0.000;Infinity;0.000;0.000;0.0
35.296;-93.197;-79.239;14.31;0.000;0.410;0.000;Infinity;0.000;0.000;0.0
35.306;-93.054;-79.239;14.31;0.000;0.410;0.000;Infinity;0.000;0.000;0.0
35.316;-92.911;-79.238;14.31;0.000;0.410;0.000;Infinity;0.000;0.000;0.0
35.326;-92.768;-79.238;14.31;0.000;0.410;0.000;Infinity;0.000;0.000;0.0
35.336;-92.624;-79.237;14.31;0.000;0.410;0.000;Infinity;0.000;0.000;0.0
35.346;-92.481;-79.237;14.31;0.000;0.410;0.000;Infinity;0.000;0.000;0.0
35.356;-92.338;-79.236;14.31;0.000;0.410;0.000;Infinity;0.000;0.000;0.0
35.366;-92.195;-79.236;14.31;0.000;0.410;0.000;Infinity;0.000;0.000;0.0
35.376;-92.052;-79.235;14.31;0.000;0.410;0.000;Infinity;0.000;0.000;0.0
35.386;-91.909;-79.235;14.31;0.000;0.410;0.000;Infinity;0.000;0.000;0.0
35.396;-91.766;-79.234;14.31;0.000;0.410;0.000;Infinity;0.000;0.000;0.0
35.406;-91.623;-79.234;14.31;0.000;0.410;0.000;Infinity;0.000;0.000;0.0
35.416;-91.480;-79.233;14.31;0.000;0.410;0.000;Infinity;0.000;0.000;0.0
35.426;-91.337;-79.233;14.31;0.000;0.410;0.000;Infinity;0.000;0.000;0.0
