# Participant=P001, Scenario=C1A, Modality=Control
Time;PosX;PosZ;Speed;Steer;Throttle;Brake;TTC;PredCrashX;PredCrashZ;CrashAngle
16.638;-108.075;-80.081;14.00;0.000;0.400;0.000;5.534;-42.781;-80.491;32.3
16.648;-107.935;-80.082;14.00;0.000;0.400;0.000;5.523;-42.742;-80.491;32.4
16.658;-107.795;-80.083;14.00;0.000;0.400;0.000;5.519;-42.729;-80.491;32.4
16.668;-107.655;-80.084;14.00;0.000;0.400;0.000;5.510;-42.700;-80.491;32.5
16.678;-107.515;-80.085;14.00;0.000;0.400;0.000;5.506;-42.688;-80.491;32.5
16.688;-107.375;-80.085;14.00;0.000;0.400;0.000;5.499;-42.664;-80.491;32.6
16.698;-107.235;-80.086;14.00;0.000;0.400;0.000;5.495;-42.652;-80.491;32.7
16.708;-107.095;-80.087;14.00;0.000;0.400;0.000;5.486;-42.625;-80.491;32.7
16.718;-106.955;-80.088;14.00;0.000;0.400;0.000;5.478;-42.602;-80.491;32.8
16.728;-106.815;-80.089;14.00;0.000;0.400;0.000;5.474;-42.591;-80.491;32.9
16.738;-106.675;-80.090;14.00;0.000;0.400;0.000;5.467;-42.569;-80.491;32.9
16.748;-106.535;-80.091;14.00;0.000;0.400;0.000;5.459;-42.547;-80.491;33.0
16.758;-106.395;-80.092;14.00;0.000;0.400;0.000;5.454;-42.537;-80.491;33.0
16.768;-106.255;-80.092;14.00;0.000;0.400;0.000;5.445;-42.512;-80.491;33.1
16.778;-106.115;-80.093;14.00;0.000;0.400;0.000;5.441;-42.503;-80.491;33.2
16.788;-105.975;-80.094;14.00;0.000;0.400;0.000;5.431;-42.479;-80.491;33.2
16.798;-105.835;-80.095;14.00;0.000;0.400;0.000;5.427;-42.469;-80.491;33.3
16.808;-105.695;-80.096;14.00;0.000;0.400;0.000;5.419;-42.450;-80.491;33.4
16.818;-105.555;-80.097;14.00;0.000;0.400;0.000;5.410;-42.431;-80.491;33.4
16.828;-105.415;-80.098;14.00;0.000;0.400;0.000;5.406;-42.423;-80.491;33.5
16.838;-105.275;-80.099;14.00;0.000;0.400;0.000;5.396;-42.401;-80.491;33.5
16.848;-105.135;-80.099;14.00;0.000;0.400;0.000;5.392;-42.393;-80.491;33.6
16.858;-104.995;-80.100;14.00;0.000;0.400;0.000;5.383;-42.376;-80.491;33.6
16.868;-104.855;-80.101;14.00;0.000;0.400;0.000;5.374;-42.360;-80.491;33.7
16.878;-104.715;-80.102;14.00;0.000;0.400;0.000;5.370;-42.352;-80.491;33.7
16.888;-104.575;-80.103;14.00;0.000;0.400;0.000;5.361;-42.336;-80.491;33.8
16.898;-104.435;-80.104;14.00;0.000;0.400;0.000;5.352;-42.322;-80.491;33.9
16.908;-104.295;-80.105;14.00;0.000;0.400;0.000;5.347;-42.314;-80.491;33.9
16.918;-104.155;-80.106;14.00;0.000;0.400;0.000;5.338;-42.300;-80.491;34.0
16.928;-104.015;-80.106;14.00;0.000;0.400;0.000;5.332;-42.289;-80.491;34.0
16.938;-103.875;-80.107;14.00;0.000;0.400;0.000;5.323;-42.277;-80.491;34.1
16.948;-103.735;-80.108;14.00;0.000;0.400;0.000;5.317;-42.267;-80.491;34.1
16.958;-103.595;-80.109;14.00;0.000;0.400;0.000;5.307;-42.255;-80.491;34.2
16.968;-103.455;-80.110;14.00;0.000;0.400;0.000;5.299;-42.245;-80.491;34.3
16.978;-103.315;-80.111;14.00;0.000;0.400;0.000;5.289;-42.235;-80.491;34.3
16.988;-103.175;-80.112;14.00;0.000;0.400;0.000;5.285;-42.229;-80.491;34.3
16.998;-103.035;-80.113;14.00;0.000;0.400;0.000;5.275;-42.219;-80.491;34.4
17.008;-102.895;-80.113;14.00;0.000;0.400;0.000;5.265;-42.209;-80.491;34.5
17.018;-102.755;-80.114;14.00;0.000;0.400;0.000;5.260;-42.204;-80.491;34.5
17.028;-102.615;-80.115;14.00;0.000;0.400;0.000;5.249;-42.191;-80.491;34.6
17.038;-102.475;-80.116;14.00;0.000;0.400;0.000;5.244;-42.187;-80.491;34.6
17.048;-102.335;-80.117;14.00;0.000;0.400;0.000;5.233;-42.180;-80.491;34.7
17.058;-102.195;-80.118;14.00;0.000;0.400;0.000;5.223;-42.173;-80.491;34.7
17.068;-102.055;-80.119;14.00;0.000;0.400;0.000;5.218;-42.169;-80.491;34.7
17.078;-101.915;-80.120;14.00;0.000;0.400;0.000;5.207;-42.163;-80.491;34.8
17.088;-101.775;-80.120;14.00;0.000;0.400;0.000;5.197;-42.156;-80.491;34.9
17.098;-101.635;-80.121;14.00;0.000;0.400;0.000;5.191;-42.154;-80.491;34.9
17.108;-101.495;-80.122;14.00;0.000;0.400;0.000;5.184;-42.150;-80.491;34.9
17.118;-101.355;-80.123;14.00;0.000;0.400;0.000;5.172;-42.143;-80.491;35.0
17.128;-101.215;-80.124;14.00;0.000;0.400;0.000;5.161;-42.139;-80.491;35.1
17.138;-101.075;-80.125;14.00;0.000;0.400;0.000;5.154;-42.135;-80.491;35.1
17.148;-100.935;-80.126;14.00;0.000;0.400;0.000;5.143;-42.133;-80.491;35.1
17.158;-100.795;-80.127;14.00;0.000;0.400;0.000;5.138;-42.131;-80.491;35.2
17.168;-100.655;-80.128;14.00;0.000;0.400;0.000;5.126;-42.130;-80.491;35.2
17.178;-100.515;-80.128;14.00;0.000;0.400;0.000;5.115;-42.128;-80.491;35.3
17.188;-100.375;-80.129;14.00;0.000;0.400;0.000;5.109;-42.127;-80.491;35.3
17.198;-100.235;-80.130;14.00;0.000;0.400;0.000;5.098;-42.126;-80.491;35.4
17.208;-100.095;-80.131;14.00;0.000;0.400;0.000;5.087;-42.125;-80.491;35.4
17.218;-99.954;-80.132;14.00;0.000;0.400;0.000;5.081;-42.125;-80.491;35.4
17.228;-99.814;-80.133;14.00;0.000;0.400;0.000;5.069;-42.127;-80.491;35.5
17.238;-99.674;-80.134;14.00;0.000;0.400;0.000;5.057;-42.128;-80.490;35.5
17.248;-99.534;-80.135;14.00;0.000;0.400;0.000;5.051;-42.129;-80.490;35.6
17.258;-99.394;-80.135;14.00;0.000;0.400;0.000;5.039;-42.131;-80.490;35.6
17.268;-99.254;-80.136;14.00;0.000;0.400;0.000;5.027;-42.134;-80.490;35.7
17.278;-99.114;-80.137;14.00;0.000;0.400;0.000;5.021;-42.135;-80.490;35.7
17.288;-98.974;-80.138;14.00;0.000;0.400;0.000;5.009;-42.138;-80.490;35.7
17.298;-98.834;-80.139;14.00;0.000;0.400;0.000;4.997;-42.142;-80.490;35.8
17.308;-98.694;-80.140;14.00;0.000;0.400;0.000;4.991;-42.144;-80.490;35.8
17.318;-98.554;-80.141;14.00;0.000;0.400;0.000;4.978;-42.149;-80.490;35.8
17.328;-98.414;-80.142;14.00;0.000;0.400;0.000;4.966;-42.155;-80.490;35.9
17.338;-98.274;-80.142;14.00;0.000;0.400;0.000;4.959;-42.159;-80.490;35.9
17.348;-98.134;-80.143;14.00;0.000;0.400;0.000;4.947;-42.165;-80.490;36.0
17.358;-97.994;-80.144;14.00;0.000;0.400;0.000;4.934;-42.174;-80.490;36.0
17.368;-97.854;-80.145;14.00;0.000;0.400;0.000;4.927;-42.179;-80.489;36.0
17.378;-97.714;-80.146;14.00;0.000;0.400;0.000;4.914;-42.185;-80.489;36.1
17.388;-97.574;-80.147;14.00;0.000;0.400;0.000;4.901;-42.193;-80.489;36.1
17.398;-97.434;-80.148;14.00;0.000;0.400;0.000;4.895;-42.198;-80.489;36.1
17.408;-97.294;-80.149;14.00;0.000;0.400;0.000;4.881;-42.208;-80.489;36.2
17.418;-97.154;-80.149;14.00;0.000;0.400;0.000;4.868;-42.217;-80.489;36.2
17.428;-97.014;-80.150;14.00;0.000;0.400;0.000;4.862;-42.223;-80.489;36.2
