# Participant=P001, Scenario=Unknown, Modality=Unknown
Time;PosX;PosZ;Speed;Steer;Throttle;Brake;TTC;PredCrashX;PredCrashZ;CrashAngle
43.078;-108.077;-80.151;14.78;0.000;0.370;0.000;5.199;-42.827;-81.239;31.6
43.088;-107.930;-80.154;14.78;0.000;0.370;0.000;5.194;-42.805;-81.239;31.7
43.098;-107.782;-80.156;14.78;0.000;0.370;0.000;5.184;-42.766;-81.240;31.8
43.108;-107.634;-80.159;14.77;0.000;0.370;0.000;5.180;-42.754;-81.241;31.8
43.118;-107.487;-80.161;14.77;0.000;0.370;0.000;5.174;-42.729;-81.241;31.9
43.128;-107.339;-80.163;14.77;0.000;0.370;0.000;5.167;-42.705;-81.242;32.0
43.138;-107.191;-80.166;14.76;0.000;0.370;0.000;5.163;-42.693;-81.242;32.0
43.148;-107.044;-80.168;14.76;0.000;0.370;0.000;5.155;-42.665;-81.243;32.1
43.158;-106.896;-80.171;14.76;0.000;0.370;0.000;5.151;-42.649;-81.243;32.2
43.168;-106.748;-80.173;14.76;0.000;0.370;0.000;5.144;-42.626;-81.244;32.2
43.178;-106.601;-80.176;14.76;0.000;0.370;0.000;5.138;-42.608;-81.244;32.3
43.188;-106.453;-80.178;14.75;0.000;0.370;0.000;5.134;-42.597;-81.244;32.3
43.198;-106.306;-80.181;14.75;0.000;0.370;0.000;5.127;-42.576;-81.245;32.4
43.208;-106.158;-80.183;14.75;0.000;0.370;0.000;5.119;-42.555;-81.245;32.5
43.218;-106.011;-80.185;14.75;0.000;0.370;0.000;5.116;-42.544;-81.245;32.5
43.228;-105.863;-80.188;14.75;-0.022;0.370;0.000;5.109;-42.523;-81.241;32.6
43.238;-105.716;-80.190;14.75;-0.022;0.370;0.000;5.102;-42.504;-81.231;32.7
43.248;-105.569;-80.193;14.74;-0.022;0.370;0.000;5.098;-42.494;-81.225;32.8
43.258;-105.421;-80.195;14.74;-0.022;0.370;0.000;5.091;-42.474;-81.214;32.9
43.268;-105.274;-80.197;14.74;-0.022;0.370;0.000;5.084;-42.455;-81.202;33.0
43.278;-105.126;-80.200;14.73;-0.022;0.370;0.000;5.081;-42.446;-81.195;33.1
43.288;-104.979;-80.202;14.73;-0.022;0.370;0.000;5.074;-42.427;-81.180;33.2
43.298;-104.832;-80.204;14.73;-0.022;0.370;0.000;5.067;-42.410;-81.163;33.4
43.308;-104.684;-80.206;14.73;-0.022;0.370;0.000;5.061;-42.396;-81.148;33.5
43.318;-104.537;-80.208;14.73;-0.022;0.370;0.000;5.058;-42.387;-81.138;33.6
43.328;-104.390;-80.211;14.73;-0.022;0.370;0.000;5.052;-42.375;-81.121;33.7
43.338;-104.243;-80.213;14.73;-0.022;0.370;0.000;5.045;-42.358;-81.098;33.8
43.348;-104.095;-80.215;14.72;-0.022;0.370;0.000;5.038;-42.341;-81.073;34.0
43.358;-103.948;-80.217;14.72;-0.022;0.370;0.000;5.033;-42.329;-81.051;34.1
43.368;-103.801;-80.219;14.72;-0.022;0.370;0.000;5.029;-42.321;-81.037;34.2
43.378;-103.654;-80.220;14.72;-0.022;0.370;0.000;5.023;-42.311;-81.013;34.3
43.388;-103.507;-80.222;14.71;-0.022;0.370;0.000;5.017;-42.296;-80.983;34.4
43.398;-103.360;-80.224;14.71;-0.022;0.370;0.000;5.010;-42.281;-80.951;34.6
43.408;-103.213;-80.226;14.71;-0.022;0.370;0.000;5.007;-42.275;-80.934;34.7
43.418;-103.065;-80.227;14.71;-0.022;0.370;0.000;5.000;-42.261;-80.899;34.8
43.428;-102.918;-80.229;14.71;-0.022;0.370;0.000;4.995;-42.252;-80.869;34.9
43.438;-102.771;-80.230;14.70;-0.022;0.370;0.000;4.988;-42.239;-80.831;35.1
43.448;-102.624;-80.231;14.69;-0.022;0.370;0.000;4.983;-42.231;-80.799;35.2
43.458;-102.478;-80.233;14.69;-0.022;0.370;0.000;4.977;-42.223;-80.766;35.3
43.468;-102.331;-80.234;14.69;-0.022;0.370;0.000;4.974;-42.217;-80.745;35.4
43.478;-102.184;-80.235;14.69;-0.022;0.370;0.000;4.967;-42.207;-80.703;35.5
43.488;-102.037;-80.236;14.69;-0.022;0.370;0.000;4.963;-42.198;-80.675;35.6
43.498;-101.890;-80.237;14.68;-0.022;0.370;0.000;4.957;-42.189;-80.631;35.8
