# Participant=test, Scenario=C1A, Modality=Control
Time;PosX;PosZ;Speed;Steer;Throttle;Brake;TTC;PredCrashX;PredCrashZ;CrashAngle
57.438;-108.082;-79.701;15.54;0.000;0.000;0.000;5.029;-42.558;-79.502;33.1
57.448;-107.927;-79.701;15.52;0.000;0.000;0.000;5.029;-42.543;-79.501;33.2
57.458;-107.772;-79.701;15.50;0.000;0.000;0.000;5.030;-42.514;-79.501;33.2
57.468;-107.617;-79.700;15.48;0.000;0.000;0.000;5.031;-42.485;-79.501;33.3
57.478;-107.462;-79.700;15.46;0.000;0.000;0.000;5.031;-42.465;-79.501;33.4
57.488;-107.308;-79.699;15.44;0.000;0.000;0.000;5.032;-42.437;-79.500;33.5
57.498;-107.153;-79.699;15.42;0.000;0.000;0.000;5.032;-42.424;-79.500;33.5
57.508;-106.999;-79.698;15.40;0.000;0.000;0.000;5.033;-42.396;-79.500;33.6
57.518;-106.845;-79.698;15.38;0.000;0.000;0.000;5.033;-42.369;-79.500;33.7
57.528;-106.692;-79.697;15.36;0.000;0.000;0.000;5.033;-42.351;-79.500;33.7
57.538;-106.538;-79.697;15.34;0.000;0.000;0.000;5.034;-42.325;-79.499;33.8
57.548;-106.385;-79.696;15.32;0.000;0.000;0.000;5.034;-42.313;-79.499;33.9
57.558;-106.232;-79.696;15.30;0.000;0.000;0.000;5.034;-42.288;-79.499;34.0
57.568;-106.079;-79.695;15.29;0.000;0.000;0.000;5.034;-42.270;-79.499;34.0
57.578;-105.926;-79.695;15.27;0.000;0.000;0.000;5.034;-42.246;-79.498;34.1
57.588;-105.773;-79.695;15.25;0.000;0.000;0.000;5.034;-42.235;-79.498;34.1
57.598;-105.621;-79.694;15.22;0.000;0.000;0.000;5.034;-42.215;-79.498;34.2
57.608;-105.469;-79.694;15.20;0.000;0.000;0.000;5.034;-42.188;-79.498;34.3
57.618;-105.317;-79.693;15.18;0.000;0.000;0.000;5.034;-42.166;-79.497;34.4
57.628;-105.165;-79.693;15.16;0.000;0.000;0.000;5.034;-42.155;-79.497;34.4
57.638;-105.014;-79.692;15.14;0.000;0.000;0.000;5.034;-42.129;-79.497;34.5
57.648;-104.863;-79.692;15.13;0.000;0.000;0.000;5.033;-42.118;-79.497;34.5
57.658;-104.711;-79.691;15.11;0.000;0.000;0.000;5.033;-42.098;-79.497;34.6
57.668;-104.561;-79.691;15.09;0.000;0.000;0.000;5.032;-42.078;-79.496;34.7
57.678;-104.410;-79.690;15.07;0.000;0.000;0.000;5.032;-42.068;-79.496;34.7
57.688;-104.259;-79.690;15.05;0.000;0.000;0.000;5.031;-42.046;-79.496;34.8
57.698;-104.109;-79.690;15.03;0.000;0.000;0.000;5.031;-42.028;-79.496;34.9
57.708;-103.959;-79.689;15.01;0.000;0.000;0.000;5.031;-42.020;-79.496;34.9
57.718;-103.809;-79.689;14.99;0.000;0.000;0.000;5.030;-42.003;-79.495;35.0
57.728;-103.659;-79.688;14.97;0.000;0.000;0.000;5.029;-41.994;-79.495;35.0
57.738;-103.509;-79.688;14.95;0.000;0.000;0.000;5.028;-41.973;-79.495;35.1
57.748;-103.360;-79.687;14.93;0.000;0.000;0.000;5.027;-41.959;-79.495;35.2
57.758;-103.211;-79.687;14.92;0.000;0.000;0.000;5.027;-41.946;-79.494;35.3
57.768;-103.062;-79.686;14.90;0.000;0.000;0.000;5.025;-41.932;-79.494;35.3
57.778;-102.913;-79.686;14.87;0.000;0.000;0.000;5.025;-41.924;-79.494;35.4
57.788;-102.764;-79.685;14.85;0.000;0.000;0.000;5.023;-41.911;-79.494;35.4
57.798;-102.616;-79.685;14.84;0.000;0.000;0.000;5.022;-41.899;-79.493;35.5
57.808;-102.467;-79.685;14.82;0.000;0.000;0.000;5.021;-41.886;-79.493;35.6
57.818;-102.319;-79.684;14.80;0.000;0.000;0.000;5.019;-41.875;-79.493;35.6
57.828;-102.172;-79.684;14.78;0.000;0.000;0.000;5.018;-41.869;-79.493;35.7
57.838;-102.024;-79.683;14.76;0.000;0.000;0.000;5.016;-41.857;-79.493;35.7
57.848;-101.876;-79.683;14.74;0.000;0.000;0.000;5.015;-41.846;-79.492;35.8
57.858;-101.729;-79.682;14.72;0.000;0.000;0.000;5.014;-41.840;-79.492;35.8
57.868;-101.582;-79.682;14.70;0.000;0.000;0.000;5.012;-41.826;-79.492;35.9
57.878;-101.435;-79.681;14.68;0.000;0.000;0.000;5.009;-41.821;-79.492;36.0
57.888;-101.288;-79.681;14.66;0.000;0.000;0.000;5.008;-41.816;-79.492;36.0
57.898;-101.142;-79.680;14.64;0.000;0.000;0.000;5.006;-41.802;-79.491;36.1
57.908;-100.996;-79.680;14.63;0.000;0.000;0.000;5.005;-41.800;-79.491;36.1
57.918;-100.849;-79.679;14.61;0.000;0.000;0.000;5.002;-41.792;-79.491;36.2
57.928;-100.703;-79.679;14.60;0.000;0.000;0.000;5.000;-41.786;-79.491;36.2
57.938;-100.557;-79.679;14.58;0.000;0.000;0.000;4.998;-41.784;-79.490;36.3
57.948;-100.412;-79.678;14.56;0.000;0.000;0.000;4.996;-41.773;-79.490;36.3
57.958;-100.266;-79.678;14.54;0.000;0.000;0.000;4.994;-41.770;-79.490;36.4
57.968;-100.121;-79.677;14.52;0.000;0.000;0.000;4.991;-41.766;-79.490;36.4
57.978;-99.976;-79.677;14.50;0.000;0.000;0.000;4.988;-41.763;-79.489;36.5
57.988;-99.831;-79.676;14.48;0.000;0.000;0.000;4.987;-41.761;-79.489;36.5
57.998;-99.687;-79.676;14.46;0.000;0.000;0.000;4.983;-41.758;-79.489;36.6
58.008;-99.542;-79.675;14.44;0.000;0.000;0.000;4.980;-41.754;-79.489;36.6
58.018;-99.398;-79.675;14.42;0.000;0.000;0.000;4.979;-41.752;-79.489;36.7
58.028;-99.254;-79.674;14.40;0.000;0.000;0.000;4.975;-41.752;-79.488;36.7
58.038;-99.110;-79.674;14.39;0.000;0.130;0.000;4.971;-41.751;-79.488;36.8
58.048;-98.966;-79.674;14.38;0.000;0.130;0.000;4.968;-41.750;-79.488;36.8
58.058;-98.822;-79.673;14.37;0.000;0.130;0.000;4.962;-41.750;-79.488;36.8
58.068;-98.679;-79.673;14.35;0.000;0.130;0.000;4.956;-41.751;-79.488;36.9
58.078;-98.535;-79.672;14.35;0.000;0.130;0.000;4.953;-41.750;-79.488;36.9
58.088;-98.392;-79.672;14.34;0.000;0.130;0.000;4.946;-41.753;-79.487;37.0
58.098;-98.248;-79.671;14.32;0.000;0.130;0.000;4.940;-41.755;-79.487;37.0
58.108;-98.105;-79.671;14.31;0.000;0.130;0.000;4.936;-41.756;-79.487;37.1
58.118;-97.962;-79.670;14.30;0.000;0.130;0.000;4.929;-41.755;-79.487;37.1
58.128;-97.819;-79.670;14.28;0.000;0.130;0.000;4.926;-41.757;-79.487;37.2
58.138;-97.676;-79.669;14.27;0.000;0.200;0.000;4.919;-41.761;-79.486;37.2
58.148;-97.534;-79.669;14.27;0.000;0.200;0.000;4.911;-41.769;-79.486;37.2
58.158;-97.391;-79.668;14.26;0.000;0.200;0.000;4.906;-41.767;-79.486;37.3
58.168;-97.249;-79.668;14.25;0.000;0.200;0.000;4.897;-41.777;-79.486;37.3
58.178;-97.106;-79.668;14.24;0.000;0.200;0.000;4.888;-41.785;-79.486;37.4
