# Participant=P001, Scenario=UnknownA, Modality=Control
Time;PosX;PosZ;Speed;Steer;Throttle;Brake;TTC;PredCrashX;PredCrashZ;CrashAngle
13.760;-108.081;-80.046;15.18;0.000;0.200;0.000;5.121;-42.764;-79.954;32.7
13.770;-107.929;-80.046;15.17;0.000;0.200;0.000;5.117;-42.720;-79.955;32.8
13.780;-107.778;-80.046;15.16;0.000;0.200;0.000;5.115;-42.706;-79.955;32.9
13.790;-107.626;-80.045;15.15;0.000;0.200;0.000;5.112;-42.674;-79.955;33.0
13.800;-107.475;-80.045;15.14;0.000;0.200;0.000;5.110;-42.660;-79.956;33.0
13.810;-107.323;-80.045;15.13;0.000;0.200;0.000;5.107;-42.629;-79.956;33.1
13.820;-107.172;-80.045;15.12;0.000;0.200;0.000;5.105;-42.616;-79.957;33.1
13.830;-107.021;-80.045;15.11;0.000;0.200;0.000;5.101;-42.585;-79.957;33.2
13.840;-106.870;-80.045;15.10;0.000;0.200;0.000;5.100;-42.572;-79.957;33.3
13.850;-106.719;-80.044;15.09;0.000;0.160;0.000;5.096;-42.542;-79.958;33.4
13.860;-106.568;-80.044;15.08;0.000;0.160;0.000;5.094;-42.530;-79.958;33.4
13.870;-106.418;-80.044;15.06;0.000;0.160;0.000;5.091;-42.505;-79.959;33.5
13.880;-106.267;-80.044;15.05;0.000;0.160;0.000;5.088;-42.481;-79.959;33.6
13.890;-106.117;-80.044;15.04;0.000;0.160;0.000;5.087;-42.469;-79.959;33.6
13.900;-105.966;-80.043;15.03;0.000;0.160;0.000;5.084;-42.447;-79.960;33.7
13.910;-105.816;-80.043;15.01;0.000;0.160;0.000;5.082;-42.435;-79.960;33.7
13.920;-105.666;-80.043;15.00;0.000;0.160;0.000;5.079;-42.409;-79.961;33.8
13.930;-105.516;-80.043;15.00;0.000;0.160;0.000;5.077;-42.398;-79.961;33.9
13.940;-105.367;-80.043;14.98;0.000;0.160;0.000;5.074;-42.372;-79.961;34.0
13.950;-105.217;-80.042;14.96;0.000;0.130;0.000;5.070;-42.351;-79.962;34.0
13.960;-105.067;-80.042;14.95;0.000;0.130;0.000;5.069;-42.341;-79.962;34.1
