Time;Trial;Scene;Modality;PosX;PosZ;Speed;TTC;PredCrashX;PredCrashZ;CrashAngle
0.128;1;L2C;Audio;32.711;-379.829;0.22;Infinity;0.000;0.000;0.0
0.228;1;L2C;Audio;32.710;-379.829;0.13;Infinity;0.000;0.000;0.0
0.330;1;L2C;Audio;32.710;-379.829;0.02;Infinity;0.000;0.000;0.0
0.432;1;L2C;Audio;32.710;-379.829;0.03;Infinity;0.000;0.000;0.0
0.534;1;L2C;Audio;32.710;-379.829;0.03;Infinity;0.000;0.000;0.0
0.636;1;L2C;Audio;32.710;-379.829;0.01;Infinity;0.000;0.000;0.0
0.736;1;L2C;Audio;32.709;-379.829;0.00;Infinity;0.000;0.000;0.0
0.838;1;L2C;Audio;32.709;-379.829;0.00;Infinity;0.000;0.000;0.0
0.940;1;L2C;Audio;32.709;-379.829;0.00;Infinity;0.000;0.000;0.0
1.040;1;L2C;Audio;32.709;-379.829;0.00;Infinity;0.000;0.000;0.0
1.140;1;L2C;Audio;32.709;-379.829;0.00;Infinity;0.000;0.000;0.0
1.242;1;L2C;Audio;32.722;-379.828;0.24;Infinity;0.000;0.000;0.0
1.344;1;L2C;Audio;32.771;-379.827;0.68;Infinity;0.000;0.000;0.0
1.444;1;L2C;Audio;32.863;-379.823;1.13;Infinity;0.000;0.000;0.0
1.546;1;L2C;Audio;33.002;-379.817;1.57;Infinity;0.000;0.000;0.0
1.648;1;L2C;Audio;33.186;-379.808;2.01;Infinity;0.000;0.000;0.0
1.750;1;L2C;Audio;33.415;-379.795;2.45;Infinity;0.000;0.000;0.0
1.850;1;L2C;Audio;33.681;-379.778;2.87;Infinity;0.000;0.000;0.0
1.952;1;L2C;Audio;33.996;-379.755;3.29;Infinity;0.000;0.000;0.0
2.054;1;L2C;Audio;34.353;-379.730;3.71;Infinity;0.000;0.000;0.0
2.156;1;L2C;Audio;34.753;-379.703;4.12;Infinity;0.000;0.000;0.0
2.258;1;L2C;Audio;35.195;-379.675;4.53;Infinity;0.000;0.000;0.0
2.360;1;L2C;Audio;35.678;-379.649;4.93;Infinity;0.000;0.000;0.0
2.462;1;L2C;Audio;36.201;-379.627;5.33;Infinity;0.000;0.000;0.0
2.564;1;L2C;Audio;36.765;-379.608;5.71;Infinity;0.000;0.000;0.0
2.666;1;L2C;Audio;37.369;-379.595;6.10;Infinity;0.000;0.000;0.0
2.768;1;L2C;Audio;38.011;-379.588;6.48;Infinity;0.000;0.000;0.0
2.870;1;L2C;Audio;38.692;-379.591;6.85;Infinity;0.000;0.000;0.0
2.972;1;L2C;Audio;39.410;-379.604;7.22;Infinity;0.000;0.000;0.0
3.074;1;L2C;Audio;40.166;-379.626;7.58;Infinity;0.000;0.000;0.0
3.174;1;L2C;Audio;40.943;-379.654;7.94;Infinity;0.000;0.000;0.0
3.276;1;L2C;Audio;41.771;-379.684;8.29;Infinity;0.000;0.000;0.0
3.378;1;L2C;Audio;42.635;-379.710;8.64;Infinity;0.000;0.000;0.0
3.480;1;L2C;Audio;43.535;-379.729;8.99;Infinity;0.000;0.000;0.0
3.582;1;L2C;Audio;44.470;-379.738;9.32;Infinity;0.000;0.000;0.0
3.684;1;L2C;Audio;45.438;-379.736;9.65;Infinity;0.000;0.000;0.0
3.786;1;L2C;Audio;46.439;-379.727;9.97;Infinity;0.000;0.000;0.0
3.888;1;L2C;Audio;47.473;-379.714;10.29;Infinity;0.000;0.000;0.0
3.990;1;L2C;Audio;48.540;-379.697;10.61;Infinity;0.000;0.000;0.0
4.092;1;L2C;Audio;49.638;-379.679;10.92;Infinity;0.000;0.000;0.0
4.192;1;L2C;Audio;50.746;-379.660;11.22;Infinity;0.000;0.000;0.0
4.294;1;L2C;Audio;51.906;-379.639;11.52;Infinity;0.000;0.000;0.0
4.396;1;L2C;Audio;53.098;-379.618;11.82;Infinity;0.000;0.000;0.0
4.498;1;L2C;Audio;54.319;-379.598;12.12;Infinity;0.000;0.000;0.0
4.600;1;L2C;Audio;55.571;-379.584;12.40;Infinity;0.000;0.000;0.0
4.702;1;L2C;Audio;56.850;-379.580;12.68;Infinity;0.000;0.000;0.0
4.804;1;L2C;Audio;58.158;-379.583;12.95;Infinity;0.000;0.000;0.0
4.906;1;L2C;Audio;59.493;-379.592;13.21;Infinity;0.000;0.000;0.0
5.008;1;L2C;Audio;60.852;-379.604;13.44;Infinity;0.000;0.000;0.0
