Time;Trial;Scene;Modality;PosX;PosZ;Speed;TTC;PredCrashX;PredCrashZ;CrashAngle
42.022;3;C2A;Multimodal;-242.229;-80.120;0.16;6173.86;-199.487;-80.115;-7.7
42.124;3;C2A;Multimodal;-242.219;-80.120;0.20;1283.30;-47.365;-80.083;-7.7
42.224;3;C2A;Multimodal;-242.186;-80.120;0.47;485.91;-38.140;-80.075;-7.7
42.326;3;C2A;Multimodal;-242.119;-80.120;0.82;277.09;-38.097;-80.074;-7.8
42.426;3;C2A;Multimodal;-242.018;-80.120;1.19;182.21;-38.010;-80.067;-7.8
42.528;3;C2A;Multimodal;-241.875;-80.120;1.58;136.03;-38.012;-80.061;-7.8
42.630;3;C2A;Multimodal;-241.692;-80.120;1.98;108.23;-38.012;-80.055;-7.9
42.730;3;C2A;Multimodal;-241.474;-80.120;2.37;89.72;-38.008;-80.050;-7.9
42.832;3;C2A;Multimodal;-241.212;-80.120;2.75;76.72;-38.003;-80.044;-7.9
42.932;3;C2A;Multimodal;-240.918;-80.120;3.11;67.26;-38.000;-80.038;-7.9
43.034;3;C2A;Multimodal;-240.580;-80.120;3.49;59.67;-37.996;-80.034;-7.9
43.134;3;C2A;Multimodal;-240.212;-80.120;3.86;54.09;-37.993;-80.031;-7.9
43.236;3;C2A;Multimodal;-239.799;-80.120;4.21;49.14;-37.989;-80.030;-7.9
43.338;3;C2A;Multimodal;-239.350;-80.120;4.57;45.20;-37.985;-80.030;-8.0
43.438;3;C2A;Multimodal;-238.874;-80.119;4.91;41.79;-37.980;-80.029;-8.0
43.540;3;C2A;Multimodal;-238.354;-80.119;5.26;39.05;-37.976;-80.027;-8.0
43.640;3;C2A;Multimodal;-237.811;-80.118;5.58;36.62;-37.971;-80.026;-8.0
43.742;3;C2A;Multimodal;-237.223;-80.118;5.92;34.47;-37.965;-80.025;-8.0
43.842;3;C2A;Multimodal;-236.614;-80.118;6.24;32.54;-37.960;-80.023;-8.1
43.944;3;C2A;Multimodal;-235.960;-80.117;6.56;30.79;-37.953;-80.022;-8.1
44.044;3;C2A;Multimodal;-235.287;-80.117;6.88;29.25;-37.947;-80.019;-8.1
44.146;3;C2A;Multimodal;-234.569;-80.116;7.19;27.88;-37.940;-80.018;-8.1
44.248;3;C2A;Multimodal;-233.818;-80.116;7.51;26.64;-37.933;-80.017;-8.2
44.348;3;C2A;Multimodal;-233.052;-80.116;7.80;25.53;-37.926;-80.016;-8.2
44.450;3;C2A;Multimodal;-232.240;-80.115;8.11;24.42;-37.917;-80.016;-8.2
44.550;3;C2A;Multimodal;-231.413;-80.115;8.40;23.50;-37.910;-80.016;-8.3
