Time;Trial;Scene;Modality;PosX;PosZ;Speed;TTC;PredCrashX;PredCrashZ;CrashAngle
0.126;1;C1D;Audio;169.700;-240.300;0.22;43663.44;163.357;-240.188;5.1
0.226;1;C1D;Audio;169.700;-240.300;0.13;26799.02;153.990;-240.244;5.1
0.328;1;C1D;Audio;169.701;-240.300;0.02;23879.50;169.701;-240.300;5.1
0.428;1;C1D;Audio;169.701;-240.300;0.03;23653.38;169.701;-240.300;5.1
0.530;1;C1D;Audio;169.701;-240.300;0.03;24057.17;169.701;-240.300;5.1
0.630;1;C1D;Audio;169.702;-240.300;0.01;24253.65;169.702;-240.300;5.1
0.732;1;C1D;Audio;169.702;-240.300;0.01;24214.47;169.702;-240.300;5.1
0.834;1;C1D;Audio;169.703;-240.300;0.01;24114.77;169.703;-240.300;5.1
0.936;1;C1D;Audio;169.703;-240.300;0.00;24058.07;169.703;-240.300;5.2
1.038;1;C1D;Audio;169.703;-240.300;0.00;24031.49;169.703;-240.300;5.2
1.140;1;C1D;Audio;169.703;-240.300;0.00;24047.05;169.703;-240.300;5.2
1.242;1;C1D;Audio;169.703;-240.300;0.00;24063.45;169.703;-240.300;5.2
1.344;1;C1D;Audio;169.703;-240.300;0.00;24061.98;169.703;-240.300;5.2
1.444;1;C1D;Audio;169.703;-240.300;0.00;24063.66;169.703;-240.300;5.2
1.546;1;C1D;Audio;169.703;-240.300;0.00;24068.01;169.703;-240.300;5.2
1.648;1;C1D;Audio;169.703;-240.300;0.00;24068.63;169.703;-240.300;5.2
1.750;1;C1D;Audio;169.703;-240.300;0.00;24064.22;169.703;-240.300;5.2
1.850;1;C1D;Audio;169.703;-240.300;0.00;24066.82;169.703;-240.300;5.2
1.952;1;C1D;Audio;169.703;-240.300;0.00;24068.76;169.703;-240.300;5.2
2.054;1;C1D;Audio;169.703;-240.300;0.00;24067.65;169.703;-240.300;5.2
2.156;1;C1D;Audio;169.703;-240.300;0.00;24067.60;169.703;-240.300;5.2
2.258;1;C1D;Audio;169.703;-240.300;0.00;24062.79;169.703;-240.300;5.2
2.360;1;C1D;Audio;169.703;-240.300;0.00;24066.22;169.703;-240.300;5.2
2.462;1;C1D;Audio;169.703;-240.300;0.00;24068.74;169.703;-240.300;5.2
2.564;1;C1D;Audio;169.703;-240.300;0.00;24067.02;169.703;-240.300;5.2
2.666;1;C1D;Audio;169.703;-240.300;0.00;24066.64;169.703;-240.300;5.2
2.768;1;C1D;Audio;169.703;-240.300;0.00;24070.19;169.703;-240.300;5.2
2.870;1;C1D;Audio;169.703;-240.300;0.00;24058.87;169.703;-240.300;5.2
2.972;1;C1D;Audio;169.703;-240.300;0.01;26307.12;169.703;-240.300;5.2
3.074;1;C1D;Audio;169.703;-240.300;0.05;4608.85;169.703;-240.300;5.1
3.174;1;C1D;Audio;169.689;-240.300;0.25;1063.45;-57.441;-238.866;5.1
3.276;1;C1D;Audio;169.644;-240.300;0.61;422.79;-57.436;-238.635;5.2
3.378;1;C1D;Audio;169.559;-240.299;1.05;235.33;-57.437;-238.424;5.2
3.480;1;C1D;Audio;169.427;-240.298;1.50;161.19;-57.430;-237.403;5.2
3.582;1;C1D;Audio;169.252;-240.295;1.91;123.29;-57.395;-235.225;5.0
3.684;1;C1D;Audio;169.035;-240.289;2.31;101.36;-57.365;-233.942;4.6
3.786;1;C1D;Audio;168.778;-240.282;2.71;85.82;-57.421;-236.329;4.6
3.888;1;C1D;Audio;168.481;-240.280;3.10;74.78;-57.456;-239.454;4.9
3.990;1;C1D;Audio;168.144;-240.281;3.49;66.55;-57.457;-241.376;5.3
4.092;1;C1D;Audio;167.767;-240.284;3.88;59.75;-57.443;-243.194;5.8
4.192;1;C1D;Audio;167.360;-240.292;4.26;54.24;-57.414;-245.022;6.3
4.294;1;C1D;Audio;166.904;-240.304;4.66;49.39;-57.377;-246.634;6.9
4.396;1;C1D;Audio;166.406;-240.319;5.07;45.34;-57.363;-247.247;7.1
4.498;1;C1D;Audio;165.869;-240.336;5.46;41.79;-57.368;-247.204;7.2
4.600;1;C1D;Audio;165.291;-240.353;5.84;38.87;-57.382;-246.906;7.1
4.702;1;C1D;Audio;164.674;-240.370;6.24;36.33;-57.414;-245.850;6.8
4.804;1;C1D;Audio;164.018;-240.384;6.60;34.18;-57.449;-244.423;6.4
4.906;1;C1D;Audio;163.324;-240.391;6.98;32.20;-57.485;-241.817;5.6
5.008;1;C1D;Audio;162.592;-240.389;7.35;30.47;-57.485;-238.646;4.6
5.110;1;C1D;Audio;161.824;-240.379;7.71;28.84;-57.469;-237.033;4.3
5.212;1;C1D;Audio;161.018;-240.366;8.07;27.47;-57.471;-236.967;4.7
5.314;1;C1D;Audio;160.176;-240.353;8.42;26.20;-57.472;-236.872;4.8
5.416;1;C1D;Audio;159.298;-240.339;8.77;25.00;-57.474;-236.831;4.8
5.518;1;C1D;Audio;158.385;-240.324;9.12;23.96;-57.476;-236.813;4.8
5.620;1;C1D;Audio;157.436;-240.309;9.46;22.99;-57.479;-236.805;4.8
5.722;1;C1D;Audio;156.453;-240.293;9.80;22.08;-57.482;-236.801;4.8
5.822;1;C1D;Audio;155.456;-240.277;10.12;21.30;-57.485;-236.800;4.9
5.924;1;C1D;Audio;154.407;-240.260;10.45;20.49;-57.488;-236.799;4.9
6.026;1;C1D;Audio;153.324;-240.242;10.77;19.78;-57.491;-236.799;4.9
6.128;1;C1D;Audio;152.208;-240.224;11.09;19.13;-57.495;-236.800;4.9
6.230;1;C1D;Audio;151.060;-240.205;11.40;18.47;-57.498;-236.802;4.9
6.332;1;C1D;Audio;149.880;-240.186;11.71;17.88;-57.502;-236.803;5.0
6.434;1;C1D;Audio;148.669;-240.167;12.02;17.34;-57.506;-236.804;5.0
6.536;1;C1D;Audio;147.427;-240.147;12.32;16.81;-57.510;-236.805;5.0
6.638;1;C1D;Audio;146.154;-240.126;12.61;16.31;-57.514;-236.805;5.0
6.740;1;C1D;Audio;144.851;-240.105;12.92;15.82;-57.519;-236.806;5.1
6.842;1;C1D;Audio;143.518;-240.083;13.20;15.39;-57.525;-236.942;5.2
6.944;1;C1D;Audio;142.157;-240.065;13.47;14.96;-57.539;-237.555;5.7
7.046;1;C1D;Audio;140.770;-240.051;13.69;14.63;-57.554;-238.511;6.3
7.148;1;C1D;Audio;139.366;-240.045;13.83;14.36;-57.566;-239.687;6.8
7.250;1;C1D;Audio;137.948;-240.048;13.95;14.15;-57.572;-240.988;7.3
7.352;1;C1D;Audio;136.520;-240.061;14.06;13.95;-57.568;-242.437;7.9
7.454;1;C1D;Audio;135.080;-240.085;14.17;13.75;-57.556;-243.846;8.3
7.556;1;C1D;Audio;133.629;-240.118;14.27;13.56;-57.546;-244.813;8.3
