Time;Trial;Scene;Modality;PosX;PosZ;Speed;TTC;PredCrashX;PredCrashZ;CrashAngle
267.846;16;C2A;Control;-242.230;-80.120;0.22;44740.12;-237.039;-80.150;-7.7
267.946;16;C2A;Control;-242.230;-80.120;0.14;24907.64;-229.275;-80.134;-7.7
268.046;16;C2A;Control;-242.231;-80.120;0.03;21576.63;-242.231;-80.120;-7.7
268.146;16;C2A;Control;-242.231;-80.120;0.02;21314.62;-242.231;-80.120;-7.7
268.248;16;C2A;Control;-242.226;-80.120;0.17;1507.96;-41.693;-81.201;-7.7
268.348;16;C2A;Control;-242.191;-80.120;0.56;428.52;-38.030;-81.521;-7.7
268.450;16;C2A;Control;-242.107;-80.121;1.03;222.55;-38.029;-81.756;-7.9
268.550;16;C2A;Control;-241.981;-80.122;1.46;149.92;-38.032;-82.031;-8.0
268.650;16;C2A;Control;-241.811;-80.124;1.90;113.36;-38.027;-82.386;-8.2
268.752;16;C2A;Control;-241.594;-80.126;2.33;91.00;-38.026;-82.831;-8.4
268.852;16;C2A;Control;-241.338;-80.131;2.75;76.91;-38.042;-84.108;-8.6
268.952;16;C2A;Control;-241.040;-80.138;3.18;66.36;-38.074;-85.668;-9.0
269.054;16;C2A;Control;-240.694;-80.149;3.60;58.75;-38.135;-87.721;-9.6
269.154;16;C2A;Control;-240.314;-80.167;4.00;52.57;-38.241;-90.283;-10.3
269.256;16;C2A;Control;-239.884;-80.191;4.41;47.67;-38.308;-91.689;-11.0
269.356;16;C2A;Control;-239.424;-80.218;4.81;43.58;-38.310;-91.866;-11.2
269.456;16;C2A;Control;-238.923;-80.246;5.20;40.01;-38.262;-91.191;-11.1
269.558;16;C2A;Control;-238.373;-80.274;5.58;37.07;-38.178;-89.722;-10.7
269.658;16;C2A;Control;-237.796;-80.297;5.95;34.57;-38.084;-87.702;-10.0
269.758;16;C2A;Control;-237.180;-80.316;6.33;32.38;-38.007;-85.560;-9.4
269.860;16;C2A;Control;-236.513;-80.328;6.71;30.28;-37.949;-83.088;-8.6
269.960;16;C2A;Control;-235.823;-80.333;7.07;28.62;-37.923;-80.807;-7.9
270.060;16;C2A;Control;-235.097;-80.329;7.43;27.08;-37.926;-78.359;-7.1
270.162;16;C2A;Control;-234.319;-80.315;7.79;25.65;-37.957;-76.032;-6.4
270.262;16;C2A;Control;-233.521;-80.294;8.14;24.44;-37.994;-74.387;-6.1
270.364;16;C2A;Control;-232.672;-80.264;8.49;23.32;-38.041;-72.886;-5.7
270.464;16;C2A;Control;-231.805;-80.227;8.84;22.25;-38.098;-71.412;-5.3
270.564;16;C2A;Control;-230.905;-80.182;9.18;21.30;-38.152;-70.206;-5.0
270.666;16;C2A;Control;-229.952;-80.131;9.51;20.44;-38.181;-69.599;-5.1
270.766;16;C2A;Control;-228.985;-80.077;9.83;19.64;-38.196;-69.262;-5.1
270.866;16;C2A;Control;-227.985;-80.020;10.17;18.94;-38.203;-69.089;-5.2
270.968;16;C2A;Control;-226.932;-79.959;10.49;18.24;-38.205;-68.986;-5.2
271.068;16;C2A;Control;-225.868;-79.897;10.81;17.58;-38.204;-68.927;-5.3
271.170;16;C2A;Control;-224.750;-79.832;11.13;17.01;-38.193;-69.046;-5.4
271.270;16;C2A;Control;-223.622;-79.769;11.44;16.45;-38.155;-69.648;-5.9
271.370;16;C2A;Control;-222.464;-79.709;11.74;15.91;-38.099;-70.611;-6.4
271.472;16;C2A;Control;-221.252;-79.654;12.04;15.49;-38.050;-71.562;-6.9
271.572;16;C2A;Control;-220.033;-79.606;12.32;14.96;-37.989;-72.860;-7.4
271.672;16;C2A;Control;-218.786;-79.562;12.61;14.54;-37.957;-73.535;-7.3
271.774;16;C2A;Control;-217.485;-79.521;12.89;14.11;-37.935;-73.951;-7.3
271.874;16;C2A;Control;-216.182;-79.481;13.16;13.74;-37.920;-74.165;-7.3
271.976;16;C2A;Control;-214.827;-79.441;13.42;13.37;-37.906;-74.294;-7.3
272.076;16;C2A;Control;-213.474;-79.402;13.64;13.04;-37.894;-74.361;-7.3
272.176;16;C2A;Control;-212.100;-79.363;13.82;12.77;-37.882;-74.398;-7.4
272.278;16;C2A;Control;-210.683;-79.323;13.96;12.54;-37.869;-74.504;-7.5
272.378;16;C2A;Control;-209.282;-79.286;14.07;12.33;-37.843;-75.008;-8.1
272.478;16;C2A;Control;-207.870;-79.255;14.17;12.16;-37.814;-75.779;-8.7
272.580;16;C2A;Control;-206.420;-79.230;14.26;12.00;-37.782;-76.813;-9.3
272.680;16;C2A;Control;-204.990;-79.216;14.34;11.84;-37.754;-78.002;-10.0
272.782;16;C2A;Control;-203.524;-79.213;14.40;11.69;-37.730;-79.392;-10.6
272.882;16;C2A;Control;-202.080;-79.221;14.47;11.56;-37.717;-80.666;-11.2
272.982;16;C2A;Control;-200.631;-79.238;14.52;11.43;-37.706;-81.606;-11.2
273.084;16;C2A;Control;-199.147;-79.263;14.57;11.30;-37.693;-82.234;-11.2
273.184;16;C2A;Control;-197.687;-79.292;14.62;11.16;-37.676;-82.671;-11.2
273.284;16;C2A;Control;-196.222;-79.324;14.68;11.03;-37.656;-82.947;-11.3
273.386;16;C2A;Control;-194.722;-79.359;14.72;10.90;-37.634;-83.130;-11.4
273.486;16;C2A;Control;-193.248;-79.395;14.78;10.78;-37.609;-83.248;-11.4
273.588;16;C2A;Control;-191.739;-79.433;14.81;10.64;-37.579;-83.268;-11.5
273.688;16;C2A;Control;-190.255;-79.468;14.86;10.51;-37.543;-82.949;-11.0
273.788;16;C2A;Control;-188.768;-79.498;14.90;10.38;-37.501;-82.310;-10.5
273.890;16;C2A;Control;-187.246;-79.522;14.94;10.24;-37.459;-81.405;-10.0
273.990;16;C2A;Control;-185.751;-79.535;14.97;10.11;-37.423;-80.372;-9.5
274.090;16;C2A;Control;-184.252;-79.536;15.00;9.98;-37.397;-79.272;-9.0
274.192;16;C2A;Control;-182.721;-79.528;15.03;9.84;-37.376;-78.351;-9.1
274.292;16;C2A;Control;-181.216;-79.513;15.06;9.72;-37.359;-77.744;-9.3
274.394;16;C2A;Control;-179.678;-79.491;15.09;9.60;-37.342;-77.341;-9.5
274.494;16;C2A;Control;-178.168;-79.467;15.12;9.48;-37.324;-77.057;-9.6
274.594;16;C2A;Control;-176.654;-79.440;15.15;9.36;-37.305;-76.870;-9.8
274.696;16;C2A;Control;-175.106;-79.410;15.19;9.24;-37.284;-76.743;-9.9
274.796;16;C2A;Control;-173.587;-79.380;15.22;9.13;-37.263;-76.659;-10.0
274.896;16;C2A;Control;-172.065;-79.350;15.23;9.02;-37.240;-76.599;-10.2
274.998;16;C2A;Control;-170.511;-79.318;15.25;8.91;-37.217;-76.560;-10.3
275.098;16;C2A;Control;-168.985;-79.286;15.27;8.79;-37.192;-76.555;-10.4
275.200;16;C2A;Control;-167.426;-79.255;15.29;8.69;-37.162;-76.797;-11.0
275.300;16;C2A;Control;-165.896;-79.230;15.31;8.59;-37.126;-77.316;-11.8
275.400;16;C2A;Control;-164.364;-79.213;15.33;8.49;-37.088;-78.016;-12.6
275.502;16;C2A;Control;-162.799;-79.202;15.35;8.39;-37.051;-78.644;-12.8
275.602;16;C2A;Control;-161.263;-79.199;15.37;8.29;-37.015;-79.103;-12.9
275.702;16;C2A;Control;-159.725;-79.200;15.39;8.19;-36.981;-79.393;-13.0
275.804;16;C2A;Control;-158.155;-79.204;15.40;8.08;-36.943;-79.629;-13.1
275.904;16;C2A;Control;-156.613;-79.212;15.43;7.99;-36.907;-80.011;-13.8
276.004;16;C2A;Control;-155.070;-79.227;15.44;7.89;-36.871;-80.604;-14.6
276.106;16;C2A;Control;-153.495;-79.253;15.45;7.81;-36.842;-81.582;-15.8
276.206;16;C2A;Control;-151.950;-79.296;15.46;7.73;-36.826;-83.068;-17.4
276.308;16;C2A;Control;-150.374;-79.360;15.46;7.67;-36.834;-84.683;-18.8
276.408;16;C2A;Control;-148.831;-79.445;15.46;7.61;-36.854;-86.312;-19.8
276.508;16;C2A;Control;-147.288;-79.550;15.47;7.55;-36.876;-87.655;-20.5
276.610;16;C2A;Control;-145.715;-79.677;15.48;7.49;-36.899;-89.035;-21.3
276.710;16;C2A;Control;-144.174;-79.820;15.48;7.43;-36.919;-90.212;-22.1
276.810;16;C2A;Control;-142.633;-79.976;15.49;7.36;-36.914;-91.106;-22.4
276.912;16;C2A;Control;-141.063;-80.148;15.49;7.29;-36.877;-91.789;-22.6
277.012;16;C2A;Control;-139.523;-80.323;15.50;7.21;-36.819;-92.211;-22.8
277.114;16;C2A;Control;-137.954;-80.508;15.51;7.13;-36.735;-92.527;-23.1
277.214;16;C2A;Control;-136.413;-80.692;15.52;7.05;-36.635;-92.745;-23.4
277.314;16;C2A;Control;-134.873;-80.880;15.52;6.97;-36.536;-92.883;-23.6
277.416;16;C2A;Control;-133.302;-81.070;15.52;6.88;-36.390;-92.810;-23.5
277.516;16;C2A;Control;-131.761;-81.256;15.52;6.79;-36.236;-92.689;-23.7
277.616;16;C2A;Control;-130.219;-81.438;15.53;6.70;-36.066;-92.398;-23.6
277.718;16;C2A;Control;-128.645;-81.617;15.53;6.61;-35.878;-91.957;-23.3
277.818;16;C2A;Control;-127.100;-81.781;15.53;6.50;-35.655;-91.178;-22.6
277.920;16;C2A;Control;-125.524;-81.933;15.52;6.39;-35.413;-90.100;-21.7
278.020;16;C2A;Control;-123.978;-82.060;15.51;6.27;-35.180;-88.843;-20.9
278.120;16;C2A;Control;-122.431;-82.164;15.50;6.15;-34.957;-87.412;-20.0
278.222;16;C2A;Control;-120.853;-82.243;15.48;6.03;-34.756;-85.855;-19.2
278.322;16;C2A;Control;-119.307;-82.291;15.46;5.91;-34.589;-84.242;-18.4
278.422;16;C2A;Control;-117.763;-82.311;15.43;5.79;-34.467;-82.701;-17.6
278.524;16;C2A;Control;-116.190;-82.300;15.41;5.67;-34.377;-81.086;-16.8
278.624;16;C2A;Control;-114.651;-82.260;15.39;5.55;-34.318;-79.559;-16.4
278.726;16;C2A;Control;-113.083;-82.194;15.37;5.44;-34.283;-78.298;-16.3
278.826;16;C2A;Control;-111.549;-82.107;15.35;5.33;-34.262;-77.222;-16.1
278.926;16;C2A;Control;-110.018;-82.000;15.34;5.22;-34.251;-76.273;-16.0
279.028;16;C2A;Control;-108.459;-81.871;15.33;5.12;-34.248;-75.366;-15.8
279.128;16;C2A;Control;-106.934;-81.728;15.31;5.01;-34.252;-74.534;-15.6
279.228;16;C2A;Control;-105.412;-81.569;15.31;4.91;-34.247;-73.879;-15.8
279.330;16;C2A;Control;-103.861;-81.396;15.29;4.81;-34.227;-73.413;-16.3
279.430;16;C2A;Control;-102.343;-81.220;15.27;4.72;-34.178;-73.218;-17.2
279.532;16;C2A;Control;-100.797;-81.039;15.25;4.64;-34.100;-73.245;-18.3
279.632;16;C2A;Control;-99.283;-80.865;15.23;4.56;-33.995;-73.456;-19.5
279.732;16;C2A;Control;-97.770;-80.698;15.21;4.49;-33.876;-73.782;-20.5
279.834;16;C2A;Control;-96.228;-80.537;15.19;4.42;-33.736;-74.218;-21.7
