Time;Trial;Scene;Modality;PosX;PosZ;Speed;TTC;PredCrashX;PredCrashZ;CrashAngle
85.134;6;C2B;Audio;-216.980;-288.120;0.22;170590.70;-216.980;-283.921;66.5
85.236;6;C2B;Audio;-216.980;-288.121;0.15;74006.43;-216.981;-278.888;66.5
85.338;6;C2B;Audio;-216.980;-288.111;0.19;2695.37;-216.979;-116.455;66.5
85.440;6;C2B;Audio;-216.980;-288.074;0.52;914.76;-216.979;-113.035;66.5
85.542;6;C2B;Audio;-216.980;-287.998;0.95;513.22;-216.980;-112.891;66.5
85.644;6;C2B;Audio;-216.980;-287.881;1.34;344.20;-216.980;-112.777;66.5
85.746;6;C2B;Audio;-216.980;-287.722;1.74;264.06;-216.980;-112.689;66.6
85.848;6;C2B;Audio;-216.980;-287.524;2.14;213.37;-216.980;-112.567;66.6
85.950;6;C2B;Audio;-216.980;-287.286;2.50;181.54;-216.980;-112.427;66.7
86.052;6;C2B;Audio;-216.980;-287.009;2.90;157.19;-216.980;-112.256;66.8
86.154;6;C2B;Audio;-216.980;-286.694;3.27;139.60;-216.980;-112.069;66.9
86.256;6;C2B;Audio;-216.980;-286.339;3.68;123.92;-216.980;-111.845;67.0
86.358;6;C2B;Audio;-216.980;-285.942;4.09;111.66;-216.980;-111.602;67.1
86.458;6;C2B;Audio;-216.980;-285.512;4.49;102.18;-216.980;-111.345;67.2
86.560;6;C2B;Audio;-216.980;-285.032;4.88;94.25;-216.980;-111.057;67.4
86.662;6;C2B;Audio;-216.980;-284.513;5.28;87.55;-216.980;-110.737;67.5
86.764;6;C2B;Audio;-216.980;-283.952;5.68;81.80;-216.980;-110.384;67.7
86.866;6;C2B;Audio;-216.980;-283.352;6.07;76.93;-216.980;-110.003;67.9
86.968;6;C2B;Audio;-216.980;-282.713;6.44;72.84;-216.980;-109.604;68.1
87.070;6;C2B;Audio;-216.980;-282.036;6.84;69.31;-216.980;-109.178;68.3
87.172;6;C2B;Audio;-216.978;-281.320;7.19;65.60;-216.314;-108.728;68.2
87.274;6;C2B;Audio;-216.971;-280.567;7.57;61.49;-214.708;-108.270;67.6
87.376;6;C2B;Audio;-216.956;-279.777;7.92;57.71;-212.820;-107.833;67.0
87.478;6;C2B;Audio;-216.929;-278.951;8.26;53.97;-210.597;-107.384;66.4
87.580;6;C2B;Audio;-216.891;-278.090;8.62;50.68;-208.330;-106.970;65.8
87.680;6;C2B;Audio;-216.839;-277.211;8.94;47.67;-205.979;-106.577;65.2
87.782;6;C2B;Audio;-216.770;-276.282;9.28;44.49;-202.859;-106.245;64.1
87.884;6;C2B;Audio;-216.680;-275.321;9.62;41.55;-199.479;-106.008;63.0
87.986;6;C2B;Audio;-216.566;-274.329;9.95;38.73;-195.736;-105.855;61.9
88.088;6;C2B;Audio;-216.426;-273.307;10.26;36.15;-191.860;-105.799;60.7
88.190;6;C2B;Audio;-216.256;-272.257;10.56;33.69;-187.480;-105.939;59.2
88.292;6;C2B;Audio;-216.051;-271.182;10.87;31.33;-182.637;-106.280;57.5
88.394;6;C2B;Audio;-215.808;-270.084;11.16;29.13;-177.477;-106.834;55.9
88.496;6;C2B;Audio;-215.525;-268.965;11.46;27.21;-172.420;-107.555;54.3
88.598;6;C2B;Audio;-215.198;-267.827;11.73;25.48;-167.332;-108.459;52.7
88.700;6;C2B;Audio;-214.828;-266.673;12.00;23.85;-162.050;-109.586;51.0
88.802;6;C2B;Audio;-214.411;-265.505;12.28;22.42;-156.906;-110.872;49.4
88.904;6;C2B;Audio;-213.947;-264.326;12.54;21.14;-151.918;-112.304;47.9
89.006;6;C2B;Audio;-213.435;-263.137;12.83;19.96;-146.902;-113.931;46.3
89.108;6;C2B;Audio;-212.874;-261.942;13.07;18.84;-141.760;-115.806;44.6
89.208;6;C2B;Audio;-212.274;-260.767;13.31;17.86;-136.703;-117.902;42.6
89.310;6;C2B;Audio;-211.607;-259.570;13.53;16.91;-131.362;-120.389;40.5
89.412;6;C2B;Audio;-210.884;-258.379;13.76;15.99;-125.767;-123.297;38.4
89.514;6;C2B;Audio;-210.102;-257.198;13.99;15.17;-120.356;-126.419;36.3
89.616;6;C2B;Audio;-209.261;-256.031;14.20;14.42;-115.087;-129.773;34.2
89.718;6;C2B;Audio;-208.362;-254.881;14.42;13.74;-109.997;-133.331;32.2
89.820;6;C2B;Audio;-207.404;-253.751;14.62;13.11;-105.097;-137.083;30.2
89.922;6;C2B;Audio;-206.387;-252.647;14.81;12.50;-100.039;-141.353;27.6
90.024;6;C2B;Audio;-205.311;-251.573;15.00;11.96;-95.201;-145.856;25.1
90.126;6;C2B;Audio;-204.174;-250.537;15.17;11.47;-90.509;-150.667;22.6
90.228;6;C2B;Audio;-202.978;-249.542;15.32;11.01;-86.047;-155.709;20.2
90.330;6;C2B;Audio;-201.725;-248.593;15.49;10.56;-81.619;-161.246;17.7
90.430;6;C2B;Audio;-200.442;-247.710;15.64;10.18;-77.749;-166.609;15.3
90.532;6;C2B;Audio;-199.082;-246.861;15.80;9.82;-74.120;-172.189;12.9
90.634;6;C2B;Audio;-197.670;-246.066;15.94;9.49;-70.754;-177.962;10.4
90.736;6;C2B;Audio;-196.211;-245.329;16.10;9.20;-67.889;-183.460;8.1
90.838;6;C2B;Audio;-194.707;-244.653;16.25;8.93;-65.269;-189.105;5.8
90.940;6;C2B;Audio;-193.160;-244.038;16.38;8.67;-62.821;-195.108;3.5
91.042;6;C2B;Audio;-191.574;-243.488;16.52;8.44;-60.852;-200.658;2.0
91.144;6;C2B;Audio;-189.951;-243.004;16.67;8.22;-59.005;-206.733;-2.7
91.246;6;C2B;Audio;-188.295;-242.586;16.82;8.03;-57.693;-211.841;-4.3
91.348;6;C2B;Audio;-186.609;-242.229;16.98;7.84;-56.591;-216.968;-5.7
91.450;6;C2B;Audio;-184.894;-241.929;17.16;7.66;-55.828;-221.278;-7.1
91.552;6;C2B;Audio;-183.152;-241.678;17.33;7.49;-55.313;-224.789;-8.1
91.652;6;C2B;Audio;-181.420;-241.477;17.52;7.32;-54.913;-228.123;-9.1
91.754;6;C2B;Audio;-179.630;-241.312;17.73;7.15;-54.633;-231.022;-10.2
91.856;6;C2B;Audio;-177.816;-241.186;17.91;6.99;-54.419;-233.863;-11.4
91.958;6;C2B;Audio;-175.980;-241.097;18.11;6.83;-54.285;-236.174;-12.2
92.060;6;C2B;Audio;-174.122;-241.039;18.30;6.68;-54.197;-238.198;-12.9
92.162;6;C2B;Audio;-172.249;-241.011;18.42;6.55;-54.137;-240.004;-13.7
92.264;6;C2B;Audio;-170.369;-241.009;18.45;6.46;-54.100;-241.581;-14.6
92.366;6;C2B;Audio;-168.489;-241.034;18.41;6.38;-54.077;-243.179;-15.6
92.468;6;C2B;Audio;-166.616;-241.085;18.33;6.34;-54.072;-244.896;-16.9
92.570;6;C2B;Audio;-164.757;-241.165;18.18;6.31;-54.087;-246.614;-18.3
92.672;6;C2B;Audio;-162.914;-241.272;18.01;6.30;-54.114;-248.330;-19.2
92.774;6;C2B;Audio;-161.092;-241.402;17.83;6.29;-54.128;-249.587;-19.5
92.874;6;C2B;Audio;-159.325;-241.543;17.63;6.28;-54.105;-250.289;-19.1
92.976;6;C2B;Audio;-157.543;-241.692;17.45;6.26;-54.032;-250.418;-18.1
93.078;6;C2B;Audio;-155.779;-241.836;17.27;6.22;-53.909;-249.988;-16.9
93.180;6;C2B;Audio;-154.033;-241.967;17.08;6.18;-53.754;-249.077;-15.7
93.282;6;C2B;Audio;-152.303;-242.080;16.91;6.13;-53.604;-248.024;-15.1
93.384;6;C2B;Audio;-150.588;-242.174;16.78;6.07;-53.475;-247.109;-15.3
93.486;6;C2B;Audio;-148.886;-242.254;16.65;6.01;-53.367;-246.409;-15.6
93.588;6;C2B;Audio;-147.197;-242.322;16.51;5.96;-53.272;-245.885;-15.9
93.690;6;C2B;Audio;-145.520;-242.382;16.38;5.91;-53.181;-245.475;-16.3
93.792;6;C2B;Audio;-143.859;-242.435;16.23;5.86;-53.100;-245.196;-16.6
93.894;6;C2B;Audio;-142.213;-242.482;16.07;5.82;-53.017;-244.973;-16.9
93.996;6;C2B;Audio;-140.584;-242.526;15.90;5.78;-52.935;-244.804;-17.3
94.098;6;C2B;Audio;-138.969;-242.567;15.77;5.74;-52.858;-244.682;-17.6
94.200;6;C2B;Audio;-137.368;-242.605;15.64;5.70;-52.775;-244.583;-17.9
